This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 10/5/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
781.53,+6.31,"30,483,341",796.50,806.9699,776.12

8 OCT 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0260,2.70,5.20,1000 / 1025,17.90,24.10,-.0268,,
,,.0231,2.05,4.55,1025 / 1050,17.85,24.80,-.0254,,
,,.0225,2.15,4.20,1050 / 1075,18.85,25.85,-.0203,,
,,.0183,1.45,3.30,1075 / 1100,18.25,25.75,-.0223,,
,,.0168,1.05,3.20,1100 / 1125,19.45,27.05,-.0150,,
,,.0153,.90,2.90,1125 / 1150,19.70,26.55,-.0157,,
,,.0144,1.00,2.50,1150 / 1175,20.35,26.95,-.0122,,
,,.0116,.75,1.90,1175 / 1200,19.35,26.70,-.0166,,
,,.0096,.40,1.70,1200 / 1225,19.40,28.10,-.0116,,
,,.0092,.30,1.70,1225 / 1250,20.50,28.55,-.0055,,
,,.0079,.20,1.50,1250 / 1275,20.45,27.75,-.0087,,
,,.0070,.10,1.35,1275 / 1300,19.65,28.00,-.0111,,
,,.0065,.10,1.25,1300 / 1325,20.60,29.05,-.0026,,
,,.0055,0,1.10,1325 / 1350,19.75,28.25,-.0098,,
,,.0048,-.05,1.00,1350 / 1375,19.85,29.30,-.0047,,
,,.0043,-.10,.95,1375 / 1400,19.80,29.35,-.0047,,
,,.0041,-.10,.90,1400 / 1425,19.85,29.50,-.0037,,
,,.0036,-.10,.80,1425 / 1450,19.80,29.55,-.0037,,
,,.0030,-.15,.72,1450 / 1475,19.85,29.70,-.0027,,
,,.0029,-.14,.69,1475 / 1500,19.80,29.75,-.0027,,
,,.0020,-.30,.65,1500 / 1525,19.80,29.80,-.0025,,
,,.0025,-.26,.73,1525 / 1550,19.80,29.90,-.0019,,
,,.0020,-.28,.64,1550 / 1575,19.75,29.95,-.0019,,
,,.0017,-.31,.62,1575 / 1600,19.75,30.00,-.0016,,
,,.0012,-.34,.54,1600 / 1625,19.75,30.05,-.0013,,
,,.0015,-.27,.54,1625 / 1650,19.70,30.10,-.0014,,
,,.0016,-.26,.55,1650 / 1675,19.70,30.25,-.0004,,
,,.0015,-.16,.44,1675 / 1700,19.60,30.25,-.0011,,
,,.0014,-.08,.34,1700 / 1725,19.55,30.25,-.0014,,

20 MAY 22  (228)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0018,40.45,58.65,50 / 100,.25,1.20,-.0026,,
,,.0036,40.15,58.10,100 / 150,-.05,1.53,-.0032,,
,,.0056,39.80,57.55,150 / 200,.49,1.94,-.0053,,
,,.0082,39.30,56.85,200 / 250,1.10,2.35,-.0077,,
,,.0115,38.70,55.95,250 / 300,1.90,3.15,-.0111,,
,,.0154,37.95,54.85,300 / 350,2.70,4.10,-.0150,,
,,.0037,.80,17.45,350 / 360,.05,1.60,-.0036,,
,,.0038,.85,17.35,360 / 370,.05,1.70,-.0038,,
,,.0041,.85,17.20,370 / 380,.10,1.80,-.0041,,
,,.0042,.85,17.15,380 / 390,.10,1.80,-.0041,,
,,.0044,.85,17.05,390 / 400,.20,1.90,-.0045,,
,,.0047,.85,16.90,400 / 410,.20,1.95,-.0046,,
,,.0049,.85,16.80,410 / 420,.25,2.00,-.0048,,
,,.0051,.85,16.70,420 / 430,.30,2.05,-.0050,,
,,.0053,.85,16.60,430 / 440,.35,2.20,-.0053,,
,,.0039,2.45,16.50,440 / 450,.40,2.25,-.0056,,
,,.0075,.80,14.75,450 / 460,.40,2.30,-.0057,,
,,.0055,2.80,14.80,460 / 470,.45,2.45,-.0061,,
,,.0060,4.60,12.70,470 / 480,.55,2.50,-.0063,,
,,.0058,4.00,13.65,480 / 490,.60,2.55,-.0065,,
,,.0082,2.50,12.60,490 / 500,.65,2.70,-.0069,,
,,.0071,3.95,12.55,500 / 510,.70,2.80,-.0071,,
,,.0070,4.40,12.40,510 / 520,.70,2.85,-.0073,,
,,.0077,4.35,11.75,520 / 530,.55,3.05,-.0075,,
,,.0069,4.25,13.10,530 / 540,.90,3.40,-.0082,,
,,.0083,2.75,13.05,540 / 550,.65,3.20,-.0080,,
,,.0086,2.65,12.95,550 / 560,1.05,3.60,-.0087,,
,,.0101,2.15,11.35,560 / 570,1.15,3.40,-.0088,,
,,.0081,3.55,13.10,570 / 580,.90,3.55,-.0089,,
,,.0089,2.85,12.95,580 / 590,.95,4.00,-.0094,,
,,.0098,2.70,11.95,590 / 600,1.25,4.15,-.0098,,
,,.0108,2.60,10.45,600 / 610,1.10,4.05,-.0099,,
,,.0106,3.15,10.35,610 / 620,1.20,4.40,-.0102,,
,,.0105,3.05,11.00,620 / 630,1.30,4.55,-.0105,,
,,.0108,2.95,10.85,630 / 640,1.40,4.75,-.0109,,
,,.0110,2.85,10.70,640 / 650,1.45,4.90,-.0111,,
,,.0112,3.10,10.55,650 / 660,1.75,5.05,-.0114,,
,,.0115,3.00,10.05,660 / 670,1.85,5.00,-.0116,,
,,.0118,2.60,9.90,670 / 680,1.95,5.15,-.0118,,
,,.0117,2.85,11.15,680 / 690,2.05,5.35,-.0121,,
,,.0122,1.35,10.60,690 / 700,2.10,5.55,-.0123,,
,,.0124,1.40,9.65,700 / 710,2.20,5.75,-.0125,,
,,.0125,2.35,9.30,710 / 720,2.30,5.95,-.0127,,
,,.0127,2.30,9.15,720 / 730,2.35,6.15,-.0128,,
,,.0128,2.20,8.95,730 / 740,2.20,6.40,-.0130,,
,,.0131,2.95,8.75,740 / 750,2.20,6.85,-.0132,,
,,.0130,2.10,7.70,750 / 760,2.35,7.20,-.0132,,
,,.0133,2.35,8.50,760 / 770,2.55,7.30,-.0133,,
,,.0134,1.95,8.55,770 / 780,2.45,7.45,-.0135,,
,,.0131,1.25,7.85,780 / 790,2.65,7.95,-.0134,,
,,.0132,1.50,7.40,790 / 800,2.65,7.95,-.0135,,
,,.0134,1.60,7.65,800 / 810,2.70,8.15,-.0135,,
,,.0135,1.55,7.50,810 / 820,1.35,8.55,-.0142,,
,,.0132,1.20,7.05,820 / 830,2.40,10.15,-.0129,,
,,.0132,1.05,7.15,830 / 840,1.35,9.20,-.0142,,
,,.0132,1.15,6.80,840 / 850,2.70,10.55,-.0126,,
,,.0131,1.25,6.40,850 / 860,3.00,9.50,-.0132,,
,,.0127,.85,6.20,860 / 870,2.55,9.55,-.0136,,
,,.0126,.50,6.30,870 / 880,2.90,10.20,-.0129,,
,,.0127,.45,6.40,880 / 890,3.25,10.10,-.0127,,
,,.0128,.60,6.20,890 / 900,3.10,10.05,-.0130,,
,,.0123,.50,5.75,900 / 910,3.40,10.45,-.0124,,
,,.0122,.45,5.60,910 / 920,3.50,10.40,-.0124,,
,,.0120,.40,5.45,920 / 930,3.60,10.55,-.0123,,
,,.0116,.15,5.25,930 / 940,3.70,10.70,-.0120,,
,,.0117,.25,5.25,940 / 950,4.00,10.85,-.0115,,
,,.0111,.05,4.90,950 / 960,3.80,10.80,-.0119,,
,,.0112,.15,4.85,960 / 970,3.85,11.20,-.0114,,
,,.0108,.10,4.55,970 / 980,4.20,11.35,-.0107,,
,,.0108,0,4.65,980 / 990,4.00,11.20,-.0113,,
,,.0100,-.30,4.35,990 / 1000,4.10,11.60,-.0106,,
,,.0250,2.85,7.30,1000 / 1025,16.15,23.80,-.0254,,
,,.0226,2.20,6.35,1025 / 1050,16.65,24.50,-.0236,,
,,.0214,2.05,5.80,1050 / 1075,17.05,25.00,-.0221,,
,,.0201,1.65,5.45,1075 / 1100,17.50,25.50,-.0204,,
,,.0179,1.25,4.80,1100 / 1125,17.90,25.90,-.0188,,
,,.0167,1.15,4.30,1125 / 1150,18.15,26.25,-.0175,,
,,.0154,1.00,3.90,1150 / 1175,18.45,26.65,-.0159,,
,,.0142,.85,3.55,1175 / 1200,18.55,26.95,-.0150,,
,,.0131,.60,3.35,1200 / 1225,18.65,27.35,-.0138,,
,,.0117,.35,3.05,1225 / 1250,18.90,27.70,-.0122,,
,,.0106,.30,2.70,1250 / 1275,19.85,27.90,-.0089,,
,,.0099,.30,2.45,1275 / 1300,19.45,27.30,-.0118,,
,,.0087,.15,2.20,1300 / 1325,17.00,29.60,-.0124,,
,,.0081,.10,2.05,1325 / 1350,15.50,32.40,-.0084,,
,,.0074,.05,1.90,1350 / 1375,15.50,32.65,-.0076,,
,,.0065,-.05,1.70,1375 / 1400,17.45,32.85,-.0002,,
,,.0061,-.10,1.65,1400 / 1425,15.50,31.05,-.0131,,

17 JUN 22  (256)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-16.95,19.25,1 / 2,-.02,.03,.00,,
,,.00,-17.55,19.60,2 / 3,-.03,.02,.00,,
,,.00,-17.20,19.25,3 / 4,-.01,.03,.00,,
,,.00,-16.90,18.25,4 / 5,-.03,.04,.00,,
,,.00,-16.45,17.95,5 / 6,-.05,2.15,-.0007,,
,,.00,-15.95,18.95,6 / 7,-2.15,.36,.0005,,
,,.00,-16.85,18.55,7 / 8,-.36,.37,.00,,
,,.00,-16.55,19.10,8 / 9,-.36,.31,.00,,
,,.00,-17.40,18.75,9 / 10,-.31,.04,.0002,,
,,.00,-16.30,18.65,10 / 11,-.04,.39,-.0003,,
,,.00,-16.30,17.90,11 / 12,-.38,3.99,-.0012,,
,,.00,-16.50,18.30,12 / 13,-3.99,.05,.0015,,
,,.00,-16.35,18.95,13 / 14,-.05,.29,-.0002,,
,,.00,-16.70,19.30,14 / 15,-.29,.39,-.0001,,
,,.00,-16.90,18.65,15 / 16,-.40,.39,.00,,
,,.00,-16.65,18.00,16 / 17,-.40,1.91,-.0009,,
,,.00,-16.30,18.45,17 / 18,-1.91,.11,.0011,,
,,.00,-17.25,18.30,18 / 19,-.11,.11,.00,,
,,.00,-14.35,19.35,19 / 20,-.10,.05,.0001,,
,,.00,-16.65,17.25,20 / 21,-.05,.05,.00,,
,,.00,-16.70,18.55,21 / 22,-.06,.06,.00,,
,,.00,-16.65,17.75,22 / 23,-.06,.06,.00,,
,,.00,-16.15,19.30,23 / 24,-.06,.06,.00,,
,,.00,-16.10,20.10,24 / 26,-.06,.07,.00,,
,,.00,-15.95,20.10,26 / 28,-.07,.07,.00,,
,,.00,-14.25,19.95,28 / 30,-.03,.07,-.0001,,
,,.00,-15.75,18.25,30 / 32,-.07,.04,.00,,
,,.00,-16.20,19.75,32 / 34,-.08,.09,.00,,
,,.00,-15.85,20.20,34 / 36,-.09,.10,.00,,
,,.00,-16.10,19.85,36 / 38,-.10,.10,.00,,
,,.00,-16.20,20.10,38 / 40,-.02,.10,-.0001,,
,,.00,-16.20,20.20,40 / 42,-.10,.41,-.0004,,
,,.00,-16.20,20.20,42 / 44,-.44,.49,-.0001,,
,,.00,-16.25,20.20,44 / 46,-.49,.48,.00,,
,,.00,-16.20,20.25,46 / 48,-.53,.27,.0003,,
,,.00,-16.20,20.15,48 / 50,-.14,.26,-.0002,,
,,.00,-15.70,20.15,50 / 52,-.26,.40,-.0002,,
,,.00,-15.80,19.75,52 / 54,-.53,.52,.00,,
,,.00,-16.55,19.85,54 / 56,-.36,9.00,-.0057,,
,,.00,-16.30,20.05,56 / 58,-8.95,.80,.0050,,
,,.00,-15.85,20.05,58 / 60,-.86,.37,.0006,,
,,.00,-16.70,19.85,60 / 62,-.42,.91,-.0006,,
,,.00,-15.75,20.95,62 / 64,-1.01,1.04,-.0001,,
,,.00,-16.25,20.20,64 / 66,-.94,.55,.0005,,
,,.00,-16.55,19.75,66 / 68,-.54,.99,-.0006,,
,,.00,-15.85,20.00,68 / 70,-1.09,8.99,-.0057,,
,,.00,-16.10,19.85,70 / 72,-9.00,9.00,-.0001,,
,,.00,-16.15,20.20,72 / 74,-9.00,9.00,-.0001,,
,,.00,-15.95,20.15,74 / 76,-8.95,.67,.0064,,
,,.00,-16.00,19.95,76 / 78,-.60,.69,-.0002,,
,,.00,-16.15,20.00,78 / 80,-.54,.74,-.0003,,
,,.00,-16.15,20.15,80 / 82,-.69,.57,.0001,,
,,.00,-16.10,20.15,82 / 84,-.62,.68,-.0001,,
,,.00,-16.10,20.10,84 / 86,-.80,8.85,-.0068,,
,,.00,-16.00,20.10,86 / 88,-8.99,1.40,.0061,,
,,.00,-16.10,20.00,88 / 90,-1.38,1.49,-.0002,,
,,.00,-16.10,20.05,90 / 92,-1.47,6.93,-.0051,,
,,.00,-16.05,20.10,92 / 94,-6.92,1.47,.0050,,
,,.00,-16.15,20.10,94 / 96,-1.47,2.47,-.0013,,
,,.00,-16.20,20.15,96 / 98,-2.09,.95,.0014,,
,,.00,-16.15,20.00,98 / 100,-.33,.54,-.0003,,
,,.00,-15.95,20.10,100 / 102,-.90,.35,.0008,,
,,.00,-16.40,20.05,102 / 104,-.95,8.95,-.0077,,
,,.00,-16.25,20.40,104 / 106,-8.70,1.14,.0070,,
,,.0003,-16.60,19.85,106 / 108,-1.13,1.44,-.0005,,
,,-.0001,-16.10,20.15,108 / 110,-1.22,1.18,.00,,
,,-.0002,-15.90,20.10,110 / 112,-1.17,1.30,-.0002,,
,,.00,-15.85,19.90,112 / 114,-1.75,8.93,-.0069,,
,,.00,-15.95,19.85,114 / 116,-8.93,3.08,.0052,,
,,.0005,-16.20,19.95,116 / 118,-3.04,8.93,-.0054,,
,,-.0005,-16.05,20.20,118 / 120,-8.92,1.29,.0077,,
,,.0006,-16.25,20.05,120 / 122,-.68,1.33,-.0010,,
,,-.0006,-16.00,20.25,122 / 124,-1.32,2.53,-.0016,,
,,.0002,-16.10,20.00,124 / 126,-3.15,3.21,-.0001,,
,,-.0002,-15.65,19.75,126 / 128,-3.19,2.95,.0002,,
,,.0002,-15.75,19.65,128 / 130,-2.35,3.24,-.0011,,
,,.0022,-16.55,19.60,130 / 132,-3.23,2.70,.0006,,
,,-.0024,-14.05,20.05,132 / 134,-3.27,1.53,.0024,,
,,.0020,-15.85,18.05,134 / 136,-1.52,3.37,-.0026,,
,,-.0009,-15.45,19.85,136 / 138,-3.36,3.42,-.0001,,
,,.0025,-16.40,19.15,138 / 140,-2.52,1.63,.0011,,
,,-.0006,-15.80,20.15,140 / 142,-.70,.75,-.0001,,
,,.0003,-15.95,19.80,142 / 144,-.67,.78,-.0002,,
,,-.0012,-15.25,19.90,144 / 146,-.69,.79,-.0002,,
,,.0010,-15.60,19.10,146 / 148,-.70,.78,-.0002,,
,,.0001,-15.60,19.55,148 / 150,-.54,.79,-.0004,,
,,.0005,-15.80,19.55,150 / 152,-.70,.63,.00,,
,,-.0004,-15.30,19.55,152 / 154,-.69,.79,-.0002,,
,,.0015,-15.95,19.10,154 / 156,-.69,.79,-.0002,,
,,.0006,-16.15,19.80,156 / 158,-1.90,2.61,-.0010,,
,,-.0055,-12.20,20.35,158 / 160,-2.52,1.77,.0010,,
,,.0038,-15.60,16.45,160 / 162,-.47,.77,-.0005,,
,,-.0003,-15.45,19.60,162 / 164,-.67,.79,-.0002,,
,,.0019,-16.15,19.10,164 / 166,-.69,.80,-.0002,,
,,-.0002,-15.70,19.85,166 / 168,-1.80,2.62,-.0012,,
,,.0088,-17.20,14.30,168 / 170,-3.13,2.00,.0015,,
,,-.0082,-10.35,21.00,170 / 172,-1.87,3.23,-.0019,,
,,.0005,-15.90,19.60,172 / 174,-3.90,3.69,.0002,,
,,.0005,-16.00,19.70,174 / 176,-3.17,4.00,-.0012,,
,,.0017,-15.95,18.90,176 / 178,-4.00,3.27,.0009,,
,,-.0013,-14.85,19.75,178 / 180,-2.44,2.29,.0001,,
,,.0009,-15.55,19.00,180 / 182,-.62,.75,-.0003,,
,,.0021,-16.00,18.55,182 / 184,-.63,.75,-.0002,,
,,-.0009,-14.75,19.45,184 / 186,-.63,.74,-.0002,,
,,-.0004,-14.80,19.15,186 / 188,-.62,.74,-.0003,,
,,.0004,-8.60,12.40,188 / 190,-.62,.75,-.0003,,
,,.0007,-8.85,12.40,190 / 192,-.63,.74,-.0002,,
,,-.0001,-15.25,19.35,192 / 194,-.62,.78,-.0003,,
,,.0002,-15.20,19.10,194 / 196,-.65,.77,-.0003,,
,,.0002,-14.80,18.75,196 / 198,-.64,.75,-.0002,,
,,-.0008,-15.75,18.30,198 / 199,-.66,.74,-.0002,,
,,.0005,-16.85,18.55,199 / 200,-.67,.56,.0001,,
,,.0014,-16.70,17.75,200 / 201,-.49,.72,-.0004,,
,,-.0005,-15.70,18.05,201 / 202,-.66,.74,-.0002,,
,,-.0006,-16.15,18.60,202 / 203,-.67,.71,-.0001,,
,,-.0015,-15.00,18.00,203 / 204,-.64,.72,-.0002,,
,,.0026,-13.20,19.65,204 / 208,-.55,.84,-.0006,,
,,-.0008,-15.45,20.05,208 / 210,-.65,.75,-.0002,,
,,.0016,-16.30,19.30,210 / 212,-.65,.80,-.0003,,
,,-.0006,-13.25,21.80,212 / 216,-.60,.80,-.0005,,
,,.0016,-13.85,20.90,216 / 220,-.30,.85,-.0010,,
,,.0010,-13.85,21.30,220 / 224,-.50,.50,-.0002,,
,,-.0014,-15.25,20.25,224 / 226,-.45,.75,-.0005,,
,,.0012,-16.00,19.25,226 / 228,-.40,.70,-.0005,,
,,.0010,-16.10,19.50,228 / 230,-.55,.55,-.0001,,
,,-.0003,-15.90,20.15,230 / 232,-.60,.80,-.0004,,
,,.0007,-16.30,19.90,232 / 234,-.60,.60,-.0001,,
,,-.0006,-15.85,20.30,234 / 236,-.45,.75,-.0005,,
,,.0018,-16.45,19.30,236 / 238,-.60,.80,-.0004,,
,,.0003,-15.65,19.55,238 / 240,-.60,.80,-.0004,,
,,-.0011,-14.85,19.70,240 / 242,-.60,.75,-.0003,,
,,.0020,-16.20,18.90,242 / 244,-.60,.75,-.0003,,
,,.0010,-16.10,19.45,244 / 246,-.60,.80,-.0004,,
,,-.0022,-14.80,20.45,246 / 248,-.60,.80,-.0004,,
,,.0020,-16.35,19.05,248 / 250,-.35,.75,-.0007,,
,,.0009,-16.10,19.55,250 / 252,-.55,.55,-.0001,,
,,.0014,-15.80,18.90,252 / 254,-.60,.80,-.0004,,
,,-.0005,-14.50,19.00,254 / 256,-.60,.75,-.0004,,
,,.0008,-15.15,18.65,256 / 258,-.55,.75,-.0004,,
,,.0002,-15.35,19.35,258 / 260,-.55,.75,-.0004,,
,,.0019,-16.10,18.75,260 / 262,-.55,.75,-.0004,,
,,-.0006,-15.25,19.85,262 / 264,-.55,.80,-.0005,,
,,-.0002,-15.05,19.35,264 / 266,-.60,.80,-.0004,,
,,.0012,-14.85,18.10,266 / 268,-.60,.80,-.0004,,
,,-.0012,-14.40,19.40,268 / 270,-.60,.80,-.0004,,
,,.0008,-15.95,19.50,270 / 272,-.60,.80,-.0004,,
,,.00,-15.75,19.85,272 / 274,-.55,.80,-.0005,,
,,.0025,-16.40,18.70,274 / 276,-.55,.75,-.0004,,
,,.0005,-15.40,19.15,276 / 278,-.55,.80,-.0005,,
,,-.0001,-15.20,19.40,278 / 280,-.35,.80,-.0008,,
,,.00,-15.45,19.55,280 / 282,-.55,.55,-.0002,,
,,.0006,-15.75,19.40,282 / 284,-.55,.80,-.0005,,
,,.0008,-15.35,18.90,284 / 286,-.60,.80,-.0005,,
,,-.0002,-15.10,19.40,286 / 288,-.55,.80,-.0005,,
,,.0018,-15.40,18.15,288 / 290,-.40,.80,-.0007,,
,,.0003,-14.35,18.30,290 / 292,-.60,.70,-.0003,,
,,.00,-15.35,19.50,292 / 294,-.60,.85,-.0005,,
,,.0009,-15.45,18.95,294 / 296,-.60,.85,-.0005,,
,,.0002,-15.00,19.00,296 / 298,-.60,.85,-.0005,,
,,.0011,-15.25,18.55,298 / 300,-.30,.80,-.0008,,
,,.0013,-14.90,18.05,300 / 302,-.55,.50,-.0002,,
,,-.0009,-14.30,19.15,302 / 304,-.50,.85,-.0007,,
,,.0013,-15.35,18.50,304 / 306,-.60,.85,-.0005,,
,,.0002,-15.10,19.10,306 / 308,-.60,.85,-.0005,,
,,-.0006,-14.90,19.50,308 / 310,-.55,.90,-.0007,,
,,.0019,-15.90,18.60,310 / 312,-.65,.85,-.0005,,
,,.0004,-15.70,19.60,312 / 314,-.60,.95,-.0007,,
,,.0004,-15.50,19.40,314 / 316,-.65,.90,-.0006,,
,,.0016,-15.40,18.35,316 / 318,-.60,.85,-.0006,,
,,.0002,-15.45,19.50,318 / 320,-.55,.85,-.0006,,
,,.0013,-14.05,21.40,320 / 324,-.40,1.00,-.0012,,
,,.0005,-13.55,21.55,324 / 328,-.40,1.05,-.0013,,
,,.0006,-15.60,19.35,328 / 330,-.60,.90,-.0006,,
,,.00,-15.40,19.60,330 / 332,-.60,.95,-.0007,,
,,.0026,-14.10,20.45,332 / 336,-.50,1.15,-.0013,,
,,.0007,-13.10,20.95,336 / 340,-.50,1.10,-.0013,,
,,.0032,-13.95,19.75,340 / 344,-.45,1.10,-.0014,,
,,.0007,-13.05,20.95,344 / 348,-.45,1.25,-.0016,,
,,.0010,-15.30,18.75,348 / 350,-.50,1.05,-.0010,,
,,.0005,-14.55,18.40,350 / 352,-.60,.85,-.0006,,
,,.0003,-12.85,21.15,352 / 356,-.55,1.05,-.0012,,
,,.0033,-13.70,19.45,356 / 360,-.40,1.20,-.0016,,
,,-.0064,-6.50,20.15,360 / 364,-.45,1.20,-.0015,,
,,.0089,-13.10,14.50,364 / 368,-.45,1.25,-.0016,,
,,-.0058,-7.45,20.65,368 / 372,-.45,1.35,-.0017,,
,,.0100,-13.40,13.70,372 / 376,-.55,1.40,-.0017,,
,,.0023,-12.75,19.35,376 / 380,-.55,1.25,-.0015,,
,,.0005,-6.40,14.65,380 / 384,-.40,1.30,-.0018,,
,,-.0053,-1.20,14.35,384 / 388,-.50,1.45,-.0018,,
,,.0007,-7.45,15.50,388 / 392,-.60,1.50,-.0018,,
,,.0085,-13.75,15.25,392 / 396,-.60,1.50,-.0018,,
,,.0051,-14.70,18.75,396 / 400,-.60,1.40,-.0017,,
,,-.0048,-1.15,27.40,400 / 410,.25,2.30,-.0050,,
,,.0151,-9.25,17.55,410 / 420,.10,2.35,-.0050,,
,,.0005,-4.60,26.70,420 / 430,.15,2.50,-.0053,,
,,.0077,-8.90,23.90,430 / 440,.20,2.60,-.0055,,
,,-.0005,-2.15,25.40,440 / 450,.40,2.70,-.0059,,
,,.0137,-3.60,12.70,450 / 460,.20,2.60,-.0057,,
,,.0057,4.10,13.25,460 / 470,.25,2.90,-.0062,,
,,.0065,3.95,12.55,470 / 480,.30,3.05,-.0064,,
,,.0066,4.00,12.55,480 / 490,.30,3.10,-.0066,,
,,.0069,3.95,12.35,490 / 500,.40,3.20,-.0069,,
,,.0072,3.85,12.30,500 / 510,.45,3.35,-.0072,,
,,.0075,3.75,12.20,510 / 520,.45,3.45,-.0074,,
,,.0077,3.70,12.10,520 / 530,.55,3.60,-.0077,,
,,.0079,3.60,12.05,530 / 540,.60,3.70,-.0079,,
,,.0085,2.95,11.95,540 / 550,.65,3.80,-.0082,,
,,.0081,3.50,12.35,550 / 560,.75,4.00,-.0085,,
,,.0087,3.40,11.65,560 / 570,.75,4.10,-.0087,,
,,.0090,3.25,11.55,570 / 580,.85,4.25,-.0090,,
,,.0092,3.20,11.45,580 / 590,.90,4.35,-.0092,,
,,.0093,3.55,11.30,590 / 600,1.00,4.55,-.0095,,
,,.0102,2.45,10.75,600 / 610,1.05,4.70,-.0098,,
,,.0118,-2.70,11.60,610 / 620,1.15,4.85,-.0100,,
,,.0081,2.85,16.55,620 / 630,1.20,4.95,-.0103,,
,,.0105,2.50,10.80,630 / 640,1.35,5.10,-.0105,,
,,.0107,2.05,10.85,640 / 650,1.50,5.20,-.0107,,
,,.0108,2.00,11.05,650 / 660,1.55,5.35,-.0109,,
,,.0110,2.40,10.90,660 / 670,1.60,5.60,-.0112,,
,,.0105,2.25,15.20,670 / 680,1.40,5.75,-.0113,,
,,.0122,-3.25,10.30,680 / 690,1.50,6.15,-.0116,,
,,.0116,2.65,10.30,690 / 700,1.60,6.35,-.0117,,
,,.0118,3.00,8.90,700 / 710,1.65,6.55,-.0119,,
,,.0120,2.70,8.60,710 / 720,1.70,6.10,-.0121,,
,,.0121,2.55,8.60,720 / 730,2.40,6.95,-.0122,,
,,.0122,2.50,8.45,730 / 740,1.85,6.45,-.0124,,
,,.0123,2.10,8.25,740 / 750,2.65,7.25,-.0124,,
,,.0124,2.00,8.35,750 / 760,2.15,7.00,-.0126,,
,,.0125,1.80,8.40,760 / 770,2.65,6.90,-.0127,,
,,.0125,1.55,8.15,770 / 780,3.00,7.10,-.0127,,
,,.0125,1.25,8.05,780 / 790,3.10,8.10,-.0125,,
,,.0124,.55,8.35,790 / 800,1.80,8.50,-.0129,,
,,.0126,.75,8.35,800 / 810,2.25,9.10,-.0126,,
,,.0126,.95,7.85,810 / 820,2.50,8.70,-.0128,,
,,.0125,.80,7.60,820 / 830,2.60,8.85,-.0127,,
,,.0126,1.05,7.40,830 / 840,2.70,9.20,-.0126,,
,,.0122,.65,6.90,840 / 850,2.65,9.25,-.0127,,
,,.0125,.60,7.35,850 / 860,2.90,9.45,-.0125,,
,,.0120,.20,6.90,860 / 870,3.20,9.65,-.0122,,
,,.0121,.35,6.75,870 / 880,3.00,9.60,-.0125,,
,,.0120,.25,6.65,880 / 890,3.35,10.00,-.0120,,
,,.0119,.15,6.50,890 / 900,3.20,9.85,-.0123,,
,,.0116,.05,6.30,900 / 910,3.60,10.25,-.0117,,
,,.0112,-.30,6.15,910 / 920,3.75,10.10,-.0117,,
,,.0114,-.35,6.30,920 / 930,3.40,10.20,-.0121,,
,,.0227,2.60,9.05,930 / 950,10.80,17.95,-.0227,,
,,.0242,1.60,9.25,950 / 975,14.85,22.05,-.0276,,
,,.0227,-.35,10.15,975 / 1000,15.45,22.85,-.0261,,
,,.0299,3.60,11.15,1000 / 1025,15.40,23.65,-.0253,,
,,.0223,3.10,6.15,1025 / 1050,15.65,24.90,-.0233,,
,,.0209,2.65,5.65,1050 / 1075,16.05,25.35,-.0220,,
,,.0194,2.20,5.20,1075 / 1100,17.10,25.40,-.0202,,
,,.0182,1.90,4.80,1100 / 1125,18.00,25.85,-.0176,,
,,.0166,1.55,4.35,1125 / 1150,17.70,26.10,-.0178,,
,,.0154,1.30,4.00,1150 / 1175,18.00,26.55,-.0162,,
,,.0144,1.10,3.75,1175 / 1200,18.25,26.90,-.0149,,
,,.0131,.80,3.45,1200 / 1225,19.00,27.15,-.0126,,
,,.0112,.30,3.20,1225 / 1250,19.25,26.85,-.0126,,
,,.0113,.20,3.35,1250 / 1275,18.90,27.05,-.0131,,
,,.0099,-.05,3.05,1275 / 1300,19.05,27.80,-.0108,,
,,.0099,.10,2.90,1300 / 1325,19.30,28.00,-.0096,,
,,.0089,.10,2.50,1325 / 1350,19.85,28.00,-.0080,,
,,.0075,-.25,2.35,1350 / 1375,13.90,35.20,-.0042,,
,,.0079,-.15,2.45,1375 / 1400,5.65,40.00,-.0146,,
,,.0070,-.20,2.15,1400 / 1425,9.30,42.30,.0036,,
,,.0056,-.35,1.85,1425 / 1450,7.20,40.10,-.0095,,
,,.0056,-.25,1.75,1450 / 1475,6.80,41.10,-.0078,,
,,.0054,-.30,1.75,1475 / 1500,7.10,42.00,-.0039,,
,,.0045,-.45,1.60,1500 / 1525,7.10,41.65,-.0050,,
,,.0045,-.40,1.55,1525 / 1550,7.30,41.90,-.0035,,
,,.0038,-.45,1.40,1550 / 1575,6.15,41.70,-.0082,,
,,.0044,-.25,1.40,1575 / 1600,6.60,42.85,-.0026,,
