This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 8/3/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
709.67,+22.47,"33,615,765",700.00,726.94,698.40

6 AUG 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0063,.20,1.25,1275 / 1300,21.25,27.30,-.0066,,
,,.0056,.10,1.15,1300 / 1325,21.25,27.45,-.0060,,
,,.0052,.05,1.10,1325 / 1350,21.30,27.60,-.0053,,
,,.0046,0,1.00,1350 / 1375,21.30,27.70,-.0048,,
,,.0040,-.05,.90,1375 / 1400,21.30,27.80,-.0044,,
,,.0037,-.05,.85,1400 / 1425,21.35,27.90,-.0038,,
,,.0033,-.10,.80,1425 / 1450,21.30,28.00,-.0035,,
,,.0031,-.15,.80,1450 / 1475,21.25,28.10,-.0033,,
,,.0027,-.20,.75,1475 / 1500,21.25,28.15,-.0031,,
,,.0025,-.20,.70,1500 / 1525,21.25,28.25,-.0027,,
,,.0024,-.20,.70,1525 / 1550,21.25,28.35,-.0022,,
,,.0022,-.20,.65,1550 / 1575,21.20,28.35,-.0024,,
,,.0018,-.25,.60,1575 / 1600,21.20,28.45,-.0019,,
,,.0018,-.25,.62,1600 / 1625,21.15,28.50,-.0019,,
,,.0016,-.27,.58,1625 / 1650,21.10,28.60,-.0017,,
,,.0017,-.24,.58,1650 / 1675,21.05,28.65,-.0017,,
,,.0014,-.25,.53,1675 / 1700,21.05,28.70,-.0014,,
,,.0014,-.25,.52,1700 / 1725,21.05,28.75,-.0012,,

18 MAR 22  (228)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,-.0001,-1.05,11.35,5 / 10,-.02,.04,.00,,
,,.0003,-1.45,11.20,10 / 15,-.04,.03,.00,,
,,.0001,-1.50,11.45,15 / 20,0,.05,-.0001,,
,,.0001,-1.60,11.60,20 / 25,-.05,.02,.00,,
,,.0001,-1.60,11.55,25 / 30,-.06,.08,.00,,
,,.0001,-1.30,11.30,30 / 35,-.07,.10,-.0001,,
,,.0002,-1.35,11.25,35 / 40,-.01,.21,-.0003,,
,,.0001,-1.30,11.25,40 / 45,-.20,.19,.00,,
,,.0001,-1.30,11.25,45 / 50,-.22,.31,-.0002,,
,,.0001,-1.30,11.25,50 / 55,-.23,.33,-.0002,,
,,.00,-5.25,7.25,55 / 56,-.28,.31,-.0001,,
,,.0001,-5.25,7.20,56 / 57,-.30,.31,.00,,
,,.0001,-5.25,7.20,57 / 58,-.30,.32,.00,,
,,.00,-5.25,7.25,58 / 59,-.30,.32,.00,,
,,.00,-5.25,7.25,59 / 60,-.30,.33,-.0001,,
,,.00,-5.25,7.25,60 / 61,-.31,.33,.00,,
,,.00,-5.25,7.25,61 / 62,-.32,.33,.00,,
,,.0001,-5.25,7.20,62 / 63,-.32,.35,-.0001,,
,,.00,-5.20,7.20,63 / 64,-.33,.35,.00,,
,,.0001,-5.25,7.20,64 / 65,-.33,.35,.00,,
,,.00,-5.25,7.25,65 / 66,-.32,.35,-.0001,,
,,.00,-5.25,7.25,66 / 67,-.32,.34,.00,,
,,.0001,-5.25,7.20,67 / 68,-.32,.35,-.0001,,
,,.00,-5.20,7.20,68 / 69,-.33,.35,.00,,
,,.00,-5.20,7.20,69 / 70,-.33,.35,.00,,
,,.00,-5.20,7.20,70 / 71,-.33,.35,.00,,
,,.0001,-5.25,7.20,71 / 72,-.33,.35,.00,,
,,.0001,-5.25,7.20,72 / 73,-.33,.35,.00,,
,,.00,-5.20,7.20,73 / 74,-.33,.35,.00,,
,,.00,-5.20,7.20,74 / 75,-.32,.35,-.0001,,
,,.00,-5.20,7.20,75 / 76,-.33,.34,.00,,
,,.00,-5.20,7.20,76 / 77,-.33,.35,.00,,
,,.0001,-5.20,7.15,77 / 78,-.33,.35,.00,,
,,.0001,-5.20,7.15,78 / 79,-.33,.35,.00,,
,,.00,-5.20,7.20,79 / 80,-.33,.35,.00,,
,,.00,-5.20,7.20,80 / 81,-.33,.35,.00,,
,,.00,-5.20,7.20,81 / 82,-.33,.34,.00,,
,,.0001,-5.20,7.15,82 / 83,-.32,.34,.00,,
,,.00,-5.15,7.15,83 / 84,-.32,.32,.00,,
,,.0001,-5.20,7.15,84 / 85,-.31,.34,-.0001,,
,,.00,-5.20,7.20,85 / 86,-.33,.35,.00,,
,,.00,-5.20,7.20,86 / 87,-.33,.35,.00,,
,,.0001,-5.20,7.15,87 / 88,-.33,.35,.00,,
,,.00,-5.15,7.15,88 / 89,-.33,.35,.00,,
,,.0001,-5.20,7.15,89 / 90,-.33,.35,.00,,
,,.00,-5.20,7.20,90 / 91,-.33,.35,.00,,
,,.0001,-5.20,7.15,91 / 92,-.33,.34,.00,,
,,.00,-5.15,7.15,92 / 93,-.32,.34,.00,,
,,.00,-5.15,7.15,93 / 94,-.33,.34,.00,,
,,.00,-5.15,7.15,94 / 95,-.33,.35,.00,,
,,.0002,-5.20,7.10,95 / 96,-.33,.35,.00,,
,,.00,-4.15,8.15,96 / 98,-.32,.36,-.0001,,
,,.0001,-4.15,8.10,98 / 100,-.32,.36,-.0001,,
,,.0002,-2.15,10.05,100 / 104,-.29,.38,-.0002,,
,,.0002,-2.15,10.05,104 / 108,-.29,.38,-.0002,,
,,.0002,-2.15,10.05,108 / 112,-.29,.39,-.0002,,
,,.0002,-2.15,10.05,112 / 116,-.29,.39,-.0002,,
,,.0003,-2.15,10.05,116 / 120,-.29,.36,-.0002,,
,,.0003,-2.15,10.05,120 / 124,-.25,.40,-.0003,,
,,.0003,-2.15,10.05,124 / 128,-.29,.40,-.0003,,
,,.0003,-2.15,10.00,128 / 132,-.29,.41,-.0003,,
,,.0003,-2.10,10.00,132 / 136,-.29,.41,-.0003,,
,,.0004,-2.15,9.95,136 / 140,-.29,.41,-.0003,,
,,.0003,-2.10,10.00,140 / 144,-.28,.41,-.0003,,
,,.0004,-2.10,9.95,144 / 148,-.28,.40,-.0003,,
,,.0001,-4.05,8.00,148 / 150,-.31,.38,-.0002,,
,,.0002,-4.10,8.00,150 / 152,-.32,.38,-.0002,,
,,.0004,-2.10,9.95,152 / 156,-.28,.42,-.0004,,
,,.0004,-2.10,9.95,156 / 160,-.28,.42,-.0004,,
,,.0004,-2.10,9.95,160 / 164,-.28,.42,-.0004,,
,,.0005,-2.10,9.90,164 / 168,-.28,.42,-.0004,,
,,.0005,-2.10,9.90,168 / 172,-.28,.42,-.0004,,
,,.0005,-2.10,9.90,172 / 176,-.27,.43,-.0004,,
,,.0005,-2.10,9.90,176 / 180,-.27,.43,-.0004,,
,,.0005,-2.10,9.90,180 / 184,-.26,.44,-.0005,,
,,.0005,-2.10,9.90,184 / 188,-.27,.44,-.0005,,
,,.0005,-2.10,9.90,188 / 192,-.26,.45,-.0005,,
,,.0005,-2.10,9.90,192 / 196,-.26,.45,-.0005,,
,,.0005,-2.10,9.90,196 / 200,-.22,.46,-.0006,,
,,.0006,-2.10,9.85,200 / 204,-.25,.42,-.0005,,
,,.0006,-2.10,9.85,204 / 208,-.24,.46,-.0006,,
,,.0006,-2.10,9.85,208 / 212,-.24,.47,-.0006,,
,,.0007,-2.10,9.80,212 / 216,-.24,.51,-.0007,,
,,.0007,-2.10,9.80,216 / 220,-.25,.49,-.0006,,
,,.0006,-2.05,9.85,220 / 224,-.24,.50,-.0007,,
,,.0032,9.45,21.30,224 / 240,.25,.99,-.0032,,
,,.0005,-4.00,7.80,240 / 242,-.35,.40,-.0002,,
,,.0004,-4.00,7.85,242 / 244,-.30,.50,-.0005,,
,,.0004,-4.00,7.85,244 / 246,-.35,.45,-.0003,,
,,.0005,-4.00,7.80,246 / 248,-.30,.50,-.0005,,
,,.0005,-4.00,7.80,248 / 250,-.30,.50,-.0005,,
,,.0004,-3.95,7.80,250 / 252,-.35,.50,-.0004,,
,,.0005,-3.95,7.75,252 / 254,-.35,.50,-.0004,,
,,.0004,-3.95,7.80,254 / 256,-.30,.50,-.0005,,
,,.0005,-4.00,7.80,256 / 258,-.30,.50,-.0005,,
,,.0005,-4.00,7.80,258 / 260,-.30,.50,-.0005,,
,,.0005,-4.00,7.80,260 / 262,-.35,.50,-.0004,,
,,.0004,-3.95,7.80,262 / 264,-.35,.55,-.0005,,
,,.0005,-3.95,7.75,264 / 266,-.35,.55,-.0005,,
,,.0005,-3.95,7.75,266 / 268,-.35,.55,-.0005,,
,,.0006,-3.95,7.70,268 / 270,-.20,.55,-.0008,,
,,.0005,-3.90,7.70,270 / 272,-.35,.40,-.0003,,
,,.0006,-3.95,7.70,272 / 274,-.35,.55,-.0005,,
,,.0005,-3.95,7.75,274 / 276,-.30,.55,-.0006,,
,,.0005,-3.95,7.75,276 / 278,-.30,.50,-.0005,,
,,.0006,-3.95,7.70,278 / 280,-.30,.50,-.0005,,
,,.0005,-3.90,7.70,280 / 282,-.20,.55,-.0008,,
,,.0005,-3.90,7.70,282 / 284,-.25,.45,-.0005,,
,,.0007,-3.95,7.65,284 / 286,-.30,.45,-.0005,,
,,.0005,-3.90,7.70,286 / 288,-.20,.55,-.0008,,
,,.0006,-3.90,7.65,288 / 290,-.35,.45,-.0004,,
,,.0006,-3.90,7.65,290 / 292,-.30,.55,-.0006,,
,,.0006,-3.90,7.65,292 / 294,-.30,.55,-.0006,,
,,.0006,-3.90,7.65,294 / 296,-.30,.55,-.0006,,
,,.0006,-3.90,7.65,296 / 298,-.30,.55,-.0006,,
,,.0007,-3.90,7.60,298 / 300,-.30,.60,-.0007,,
,,.0006,-3.85,7.65,300 / 302,-.30,.55,-.0006,,
,,.0007,-3.90,7.60,302 / 304,-.30,.55,-.0007,,
,,.0007,-3.85,7.60,304 / 306,-.60,.70,-.0004,,
,,.0007,-3.85,7.55,306 / 308,-.70,1.00,-.0007,,
,,.0007,-3.85,7.55,308 / 310,-.70,.95,-.0007,,
,,.0007,-3.85,7.55,310 / 312,-.70,.85,-.0005,,
,,.0019,-3.80,6.70,312 / 314,-.30,1.00,-.0014,,
,,-.0005,-2.95,7.50,314 / 316,-.70,.60,-.0001,,
,,.0007,-3.80,7.50,316 / 318,-.60,.90,-.0008,,
,,.0008,-3.80,7.50,318 / 320,-.60,.90,-.0008,,
,,.0008,-3.80,7.50,320 / 322,-.60,.90,-.0008,,
,,.0008,-3.80,7.50,322 / 324,-.60,1.00,-.0009,,
,,.0008,-3.80,7.45,324 / 326,-.75,1.00,-.0007,,
,,.0008,-3.80,7.45,326 / 328,-.75,1.05,-.0008,,
,,.0008,-3.80,7.50,328 / 330,-.70,1.05,-.0008,,
,,.0009,-3.80,7.45,330 / 332,-.70,.95,-.0007,,
,,.0008,-3.75,7.45,332 / 334,-.65,1.00,-.0009,,
,,.0009,-3.80,7.40,334 / 336,-.70,1.05,-.0009,,
,,.0008,-3.75,7.45,336 / 338,-.35,1.00,-.0013,,
,,.0009,-3.80,7.40,338 / 340,-.25,.65,-.0009,,
,,.0009,-3.75,7.40,340 / 342,-.30,.60,-.0008,,
,,.0009,-3.75,7.40,342 / 344,-.25,.65,-.0009,,
,,.0009,-3.75,7.40,344 / 346,-.25,.60,-.0009,,
,,.0009,-3.75,7.35,346 / 348,-.25,.60,-.0009,,
,,.0009,-3.75,7.35,348 / 350,-.25,.65,-.0010,,
,,.0010,-3.75,7.35,350 / 352,-.25,.65,-.0010,,
,,.0010,-3.75,7.35,352 / 354,-.25,.65,-.0010,,
,,.0009,-3.70,7.35,354 / 356,-.25,.65,-.0010,,
,,.0010,-3.70,7.25,356 / 358,-.25,.65,-.0010,,
,,.0010,-3.70,7.25,358 / 360,-.25,.65,-.0010,,
,,.0010,-3.70,7.30,360 / 362,-.25,.65,-.0010,,
,,.0009,-3.60,7.25,362 / 364,-.25,.70,-.0011,,
,,.0011,-3.65,7.15,364 / 366,-.25,.70,-.0011,,
,,.0009,-3.60,7.25,366 / 368,-.25,.65,-.0010,,
,,.0012,-3.70,7.15,368 / 370,-.25,.65,-.0010,,
,,.0011,-3.65,7.20,370 / 372,-.20,.70,-.0011,,
,,.0009,-3.55,7.20,372 / 374,-.25,.70,-.0011,,
,,.0013,-3.70,7.10,374 / 376,-.25,.70,-.0011,,
,,.0022,-1.90,8.95,376 / 380,0,.95,-.0022,,
,,.0029,-1.90,8.45,380 / 384,0,.95,-.0023,,
,,.0018,-1.45,8.85,384 / 388,.05,.95,-.0023,,
,,.0023,-1.80,8.85,388 / 392,.05,1.00,-.0024,,
,,.0027,-1.85,8.55,392 / 396,.05,1.00,-.0024,,
,,.0029,-1.70,8.30,396 / 400,.05,1.00,-.0025,,
,,.0062,3.70,13.65,400 / 410,.40,1.95,-.0059,,
,,.0067,3.40,13.65,410 / 420,1.00,2.55,-.0074,,
,,.0073,3.45,13.15,420 / 430,.55,2.10,-.0065,,
,,.0077,3.75,12.60,430 / 440,1.25,2.75,-.0082,,
,,.0085,3.80,11.85,440 / 450,1.35,2.35,-.0079,,
,,.0076,4.35,12.25,450 / 460,1.40,2.50,-.0082,,
,,.0080,3.70,12.65,460 / 470,1.50,2.65,-.0086,,
,,.0098,3.05,11.45,470 / 480,1.55,2.65,-.0088,,
,,.0093,4.00,11.20,480 / 490,1.20,3.00,-.0089,,
,,.0091,4.00,11.55,490 / 500,1.70,3.85,-.0102,,
,,.0094,3.40,11.95,500 / 510,1.65,3.45,-.0099,,
,,.0101,2.75,11.80,510 / 520,1.75,3.65,-.0102,,
,,.0105,2.65,11.60,520 / 530,1.85,3.80,-.0105,,
,,.0108,2.55,11.40,530 / 540,1.90,4.00,-.0108,,
,,.0111,2.45,11.15,540 / 550,2.00,4.20,-.0111,,
,,.0116,2.20,10.40,550 / 560,2.10,4.40,-.0113,,
,,.0112,2.85,10.95,560 / 570,2.15,4.60,-.0116,,
,,.0058,-.95,7.40,570 / 575,.50,3.00,-.0059,,
,,.0059,-.95,7.35,575 / 580,.50,3.05,-.0059,,
,,.0060,-1.00,7.25,580 / 585,.50,3.15,-.0060,,
,,.0060,-.95,7.20,585 / 590,.50,3.20,-.0061,,
,,.0061,-.95,7.00,590 / 595,.50,3.25,-.0061,,
,,.0061,-.85,7.05,595 / 600,.55,3.35,-.0062,,
,,.0062,-1.20,6.95,600 / 605,.55,3.40,-.0062,,
,,.0062,-.95,6.75,605 / 610,.55,3.45,-.0062,,
,,.0062,-.80,6.50,610 / 615,.55,3.50,-.0063,,
,,.0062,-.60,6.45,615 / 620,.55,3.60,-.0063,,
,,.0063,-.50,6.20,620 / 625,.55,3.70,-.0064,,
,,.0063,-.60,6.60,625 / 630,.55,3.75,-.0064,,
,,.0063,-1.00,6.55,630 / 635,.60,3.85,-.0064,,
,,.0064,-1.00,6.05,635 / 640,.50,4.35,-.0065,,
,,.0064,-.60,6.35,640 / 645,.05,4.50,-.0065,,
,,.0064,-.95,6.30,645 / 650,.05,4.05,-.0065,,
,,.0064,-.95,5.95,650 / 655,.60,4.70,-.0065,,
,,.0064,-.65,5.85,655 / 660,.15,4.15,-.0066,,
,,.0064,-.70,5.80,660 / 665,.65,4.10,-.0066,,
,,.0065,-.75,6.05,665 / 670,.65,4.85,-.0065,,
,,.0064,-.90,5.60,670 / 675,.05,4.90,-.0066,,
,,.0065,-.60,5.85,675 / 680,.10,4.90,-.0066,,
,,.0065,-.95,5.85,680 / 685,.20,4.95,-.0066,,
,,.0064,-.95,5.40,685 / 690,.20,5.00,-.0066,,
,,.0066,-.55,5.60,690 / 695,.20,4.55,-.0067,,
,,.0065,-.90,5.45,695 / 700,.70,4.65,-.0066,,
,,.0065,-.85,5.45,700 / 705,.70,4.70,-.0066,,
,,.0065,-.90,5.35,705 / 710,.75,4.75,-.0066,,
,,.0065,-.90,5.30,710 / 715,.75,5.40,-.0064,,
,,.0065,-.85,5.25,715 / 720,.15,5.40,-.0066,,
,,.0065,-.85,5.15,720 / 725,.25,4.95,-.0068,,
,,.0064,-.85,4.95,725 / 730,.75,5.00,-.0066,,
,,.0064,-.75,4.90,730 / 735,.75,5.10,-.0065,,
,,.0064,-.75,4.90,735 / 740,.75,5.15,-.0065,,
,,.0063,-.80,4.75,740 / 745,.75,5.85,-.0062,,
,,.0064,-.70,4.75,745 / 750,.10,5.25,-.0069,,
,,.0063,-.80,4.65,750 / 755,.80,5.95,-.0061,,
,,.0063,-.75,4.60,755 / 760,.15,5.40,-.0068,,
,,.0061,-1.10,4.50,760 / 765,.75,5.45,-.0064,,
,,.0063,-.75,4.55,765 / 770,.75,5.50,-.0064,,
,,.0124,1.30,5.95,770 / 780,4.10,8.80,-.0126,,
,,.0123,1.25,5.75,780 / 790,4.00,8.85,-.0127,,
,,.0123,1.20,5.75,790 / 800,4.20,9.20,-.0123,,
,,.0120,.95,5.50,800 / 810,4.25,9.25,-.0122,,
,,.0117,.95,5.20,810 / 820,4.25,9.45,-.0121,,
,,.0117,1.00,5.05,820 / 830,4.30,9.65,-.0119,,
,,.0117,.95,5.05,830 / 840,4.15,9.80,-.0120,,
,,.0113,.75,4.90,840 / 850,4.20,10.15,-.0116,,
,,.0110,.65,4.65,850 / 860,4.40,10.35,-.0112,,
,,.0110,.70,4.55,860 / 870,4.20,10.35,-.0115,,
,,.0106,.65,4.30,870 / 880,4.40,10.70,-.0108,,
,,.0106,.65,4.25,880 / 890,4.45,10.75,-.0107,,
,,.0103,.50,4.15,890 / 900,4.40,10.90,-.0106,,
,,.0102,.50,4.05,900 / 910,4.20,11.05,-.0107,,
,,.0096,.40,3.70,910 / 920,4.45,11.45,-.0098,,
,,.0100,.55,3.80,920 / 930,4.45,10.70,-.0109,,
,,.0185,2.20,5.50,930 / 950,13.00,19.70,-.0183,,
,,.0211,2.35,6.00,950 / 975,16.75,24.55,-.0223,,
,,.0213,2.50,5.95,975 / 1000,17.55,25.00,-.0201,,
,,.0192,2.25,4.95,1000 / 1025,17.20,25.00,-.0208,,
,,.0177,1.95,4.45,1025 / 1050,17.45,26.10,-.0183,,
,,.0166,1.75,4.10,1050 / 1075,17.60,26.60,-.0170,,
,,.0153,1.50,3.70,1075 / 1100,17.70,27.05,-.0158,,
,,.0141,1.30,3.35,1100 / 1125,17.75,26.20,-.0177,,
,,.0131,1.15,3.10,1125 / 1150,19.10,26.65,-.0137,,
,,.0119,.95,2.80,1150 / 1175,19.15,28.15,-.0098,,
,,.0111,.85,2.60,1175 / 1200,18.10,27.65,-.0137,,
,,.0098,.70,2.25,1200 / 1225,19.00,27.85,-.0108,,
,,.0093,.70,2.05,1225 / 1250,19.10,28.05,-.0101,,
,,.0089,.65,1.95,1250 / 1275,19.15,28.25,-.0093,,
,,.0076,.35,1.80,1275 / 1300,19.25,28.50,-.0083,,
,,.0074,.40,1.70,1300 / 1325,19.25,28.65,-.0079,,
,,.0068,.45,1.45,1325 / 1350,19.00,29.70,-.0054,,
,,.0066,.35,1.50,1350 / 1375,18.20,30.15,-.0064,,
,,.0057,.15,1.40,1375 / 1400,18.20,30.25,-.0061,,
,,.0053,.10,1.30,1400 / 1425,18.20,30.40,-.0056,,
,,.0048,.05,1.20,1425 / 1450,18.15,30.55,-.0052,,
,,.0046,.05,1.15,1450 / 1475,18.15,30.70,-.0047,,
,,.0039,0,1.00,1475 / 1500,18.15,30.80,-.0044,,
,,.0041,.05,1.00,1500 / 1525,18.10,30.90,-.0042,,
,,.0036,-.05,.95,1525 / 1550,18.10,31.05,-.0037,,
,,.0032,-.10,.90,1550 / 1575,18.05,31.15,-.0035,,
,,.0032,-.10,.90,1575 / 1600,17.95,31.10,-.0041,,
,,.0028,-.15,.85,1600 / 1625,18.10,31.25,-.0029,,
,,.0025,-.20,.80,1625 / 1650,18.10,31.50,-.0019,,
,,.0025,-.20,.80,1650 / 1675,17.90,31.55,-.0025,,
,,.0019,-.20,.65,1675 / 1700,17.85,31.60,-.0025,,
,,.0024,-.10,.70,1700 / 1725,17.85,31.70,-.0021,,

17 JUN 22  (319)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-18.70,20.70,1 / 2,-.01,.02,.00,,
,,.00,-18.70,20.70,2 / 3,-.02,.03,.00,,
,,.00,-18.70,20.70,3 / 4,-.02,.05,.00,,
,,.00,-18.70,20.70,4 / 5,-.04,.01,.00,,
,,.00,-18.70,20.90,5 / 6,-.02,.04,.00,,
,,.0002,-18.90,20.50,6 / 7,-.04,.06,.00,,
,,-.0002,-18.50,20.90,7 / 8,-.04,.05,.00,,
,,.00,-18.90,20.70,8 / 9,-.06,.04,.00,,
,,.00,-18.70,20.90,9 / 10,-.03,.05,.00,,
,,.00,-18.90,20.90,10 / 11,-.03,.03,.00,,
,,.0001,-18.80,20.50,11 / 12,-.04,.04,.00,,
,,.0001,-18.50,20.40,12 / 13,-.02,.04,.00,,
,,-.0002,-18.50,20.90,13 / 14,-.02,.03,.00,,
,,.0002,-18.90,20.50,14 / 15,-.02,.03,.00,,
,,-.0002,-18.50,20.90,15 / 16,-.04,.02,.00,,
,,.00,-18.90,20.90,16 / 17,-.07,.04,.00,,
,,.00,-18.90,20.90,17 / 18,-.03,.08,-.0001,,
,,.00,-18.90,20.90,18 / 19,-.08,.05,.00,,
,,.00,-18.90,20.90,19 / 20,-.01,.09,-.0001,,
,,.00,-18.90,20.90,20 / 21,-.09,.02,.0001,,
,,.00,-18.90,20.90,21 / 22,-.10,.10,.00,,
,,.00,-18.90,20.90,22 / 23,-.10,.10,.00,,
,,.00,-18.90,20.90,23 / 24,-.05,.10,-.0001,,
,,.00,-17.90,21.70,24 / 26,-.10,3.55,-.0024,,
,,.00,-17.70,21.90,26 / 28,-3.60,.35,.0021,,
,,.00,-17.80,21.90,28 / 30,-.33,.25,.0001,,
,,.00,-17.90,21.80,30 / 32,-.25,3.38,-.0025,,
,,.00,-17.90,21.90,32 / 34,-3.40,1.00,.0016,,
,,.00,-17.90,21.90,34 / 36,-.80,.30,.0005,,
,,.00,-17.90,21.90,36 / 38,-.30,3.50,-.0026,,
,,.00,-17.90,21.90,38 / 40,-3.49,.25,.0026,,
,,.00,-17.90,21.90,40 / 42,-.05,3.14,-.0027,,
,,.0004,-17.90,21.50,42 / 44,-3.35,3.35,-.0001,,
,,.00,-17.50,21.50,44 / 46,-3.55,3.20,.0001,,
,,.00,-17.50,21.50,46 / 48,-3.20,3.35,-.0002,,
,,-.0002,-17.50,21.60,48 / 50,-3.05,.50,.0023,,
,,-.0002,-17.60,21.80,50 / 52,-.50,2.90,-.0023,,
,,.00,-17.80,21.90,52 / 54,-3.20,3.65,-.0004,,
,,.00,-17.90,21.90,54 / 56,-3.65,3.85,-.0002,,
,,.0004,-17.90,21.50,56 / 58,-3.85,3.65,.0001,,
,,.0011,-18.00,21.30,58 / 60,-3.55,.70,.0028,,
,,.00,-17.80,21.80,60 / 62,-.70,.70,.00,,
,,.00,-17.80,21.80,62 / 64,-.80,1.34,-.0007,,
,,.00,-17.80,21.80,64 / 66,-.83,3.55,-.0027,,
,,.00,-17.80,21.80,66 / 68,-3.50,.32,.0033,,
,,.00,-17.80,21.80,68 / 70,-.39,.80,-.0006,,
,,.00,-17.80,21.80,70 / 72,-.81,3.36,-.0028,,
,,.00,-17.80,21.80,72 / 74,-3.80,4.11,-.0004,,
,,.00,-17.80,21.80,74 / 76,-4.15,4.10,.00,,
,,.00,-17.80,21.80,76 / 78,-4.09,3.65,.0003,,
,,.00,-17.80,21.80,78 / 80,-3.65,.99,.0031,,
,,.00,-17.80,21.80,80 / 82,-.96,4.25,-.0038,,
,,.00,-17.80,21.80,82 / 84,-4.21,2.36,.0018,,
,,.00,-17.80,21.80,84 / 86,-2.39,4.01,-.0018,,
,,.00,-17.80,21.80,86 / 88,-4.02,4.14,-.0002,,
,,.00,-17.80,21.80,88 / 90,-4.15,1.07,.0037,,
,,.0005,-17.80,21.50,90 / 92,-1.10,4.75,-.0044,,
,,.00,-17.50,21.50,92 / 94,-4.75,4.75,-.0001,,
,,.00,-17.50,21.50,94 / 96,-4.75,2.44,.0025,,
,,.0010,-18.00,21.40,96 / 98,-2.03,5.20,-.0035,,
,,.00,-17.90,21.90,98 / 100,-4.20,1.04,.0034,,
,,.00,-17.90,21.90,100 / 102,-1.43,1.00,.0005,,
,,.00,-17.90,21.90,102 / 104,-1.95,5.43,-.0041,,
,,.00,-17.90,21.90,104 / 106,-5.02,2.50,.0027,,
,,.00,-17.90,21.90,106 / 108,-1.90,1.19,.0009,,
,,.00,-17.90,21.90,108 / 110,-.55,.98,-.0007,,
,,.00,-17.90,21.90,110 / 112,-1.58,4.58,-.0036,,
,,.0007,-17.90,21.50,112 / 114,-5.60,5.65,-.0002,,
,,.0001,-17.50,21.50,114 / 116,-5.43,5.70,-.0004,,
,,.0001,-17.50,21.50,116 / 118,-5.70,5.53,.0001,,
,,.0011,-18.00,21.30,118 / 120,-4.90,2.35,.0029,,
,,.0001,-17.80,21.80,120 / 122,-2.35,5.00,-.0032,,
,,.0001,-17.80,21.80,122 / 124,-5.85,5.90,-.0002,,
,,.0005,-17.80,21.50,124 / 126,-5.90,5.95,-.0002,,
,,-.0004,-17.50,21.80,126 / 128,-5.95,3.00,.0036,,
,,.0001,-17.80,21.80,128 / 130,-1.35,2.75,-.0020,,
,,.0005,-17.80,21.50,130 / 132,-2.75,1.30,.0019,,
,,.0001,-17.50,21.50,132 / 134,-2.64,6.15,-.0045,,
,,.0001,-17.50,21.50,134 / 136,-6.15,5.89,.0002,,
,,.0009,-18.00,21.40,136 / 138,-6.20,6.25,-.0002,,
,,.0001,-17.90,21.90,138 / 140,-4.93,3.95,.0010,,
,,-.0068,-14.45,22.00,140 / 142,-3.19,5.03,-.0022,,
,,.0070,-18.00,18.45,142 / 144,-5.58,5.69,-.0002,,
,,.0001,-17.90,21.90,144 / 146,-5.66,5.68,-.0001,,
,,.0001,-17.90,21.90,146 / 148,-5.64,5.76,-.0003,,
,,.0007,-17.90,21.50,148 / 150,-5.09,3.44,.0018,,
,,.0001,-17.50,21.50,150 / 152,-4.28,5.24,-.0013,,
,,.0011,-18.00,21.30,152 / 154,-5.81,6.83,-.0013,,
,,.0001,-17.80,21.80,154 / 156,-5.87,5.96,-.0002,,
,,.0001,-17.80,21.80,156 / 158,-5.89,5.02,.0009,,
,,.0001,-17.80,21.80,158 / 160,-4.10,3.64,.0004,,
,,.0001,-17.80,21.80,160 / 162,-4.63,5.25,-.0009,,
,,.0005,-17.80,21.50,162 / 164,-6.02,7.18,-.0015,,
,,.0009,-18.00,21.40,164 / 166,-6.03,6.12,-.0002,,
,,.0001,-17.90,21.90,166 / 168,-6.03,6.18,-.0003,,
,,.0001,-17.90,21.90,168 / 170,-6.09,6.18,-.0002,,
,,.0001,-17.90,21.90,170 / 172,-6.10,6.24,-.0003,,
,,.0001,-17.90,21.90,172 / 174,-6.17,6.30,-.0003,,
,,.0007,-17.90,21.50,174 / 176,-6.23,6.32,-.0003,,
,,.0011,-18.00,21.30,176 / 178,-6.25,6.43,-.0004,,
,,.0001,-17.80,21.80,178 / 180,-5.75,3.45,.0027,,
,,.0001,-17.80,21.80,180 / 182,-4.73,5.90,-.0017,,
,,.0001,-17.80,21.80,182 / 184,-6.33,7.83,-.0020,,
,,.0001,-17.80,21.80,184 / 186,-6.30,6.43,-.0003,,
,,.0005,-17.80,21.50,186 / 188,-6.35,6.45,-.0003,,
,,.0009,-18.00,21.40,188 / 190,-6.38,3.25,.0039,,
,,.0001,-17.90,21.90,190 / 192,-3.18,6.43,-.0044,,
,,.0001,-17.90,21.90,192 / 194,-6.33,6.43,-.0003,,
,,.0001,-17.90,21.90,194 / 196,-7.78,6.48,.0015,,
