This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 7/7/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
659.58,-19.32,"23,284,450",681.7115,684.00,651.4002

9 JUL 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0004,-1.70,3.50,80 / 81,-.20,.23,-.0001,,
,,-.0002,-1.55,3.65,81 / 82,-.20,.23,-.0001,,
,,.0002,-1.65,3.55,82 / 83,-.19,.23,-.0001,,
,,-.0002,-1.55,3.65,83 / 84,-.20,.22,-.0001,,
,,.0001,-1.65,3.60,84 / 85,-.19,.23,-.0001,,
,,.0003,-1.70,3.55,85 / 86,-.20,.22,-.0001,,
,,-.0003,-1.50,3.65,86 / 87,-.20,.23,-.0001,,
,,.0003,-1.65,3.50,87 / 88,-.20,.24,-.0001,,
,,-.0001,-1.60,3.65,88 / 89,-.21,.23,-.0001,,
,,.00,-1.65,3.65,89 / 90,-.20,.24,-.0001,,
,,.0001,-.65,4.60,90 / 92,-.19,.25,-.0001,,
,,.0001,-.65,4.60,92 / 94,-.19,.24,-.0001,,
,,.0001,-.65,4.60,94 / 96,-.19,.24,-.0001,,
,,.0001,-.65,4.60,96 / 98,-.19,.25,-.0001,,
,,.0001,-.65,4.60,98 / 100,-.17,.19,-.0001,,
,,.0001,-.65,4.60,100 / 102,-.13,.18,-.0001,,
,,.0001,-.65,4.60,102 / 104,-.14,.17,-.0001,,
,,.0001,-.65,4.60,104 / 106,-.12,.24,-.0003,,
,,.00,-.60,4.60,106 / 108,-.19,.25,-.0002,,
,,.0002,-.65,4.55,108 / 110,-.20,.25,-.0001,,
,,.0001,-.65,4.60,110 / 112,-.20,.26,-.0002,,
,,.0001,-.65,4.60,112 / 114,-.20,.26,-.0002,,
,,.0003,-.70,4.55,114 / 116,-.20,.26,-.0002,,
,,.0002,-.65,4.55,116 / 118,-.20,.26,-.0002,,
,,-.0001,-.60,4.65,118 / 120,-.20,.26,-.0002,,
,,.0001,-.65,4.60,120 / 122,-.20,.26,-.0002,,
,,.0004,-.70,4.50,122 / 124,-.20,.27,-.0002,,
,,-.0001,-.60,4.65,124 / 126,-.20,.26,-.0002,,
,,.0001,-.65,4.60,126 / 128,-.19,.26,-.0002,,
,,.0004,-.70,4.50,128 / 130,-.20,.26,-.0002,,
,,.00,-.60,4.65,130 / 132,-.19,.27,-.0002,,
,,.0004,-.75,4.55,132 / 134,-.20,.27,-.0002,,
,,-.0001,-.55,4.65,134 / 136,-.20,.27,-.0002,,
,,.0005,-.70,4.45,136 / 138,-.20,.27,-.0002,,
,,.00,-.60,4.65,138 / 140,-.20,.28,-.0002,,
,,.0002,-.65,4.60,140 / 142,-.20,.28,-.0002,,
,,.0003,-.65,4.55,142 / 144,-.20,.28,-.0002,,
,,.0002,-.60,4.55,144 / 146,-.20,.28,-.0002,,
,,.0005,-.70,4.45,146 / 148,-.20,.28,-.0002,,
,,.0003,-.65,4.55,148 / 150,-.20,.24,-.0001,,
,,.00,-.60,4.65,150 / 152,-.16,.28,-.0003,,
,,.0003,-.70,4.60,152 / 154,-.19,.29,-.0003,,
,,.0002,-.65,4.60,154 / 156,-.20,.28,-.0002,,
,,.0003,-.65,4.55,156 / 158,-.10,.29,-.0004,,
,,.0003,-.65,4.55,158 / 160,-.20,.19,-.0001,,
,,.0003,-.65,4.55,160 / 162,-.20,.29,-.0002,,
,,.0003,-.65,4.55,162 / 164,-.20,.29,-.0003,,
,,.0006,-.70,4.45,164 / 166,-.19,.29,-.0003,,
,,.0002,-.60,4.55,166 / 168,-.20,.29,-.0003,,
,,.0003,-.65,4.55,168 / 170,-.20,.30,-.0003,,
,,.0003,-.65,4.55,170 / 172,-.20,.30,-.0003,,
,,.0003,-.65,4.55,172 / 174,-.19,.30,-.0003,,
,,.0003,-.65,4.55,174 / 176,-.19,.29,-.0003,,
,,.0006,-.70,4.45,176 / 178,-.19,.31,-.0003,,
,,.0004,-.65,4.50,178 / 180,-.21,.30,-.0003,,
,,-.0001,-1.55,3.65,180 / 181,-.22,.28,-.0002,,
,,.0002,-1.65,3.55,181 / 182,-.22,.28,-.0002,,
,,.0003,-1.65,3.50,182 / 183,-.23,.28,-.0001,,
,,.00,-1.55,3.60,183 / 184,-.23,.30,-.0002,,
,,.0002,-1.65,3.55,184 / 185,-.24,.28,-.0001,,
,,.0003,-1.65,3.50,185 / 186,-.22,.30,-.0002,,
,,.00,-1.55,3.60,186 / 187,-.24,.28,-.0001,,
,,.0001,-1.60,3.55,187 / 188,-.22,.19,.00,,
,,.0004,-1.65,3.45,188 / 189,-.13,.30,-.0004,,
,,.00,-1.55,3.60,189 / 190,-.25,.24,.00,,
,,.0002,-1.65,3.55,190 / 191,-.19,.29,-.0002,,
,,.0003,-1.65,3.50,191 / 192,-.23,.31,-.0002,,
,,.00,-1.55,3.60,192 / 193,-.25,.29,-.0001,,
,,.0003,-1.65,3.50,193 / 194,-.22,.29,-.0002,,
,,.0003,-1.65,3.50,194 / 195,-.22,.30,-.0002,,
,,-.0001,-1.55,3.65,195 / 196,-.24,.26,-.0001,,
,,.0002,-1.65,3.55,196 / 197,-.20,.29,-.0002,,
,,.0002,-1.60,3.55,197 / 198,-.22,.29,-.0002,,
,,.0004,-1.65,3.45,198 / 199,-.22,.30,-.0002,,
,,.00,-1.55,3.60,199 / 200,-.15,.20,-.0002,,
,,.0002,-1.65,3.55,200 / 201,-.14,.20,-.0002,,
,,.0001,-1.55,3.55,201 / 202,-.22,.31,-.0002,,
,,.0005,-1.65,3.40,202 / 203,-.24,.32,-.0002,,
,,.00,-1.55,3.60,203 / 204,-.26,.29,-.0001,,
,,.0004,-.65,4.50,204 / 206,-.20,.31,-.0003,,
,,.0004,-.65,4.50,206 / 208,-.20,.35,-.0004,,
,,.0005,-.70,4.50,208 / 210,-.20,.35,-.0004,,
,,.0007,-.75,4.45,210 / 212,-.20,.35,-.0004,,
,,.0001,-.60,4.60,212 / 214,-.25,.35,-.0003,,
,,.0006,-.70,4.45,214 / 216,-.20,.40,-.0005,,
,,.0006,-.70,4.45,216 / 218,-.25,.35,-.0003,,
,,.0002,-.60,4.60,218 / 220,-.20,.40,-.0005,,
,,.0005,-.70,4.50,220 / 222,-.20,.35,-.0004,,
,,.0006,-.70,4.45,222 / 224,-.20,.35,-.0004,,
,,.0003,-.60,4.50,224 / 226,-.20,.35,-.0004,,
,,.0008,-.75,4.40,226 / 228,-.20,.35,-.0004,,
,,.0004,-.65,4.50,228 / 230,-.20,.40,-.0005,,
,,.0003,-.60,4.55,230 / 232,-.20,.40,-.0005,,
,,.0005,-.70,4.50,232 / 234,-.25,.35,-.0004,,
,,.0004,-.65,4.50,234 / 236,-.20,.40,-.0005,,
,,.0005,-.65,4.45,236 / 238,-.20,.45,-.0006,,
,,.0005,-.65,4.45,238 / 240,-.25,.45,-.0005,,
,,.0005,-.65,4.45,240 / 242,-.25,.35,-.0004,,
,,.0008,-.70,4.35,242 / 244,-.20,.35,-.0005,,
,,.0005,-.60,4.40,244 / 246,-.20,.45,-.0006,,
,,.0006,-.65,4.40,246 / 248,-.25,.40,-.0005,,
,,.0004,-.60,4.50,248 / 250,-.20,.25,-.0003,,
,,.0006,-.65,4.45,250 / 252,-.05,.40,-.0008,,
,,.0006,-.65,4.45,252 / 254,-.20,.40,-.0006,,
,,.0009,-.75,4.35,254 / 256,-.20,.40,-.0006,,
,,.0004,-.60,4.50,256 / 258,-.20,.40,-.0006,,
,,.0006,-.65,4.45,258 / 260,-.15,.45,-.0007,,
,,.0009,-.75,4.35,260 / 262,-.20,.40,-.0006,,
,,.0004,-.60,4.50,262 / 264,-.20,.40,-.0006,,
,,.0008,-.70,4.35,264 / 266,-.20,.40,-.0006,,
,,.0004,-.55,4.45,266 / 268,-.20,.40,-.0006,,
,,.0010,-.75,4.30,268 / 270,-.15,.45,-.0008,,
,,.0003,-.55,4.50,270 / 272,-.20,.40,-.0006,,
,,.0008,-.65,4.35,272 / 274,-.20,.45,-.0007,,
,,.0008,-.65,4.30,274 / 276,-.20,.45,-.0007,,
,,.0005,-.55,4.40,276 / 278,-.20,.40,-.0006,,
,,.0008,-.65,4.35,278 / 280,-.15,.45,-.0008,,
,,.0009,-.70,4.30,280 / 282,-.20,.40,-.0006,,
,,.0007,-.60,4.35,282 / 284,-.15,.55,-.0009,,
,,.0005,-.55,4.40,284 / 286,-.30,.45,-.0005,,
,,.0008,-.65,4.35,286 / 288,-.20,.45,-.0007,,
,,.0008,-.65,4.35,288 / 290,-.15,.45,-.0008,,
,,.0007,-.60,4.35,290 / 292,-.20,.45,-.0007,,
,,.0008,-.60,4.30,292 / 294,-.20,.50,-.0008,,
,,.0008,-.60,4.30,294 / 296,-.20,.45,-.0007,,
,,.0008,-.60,4.30,296 / 298,-.15,.45,-.0008,,
,,.0008,-.60,4.30,298 / 300,-.15,.55,-.0010,,
,,.0011,-.70,4.20,300 / 302,-.25,.55,-.0008,,
,,.0008,-.60,4.30,302 / 304,-.25,.45,-.0007,,
,,.0007,-.55,4.35,304 / 306,-.15,.45,-.0008,,
,,.0008,-.60,4.30,306 / 308,-.15,.50,-.0009,,
,,.0012,-.70,4.20,308 / 310,-.20,.60,-.0010,,
,,.0007,-.55,4.35,310 / 312,-.30,.60,-.0009,,
,,.0011,-.65,4.20,312 / 314,-.30,.60,-.0008,,
,,.0007,-.50,4.30,314 / 316,-.25,.65,-.0010,,
,,.0012,-.65,4.15,316 / 318,-.30,.60,-.0009,,
,,.0007,-.50,4.30,318 / 320,-.25,.65,-.0010,,
,,.0010,-.60,4.20,320 / 322,-.30,.60,-.0009,,
,,.0012,-.65,4.15,322 / 324,-.25,.65,-.0010,,
,,.0009,-.55,4.20,324 / 326,-.30,.65,-.0010,,
,,.0010,-.55,4.15,326 / 328,-.30,.65,-.0010,,
,,.0008,-.50,4.25,328 / 330,-.25,.65,-.0010,,
,,.0010,-.60,4.20,330 / 332,-.30,.65,-.0010,,
,,.0010,-.60,4.20,332 / 334,-.30,.70,-.0010,,
,,.0012,-.60,4.10,334 / 336,-.30,.70,-.0011,,
,,.0011,-.55,4.10,336 / 338,-.30,.70,-.0011,,
,,.0011,-.55,4.15,338 / 340,-.30,.70,-.0011,,
,,.0009,-.50,4.20,340 / 342,-.30,.75,-.0011,,
,,.0013,-.60,4.05,342 / 344,-.30,.75,-.0011,,
,,.0011,-.55,4.10,344 / 346,-.30,.60,-.0009,,
,,.0009,-.50,4.20,346 / 348,-.20,.75,-.0013,,
,,.0014,-.65,4.05,348 / 350,-.30,.55,-.0009,,
,,.0012,-.55,4.10,350 / 352,-.10,.75,-.0015,,
,,.0010,-.45,4.15,352 / 354,-.35,.75,-.0011,,
,,.0014,-.65,4.00,354 / 356,-.30,.80,-.0012,,
,,.0012,-.55,4.10,356 / 358,-.30,.75,-.0012,,
,,.0010,-.45,4.10,358 / 360,-.30,.65,-.0010,,
,,.0014,-.55,3.95,360 / 362,-.20,.80,-.0014,,
,,.0013,-.50,4.00,362 / 364,-.30,.80,-.0013,,
,,.0013,-.50,4.00,364 / 366,-.30,.80,-.0013,,
,,.0013,-.50,4.00,366 / 368,-.30,.85,-.0013,,
,,.0013,-.55,4.00,368 / 370,-.35,.85,-.0013,,
,,.0011,-.50,4.10,370 / 372,-.35,.85,-.0013,,
,,.0014,-.55,3.95,372 / 374,-.35,.85,-.0013,,
,,.0012,-.45,4.00,374 / 376,-.35,.90,-.0014,,
,,.0028,1.20,5.65,376 / 380,-.10,1.20,-.0027,,
,,.0029,1.20,5.60,380 / 384,-.10,1.20,-.0028,,
,,.0027,1.25,5.70,384 / 388,-.05,1.25,-.0029,,
,,.0030,1.15,5.60,388 / 392,-.10,1.25,-.0029,,
,,.0030,1.20,5.60,392 / 396,-.10,1.30,-.0030,,
,,.0033,1.20,5.35,396 / 400,-.05,1.05,-.0028,,
,,.0077,6.40,10.45,400 / 410,1.20,2.10,-.0080,,
,,.0087,6.10,10.05,410 / 420,1.25,2.25,-.0084,,
,,.0087,6.30,9.95,420 / 430,1.30,2.35,-.0087,,
,,.0092,6.15,9.75,430 / 440,1.45,2.55,-.0092,,
,,.0092,6.10,10.00,440 / 450,1.50,2.65,-.0095,,
,,.0102,5.70,9.55,450 / 460,1.60,2.80,-.0099,,
,,.0103,5.80,9.45,460 / 470,1.75,3.00,-.0104,,
,,.0107,5.65,9.30,470 / 480,1.80,3.10,-.0107,,
,,.0111,5.55,9.05,480 / 490,2.00,3.25,-.0112,,
,,.0114,5.50,8.95,490 / 500,2.20,3.50,-.0116,,
,,.0118,5.30,8.80,500 / 510,2.15,3.55,-.0118,,
,,.0122,5.10,8.55,510 / 520,2.40,3.80,-.0123,,
,,.0125,5.10,8.35,520 / 530,2.55,3.95,-.0126,,
,,.0127,5.20,8.15,530 / 540,2.70,4.05,-.0129,,
,,.0132,4.75,7.75,540 / 550,2.90,4.25,-.0132,,
,,.0133,4.65,7.85,550 / 560,3.05,4.90,-.0136,,
,,.0135,4.80,7.60,560 / 570,2.75,4.90,-.0137,,
,,.0138,4.65,7.15,570 / 580,3.05,4.80,-.0139,,
,,.0140,4.35,7.15,580 / 590,3.50,4.90,-.0141,,
,,.0141,4.05,7.00,590 / 600,3.70,5.40,-.0143,,
,,.0143,3.95,6.90,600 / 610,3.55,5.30,-.0144,,
,,.0143,3.70,6.55,610 / 620,4.05,5.85,-.0145,,
,,.0145,3.80,6.55,620 / 630,3.80,6.00,-.0146,,
,,.0145,3.50,6.35,630 / 640,3.95,6.05,-.0147,,
,,.0145,3.35,6.15,640 / 650,4.20,6.25,-.0147,,
,,.0145,3.25,6.00,650 / 660,4.35,6.45,-.0147,,
,,.0144,3.10,5.65,660 / 670,4.45,6.60,-.0147,,
,,.0144,3.00,5.55,670 / 680,4.60,6.80,-.0146,,
,,.0143,2.80,5.45,680 / 690,4.75,7.00,-.0145,,
,,.0142,2.70,5.20,690 / 700,4.90,7.20,-.0144,,
,,.0140,2.55,4.90,700 / 710,5.00,7.40,-.0143,,
,,.0141,2.55,4.95,710 / 720,5.00,7.80,-.0140,,
,,.0136,2.25,4.60,720 / 730,4.90,7.75,-.0142,,
,,.0136,2.30,4.45,730 / 740,5.25,8.15,-.0136,,
,,.0133,2.05,4.40,740 / 750,5.15,8.10,-.0138,,
,,.0132,1.95,4.30,750 / 760,5.50,8.25,-.0134,,
,,.0130,2.00,4.00,760 / 770,5.55,8.35,-.0133,,
,,.0126,1.90,3.75,770 / 780,5.70,8.55,-.0129,,
,,.0125,1.80,3.70,780 / 790,5.80,8.70,-.0127,,
,,.0121,1.60,3.55,790 / 800,5.85,8.85,-.0125,,
,,.0120,1.60,3.45,800 / 810,5.90,9.00,-.0122,,
,,.0116,1.50,3.30,810 / 820,6.05,9.15,-.0119,,
,,.0113,1.40,3.15,820 / 830,6.10,9.35,-.0115,,
,,.0111,1.35,3.05,830 / 840,6.05,9.40,-.0115,,
,,.0107,1.25,2.90,840 / 850,6.20,9.55,-.0111,,
,,.0105,1.20,2.80,850 / 860,6.30,9.80,-.0105,,
,,.0101,1.10,2.70,860 / 870,6.20,9.85,-.0106,,
,,.0099,1.05,2.60,870 / 880,6.40,10.05,-.0100,,
,,.0097,1.00,2.50,880 / 890,6.35,10.05,-.0100,,
,,.0091,.90,2.30,890 / 900,6.55,10.25,-.0093,,
,,.0092,.90,2.35,900 / 910,6.55,10.25,-.0093,,
,,.0088,.75,2.30,910 / 920,6.55,10.40,-.0090,,
,,.0084,.70,2.15,920 / 930,6.75,10.50,-.0084,,
,,.0083,.70,2.10,930 / 940,6.60,10.35,-.0090,,
,,.0079,.60,2.00,940 / 950,6.75,10.65,-.0081,,
,,.0078,.60,1.95,950 / 960,6.85,10.70,-.0078,,
,,.0075,.55,1.85,960 / 970,6.85,10.80,-.0075,,
,,.0036,-.10,1.25,970 / 975,2.35,6.40,-.0039,,
,,.0036,-.10,1.25,975 / 980,2.40,6.40,-.0038,,
,,.0070,.45,1.75,980 / 990,6.90,11.20,-.0065,,
,,.0066,.40,1.60,990 / 1000,6.65,10.45,-.0088,,
,,.0034,-.05,1.10,1000 / 1005,2.95,6.50,-.0023,,
,,.0033,-.10,1.10,1005 / 1010,2.45,6.75,-.0029,,
,,.0031,-.10,1.05,1010 / 1015,2.25,6.55,-.0038,,
,,.0031,-.10,1.05,1015 / 1020,2.50,6.70,-.0029,,
,,.0030,-.15,1.05,1020 / 1025,2.40,6.15,-.0045,,
,,.0030,-.15,1.05,1025 / 1030,2.95,6.60,-.0020,,
,,.0029,-.15,1.00,1030 / 1035,2.45,6.00,-.0047,,
,,.0087,.80,1.80,1035 / 1050,12.25,15.40,-.0085,,
,,.0131,1.40,2.35,1050 / 1075,21.40,25.25,-.0124,,
,,.0121,1.20,2.20,1075 / 1100,21.05,25.40,-.0129,,
,,.0112,1.10,2.00,1100 / 1125,21.30,25.75,-.0112,,
,,.0097,.90,1.70,1125 / 1150,21.30,25.85,-.0108,,
,,.0091,.80,1.60,1150 / 1175,21.50,26.05,-.0096,,
,,.0084,.70,1.50,1175 / 1200,21.55,26.35,-.0084,,
,,.0078,.60,1.40,1200 / 1225,21.60,26.60,-.0074,,
,,.0069,.50,1.25,1225 / 1250,21.55,26.75,-.0071,,
,,.0063,.40,1.15,1250 / 1275,21.45,26.95,-.0067,,
,,.0059,.30,1.15,1275 / 1300,21.50,27.10,-.0060,,
,,.0052,.20,1.05,1300 / 1325,21.55,27.20,-.0055,,
,,.0048,.15,1.00,1325 / 1350,21.60,27.35,-.0047,,
,,.0044,.10,.95,1350 / 1375,21.55,27.35,-.0049,,
,,.0041,.10,.85,1375 / 1400,21.55,27.45,-.0044,,
,,.0038,.10,.80,1400 / 1425,21.60,27.60,-.0037,,
,,.0031,0,.70,1425 / 1450,21.60,27.70,-.0033,,
,,.0031,0,.70,1450 / 1475,21.45,27.70,-.0038,,
,,.0031,0,.70,1475 / 1500,21.55,27.85,-.0028,,
,,.0025,-.10,.65,1500 / 1525,21.50,27.90,-.0028,,
,,.0025,-.10,.65,1525 / 1550,21.55,28.05,-.0020,,
,,.0019,-.20,.60,1550 / 1575,21.45,28.00,-.0026,,
,,.0021,-.20,.65,1575 / 1600,21.45,28.10,-.0022,,
,,.0020,-.20,.65,1600 / 1625,21.45,28.20,-.0018,,
,,.0018,-.25,.65,1625 / 1650,21.40,28.20,-.0020,,
,,.0016,-.25,.60,1650 / 1675,21.40,28.20,-.0019,,
,,.0016,-.25,.60,1675 / 1700,21.45,28.25,-.0015,,
,,.0016,-.25,.60,1700 / 1725,21.35,28.30,-.0017,,

18 MAR 22  (255)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,1.80,8.30,5 / 10,-.02,.02,.00,,
,,.00,1.85,8.10,10 / 15,0,.04,-.0001,,
,,.00,1.90,8.15,15 / 20,-.05,.04,.00,,
,,.00,1.85,8.00,20 / 25,-.07,.10,-.0001,,
,,.00,1.90,8.05,25 / 30,-.08,.13,-.0001,,
,,.0001,1.85,8.05,30 / 35,-.12,.21,-.0002,,
,,.0001,1.90,8.05,35 / 40,-.15,.22,-.0001,,
,,.0002,1.90,8.00,40 / 45,-.18,.19,-.0001,,
,,.0001,1.90,8.05,45 / 50,-.16,.26,-.0002,,
,,.0002,1.85,8.05,50 / 55,-.15,.26,-.0002,,
,,-.0001,-2.10,4.15,55 / 56,-.19,.22,-.0001,,
,,.0001,-2.15,4.10,56 / 57,-.19,.23,-.0001,,
,,.0003,-2.20,4.05,57 / 58,-.20,.22,.00,,
,,-.0001,-2.10,4.15,58 / 59,-.19,.23,-.0001,,
,,-.0001,-2.05,4.10,59 / 60,-.20,.22,.00,,
,,.00,-2.10,4.10,60 / 61,-.19,.23,-.0001,,
,,.0004,-2.25,4.05,61 / 62,-.19,.22,-.0001,,
,,-.0001,-2.10,4.15,62 / 63,-.19,.22,-.0001,,
,,.0001,-2.15,4.10,63 / 64,-.19,.23,-.0001,,
,,-.0002,-2.10,4.20,64 / 65,-.20,.22,.00,,
,,.0004,-2.25,4.05,65 / 66,-.19,.23,-.0001,,
,,.00,-2.15,4.15,66 / 67,-.19,.23,-.0001,,
,,.00,-2.15,4.15,67 / 68,-.20,.22,.00,,
,,-.0002,-2.10,4.20,68 / 69,-.19,.23,-.0001,,
,,.0003,-2.20,4.05,69 / 70,-.19,.23,-.0001,,
,,.0001,-2.15,4.10,70 / 71,-.20,.22,.00,,
,,.00,-2.15,4.15,71 / 72,-.19,.23,-.0001,,
,,.00,-2.15,4.15,72 / 73,-.19,.23,-.0001,,
,,.0002,-2.20,4.10,73 / 74,-.20,.22,.00,,
,,.00,-2.15,4.15,74 / 75,-.19,.23,-.0001,,
,,.00,-2.15,4.15,75 / 76,-.20,.23,-.0001,,
,,-.0002,-2.10,4.20,76 / 77,-.20,.23,-.0001,,
,,.0003,-2.20,4.05,77 / 78,-.19,.23,-.0001,,
,,.0001,-2.15,4.10,78 / 79,-.20,.23,-.0001,,
,,.00,-2.15,4.15,79 / 80,-.20,.24,-.0001,,
,,-.0002,-2.10,4.20,80 / 81,-.20,.23,-.0001,,
,,.0001,-2.15,4.10,81 / 82,-.20,.23,-.0001,,
,,.0002,-2.15,4.05,82 / 83,-.20,.24,-.0001,,
,,.0001,-2.15,4.10,83 / 84,-.20,.23,-.0001,,
,,.0001,-2.15,4.10,84 / 85,-.20,.23,-.0001,,
,,.0001,-2.15,4.10,85 / 86,-.20,.24,-.0001,,
,,.00,-2.15,4.15,86 / 87,-.20,.20,.00,,
,,-.0002,-2.10,4.20,87 / 88,-.17,.23,-.0001,,
,,.0004,-2.25,4.05,88 / 89,-.20,.24,-.0001,,
,,.00,-2.15,4.15,89 / 90,-.21,.23,-.0001,,
,,-.0002,-2.10,4.20,90 / 91,-.20,.24,-.0001,,
,,.0004,-2.25,4.05,91 / 92,-.21,.24,-.0001,,
,,.00,-2.15,4.15,92 / 93,-.21,.25,-.0001,,
,,-.0002,-2.10,4.20,93 / 94,-.21,.24,-.0001,,
,,.0001,-2.15,4.10,94 / 95,-.20,.24,-.0001,,
,,.0003,-2.20,4.05,95 / 96,-.21,.24,-.0001,,
,,.0002,-1.20,5.10,96 / 98,-.19,.26,-.0002,,
,,-.0001,-1.10,5.20,98 / 100,-.12,.18,-.0001,,
,,.0006,.70,7.00,100 / 104,-.07,.23,-.0004,,
,,.0001,.85,7.15,104 / 108,-.15,.30,-.0004,,
,,.0005,.75,7.00,108 / 112,-.15,.25,-.0003,,
,,.0005,.75,7.00,112 / 116,-.09,.31,-.0005,,
,,.0005,.75,7.05,116 / 120,-.14,.31,-.0004,,
,,.0004,.80,7.05,120 / 124,-.14,.31,-.0004,,
,,.0002,.90,7.05,124 / 128,-.14,.32,-.0004,,
,,.0007,.75,6.90,128 / 132,-.13,.33,-.0005,,
,,.0005,.80,7.00,132 / 136,-.13,.33,-.0005,,
,,.0003,.85,7.05,136 / 140,-.13,.33,-.0005,,
,,.0008,.70,6.90,140 / 144,-.13,.34,-.0005,,
,,.0003,.85,7.05,144 / 148,-.13,.35,-.0005,,
,,.0006,-1.25,4.95,148 / 150,-.19,.29,-.0003,,
,,.0003,-1.15,5.05,150 / 152,-.18,.30,-.0003,,
,,.0007,.75,6.95,152 / 156,-.12,.36,-.0006,,
,,.0007,.75,6.95,156 / 160,-.12,.37,-.0006,,
,,.0007,.75,6.95,160 / 164,-.13,.38,-.0006,,
,,.0007,.75,6.95,164 / 168,-.13,.39,-.0006,,
,,.0007,.75,6.95,168 / 172,-.12,.40,-.0007,,
,,.0007,.80,6.90,172 / 176,-.12,.43,-.0007,,
,,.0007,.85,6.90,176 / 180,-.15,.44,-.0007,,
,,.0010,.75,6.80,180 / 184,-.15,.45,-.0007,,
,,.0007,.85,6.90,184 / 188,-.15,.45,-.0008,,
,,.0011,.70,6.80,188 / 192,-.15,.50,-.0008,,
,,.0009,.75,6.85,192 / 196,-.15,.50,-.0009,,
,,.0009,.75,6.85,196 / 200,-.10,.50,-.0009,,
,,.0010,.75,6.80,200 / 204,-.15,.45,-.0008,,
,,.0010,.75,6.80,204 / 208,-.10,.50,-.0010,,
,,.0008,.80,6.90,208 / 212,-.10,.50,-.0010,,
,,.0012,.70,6.75,212 / 216,-.10,.50,-.0010,,
,,.0011,.80,6.75,216 / 220,-.05,.50,-.0011,,
,,.0012,.80,6.70,220 / 224,-.05,.55,-.0012,,
,,.0048,12.00,17.95,224 / 240,.60,1.25,-.0045,,
,,.0006,-1.10,4.85,240 / 242,-.15,.45,-.0007,,
,,.0008,-1.15,4.75,242 / 244,-.15,.40,-.0006,,
,,.0007,-1.10,4.80,244 / 246,-.15,.40,-.0006,,
,,.0007,-1.10,4.80,246 / 248,-.15,.45,-.0007,,
,,.0005,-1.05,4.85,248 / 250,-.15,.45,-.0007,,
,,.0007,-1.10,4.80,250 / 252,-.15,.45,-.0007,,
,,.0009,-1.15,4.70,252 / 254,-.15,.40,-.0006,,
,,.0007,-1.05,4.75,254 / 256,-.15,.40,-.0006,,
,,.0008,-1.10,4.75,256 / 258,-.15,.45,-.0007,,
,,.0006,-1.05,4.80,258 / 260,-.15,.45,-.0007,,
,,.0008,-1.10,4.70,260 / 262,-.15,.45,-.0007,,
,,.0007,-1.05,4.75,262 / 264,-.15,.45,-.0007,,
,,.0007,-1.05,4.75,264 / 266,-.10,.50,-.0009,,
,,.0009,-1.10,4.70,266 / 268,-.15,.45,-.0007,,
,,.0007,-1.05,4.75,268 / 270,-.15,.45,-.0007,,
,,.0009,-1.10,4.70,270 / 272,-.15,.55,-.0009,,
,,.0006,-1.00,4.80,272 / 274,-.20,.50,-.0007,,
,,.0008,-1.05,4.70,274 / 276,-.15,.45,-.0007,,
,,.0010,-1.10,4.60,276 / 278,-.15,.50,-.0008,,
,,.0008,-1.00,4.65,278 / 280,-.15,.50,-.0008,,
,,.0007,-.95,4.70,280 / 282,-.10,.50,-.0009,,
,,.0009,-1.05,4.65,282 / 284,-.15,.45,-.0008,,
,,.0010,-1.10,4.60,284 / 286,-.10,.50,-.0009,,
,,.0009,-1.05,4.65,286 / 288,-.15,.50,-.0008,,
,,.0008,-1.00,4.70,288 / 290,-.15,.55,-.0009,,
,,.0009,-1.05,4.65,290 / 292,-.15,.55,-.0009,,
,,.0010,-1.05,4.55,292 / 294,-.15,.60,-.0010,,
,,.0010,-1.00,4.55,294 / 296,-.20,.50,-.0008,,
,,.0011,-.95,4.40,296 / 298,-.10,.55,-.0010,,
,,.0007,-.75,4.50,298 / 300,-.15,.45,-.0008,,
,,.0014,-.95,4.20,300 / 302,-.05,.55,-.0011,,
,,.0006,-.65,4.55,302 / 304,-.15,.65,-.0011,,
,,.0011,-1.00,4.50,304 / 306,-.25,.70,-.0010,,
,,.0009,-.95,4.55,306 / 308,-.25,.60,-.0009,,
,,.0011,-1.00,4.50,308 / 310,-.15,.65,-.0011,,
,,.0010,-.95,4.50,310 / 312,-.25,.60,-.0009,,
,,.0012,-.90,4.25,312 / 314,-.15,.60,-.0010,,
,,.0008,-.70,4.45,314 / 316,-.10,.60,-.0011,,
,,.0015,-1.00,4.15,316 / 318,-.15,.60,-.0010,,
,,.0011,-.70,4.20,318 / 320,-.15,.75,-.0012,,
,,.0007,-.65,4.50,320 / 322,-.25,.60,-.0009,,
,,.0011,-.95,4.45,322 / 324,-.10,.75,-.0013,,
,,.0010,-.90,4.45,324 / 326,-.25,.75,-.0011,,
,,.0010,-.90,4.45,326 / 328,-.25,.75,-.0011,,
,,.0013,-1.00,4.35,328 / 330,-.25,.75,-.0011,,
