This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 9/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
752.92,+19.35,"20,039,825",740.00,760.20,739.26

10 SEP 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-3.10,5.10,81 / 82,-.42,.42,.00,,
,,.00,-3.10,5.10,82 / 83,-.41,.41,.00,,
,,.00,-3.10,5.10,83 / 84,-.44,.42,.00,,
,,.00,-3.10,5.10,84 / 85,-.41,.47,-.0001,,
,,.00,-3.10,5.10,85 / 86,-.41,.42,.00,,
,,.00,-3.10,5.10,86 / 87,-.41,.42,.00,,
,,.00,-3.10,5.10,87 / 88,-.41,.40,.00,,
,,.00,-3.10,5.10,88 / 89,-.39,.30,.0002,,
,,.0001,-3.10,5.05,89 / 90,-.29,.34,-.0001,,
,,.0001,-3.10,5.05,90 / 91,-.37,.27,.0002,,
,,.00,-3.10,5.10,91 / 92,-.31,.36,-.0001,,
,,.00,-3.10,5.10,92 / 93,-.35,.47,-.0002,,
,,.00,-3.10,5.10,93 / 94,-.46,.46,.00,,
,,.00,-3.10,5.10,94 / 95,-.40,.47,-.0001,,
,,.00,-3.10,5.10,95 / 96,-.46,.41,.0001,,
,,.0001,-2.10,6.05,96 / 98,-.39,.47,-.0002,,
,,.0001,-2.10,6.05,98 / 100,-.26,.33,-.0001,,
,,.00,-.10,8.10,100 / 104,-.19,.29,-.0002,,
,,.0002,-.15,8.05,104 / 108,-.42,.33,.0001,,
,,.0002,-.15,8.05,108 / 112,-.39,.47,-.0002,,
,,.0001,-.10,8.05,112 / 116,-.37,.43,-.0002,,
,,.0001,-.10,8.05,116 / 120,-.37,.44,-.0002,,
,,.0002,-.15,8.05,120 / 124,-.38,.42,-.0001,,
,,.0002,-.15,8.05,124 / 128,-.36,.43,-.0002,,
,,.0002,-.15,8.05,128 / 132,-.37,.43,-.0002,,
,,.0001,-.10,8.05,132 / 136,-.37,.41,-.0001,,
,,.0002,-.10,8.00,136 / 140,-.35,.45,-.0002,,
,,.0002,-.10,8.05,140 / 144,-.39,.46,-.0002,,
,,.0003,-.15,8.05,144 / 148,-.39,.47,-.0002,,
,,.0002,-2.15,6.05,148 / 150,-.41,.45,-.0001,,
,,.00,-2.10,6.10,150 / 152,-.42,.45,-.0001,,
,,.0004,-.15,8.00,152 / 156,-.40,.48,-.0002,,
,,.0003,-.10,8.00,156 / 160,-.40,.49,-.0002,,
,,.0003,-.10,8.00,160 / 164,-.41,.48,-.0002,,
,,.0004,-.15,8.00,164 / 168,-.40,.50,-.0003,,
,,.0003,-.15,8.05,168 / 172,-.42,.51,-.0003,,
,,.0003,-.15,8.05,172 / 176,-.42,.53,-.0003,,
,,.0005,-.20,8.00,176 / 180,-.44,.53,-.0003,,
,,.0003,-.15,8.05,180 / 184,-.43,.55,-.0003,,
,,.0004,-.15,8.00,184 / 188,-.43,.55,-.0003,,
,,.0004,-.15,8.00,188 / 192,-.43,.39,.00,,
,,.0004,-.15,8.00,192 / 196,-.26,.56,-.0007,,
,,.0004,-.15,8.00,196 / 200,-.43,.45,-.0002,,
,,.0004,-.15,8.00,200 / 204,-.32,.54,-.0005,,
,,.0004,-.15,8.00,204 / 208,-.41,.53,-.0004,,
,,.0005,-.20,8.00,208 / 212,-.40,.51,-.0003,,
,,.0004,-.15,8.00,212 / 216,-.37,.56,-.0005,,
,,.0004,-.15,8.00,216 / 220,-.42,.51,-.0003,,
,,.0005,-.20,8.00,220 / 224,-.36,.51,-.0004,,
,,.0020,11.55,19.75,224 / 240,-.13,.69,-.0017,,
,,.0003,-2.15,6.05,240 / 242,-.35,.43,-.0002,,
,,.0003,-2.15,6.05,242 / 244,-.35,.44,-.0003,,
,,.0003,-2.15,6.05,244 / 246,-.36,.44,-.0002,,
,,.0003,-2.15,6.05,246 / 248,-.35,.46,-.0003,,
,,.0003,-2.15,6.05,248 / 250,-.30,.44,-.0004,,
,,.0003,-2.15,6.05,250 / 252,-.36,.38,-.0001,,
,,.0003,-2.15,6.05,252 / 254,-.22,.54,-.0007,,
,,.0003,-2.15,6.05,254 / 256,-.45,.29,.0002,,
,,.0003,-2.15,6.05,256 / 258,-.34,.44,-.0003,,
,,.0003,-2.15,6.05,258 / 260,-.34,.44,-.0003,,
,,.0003,-2.15,6.05,260 / 262,-.34,.44,-.0003,,
,,.0003,-2.15,6.05,262 / 264,-.34,.44,-.0003,,
,,.0004,-2.15,6.00,264 / 266,-.35,.44,-.0003,,
,,.0003,-2.10,6.00,266 / 268,-.35,.46,-.0003,,
,,.0003,-2.10,6.00,268 / 270,-.35,.46,-.0003,,
,,.0003,-2.10,6.00,270 / 272,-.36,.49,-.0004,,
,,.0004,-2.15,6.00,272 / 274,-.38,.50,-.0003,,
,,.0003,-2.15,6.05,274 / 276,-.39,.48,-.0003,,
,,.0004,-2.15,6.00,276 / 278,-.37,.49,-.0004,,
,,.0003,-2.10,6.00,278 / 280,-.38,.47,-.0003,,
,,.0004,-2.15,6.00,280 / 282,-.37,.48,-.0003,,
,,.0004,-2.15,6.00,282 / 284,-.36,.52,-.0004,,
,,.0003,-2.10,6.00,284 / 286,-.40,.51,-.0003,,
,,.0004,-2.15,6.00,286 / 288,-.40,.50,-.0003,,
,,.0003,-2.15,6.05,288 / 290,-.40,.50,-.0003,,
,,.0004,-2.15,6.00,290 / 292,-.35,.55,-.0005,,
,,.0004,-2.15,6.00,292 / 294,-.40,.50,-.0003,,
,,.0004,-2.15,6.00,294 / 296,-.40,.50,-.0003,,
,,.0003,-2.10,6.00,296 / 298,-.35,.50,-.0004,,
,,.0005,-2.15,5.95,298 / 300,-.30,.50,-.0005,,
,,.0003,-2.10,6.00,300 / 302,-.40,.45,-.0002,,
,,.0005,-2.15,5.95,302 / 304,-.35,.55,-.0005,,
,,.0003,-2.10,6.00,304 / 306,-.40,.50,-.0003,,
,,.0005,-2.15,5.95,306 / 308,-.35,.50,-.0004,,
,,.0004,-2.15,6.00,308 / 310,-.35,.50,-.0004,,
,,.0004,-2.15,6.00,310 / 312,-.35,.50,-.0004,,
,,.0005,-2.15,5.95,312 / 314,-.35,.50,-.0005,,
,,.0004,-2.10,6.00,314 / 316,-.35,.50,-.0005,,
,,.0005,-2.15,5.95,316 / 318,-.35,.50,-.0005,,
,,.0005,-2.15,5.95,318 / 320,-.35,.55,-.0006,,
,,.0006,-2.15,5.95,320 / 322,-.40,.50,-.0004,,
,,.0004,-2.10,6.00,322 / 324,-.35,.55,-.0006,,
,,.0006,-2.15,5.95,324 / 326,-.35,.50,-.0005,,
,,.0006,-2.15,5.95,326 / 328,-.35,.50,-.0005,,
,,.0006,-2.15,5.95,328 / 330,-.35,.55,-.0006,,
,,.0006,-2.15,5.95,330 / 332,-.35,.50,-.0005,,
,,.0006,-2.15,5.95,332 / 334,-.30,.50,-.0006,,
,,.0005,-2.10,5.95,334 / 336,-.30,.50,-.0006,,
,,.0006,-2.10,5.90,336 / 338,-.35,.50,-.0005,,
,,.0006,-2.10,5.90,338 / 340,-.35,.50,-.0005,,
,,.0006,-2.10,5.90,340 / 342,-.30,.60,-.0008,,
,,.0006,-2.10,5.90,342 / 344,-.40,.50,-.0004,,
,,.0006,-2.10,5.90,344 / 346,-.30,.50,-.0006,,
,,.0007,-2.15,5.90,346 / 348,-.30,.50,-.0006,,
,,.0006,-2.15,5.95,348 / 350,-.30,.50,-.0006,,
,,.0006,-2.15,5.95,350 / 352,-.30,.50,-.0006,,
,,.0006,-2.15,5.95,352 / 354,-.30,.50,-.0006,,
,,.0007,-2.15,5.90,354 / 356,-.30,.50,-.0006,,
,,.0006,-2.10,5.90,356 / 358,-.30,.50,-.0006,,
,,.0007,-2.15,5.90,358 / 360,-.30,.55,-.0007,,
,,.0007,-2.15,5.90,360 / 362,-.30,.55,-.0007,,
,,.0006,-2.10,5.90,362 / 364,-.30,.50,-.0006,,
,,.0007,-2.15,5.90,364 / 366,-.30,.50,-.0006,,
,,.0007,-2.15,5.90,366 / 368,-.30,.60,-.0008,,
,,.0007,-2.15,5.90,368 / 370,-.35,.55,-.0006,,
,,.0007,-2.15,5.90,370 / 372,-.30,.55,-.0007,,
,,.0007,-2.15,5.90,372 / 374,-.35,.60,-.0007,,
,,.0007,-2.15,5.90,374 / 376,-.35,.60,-.0007,,
,,.0015,-.30,7.75,376 / 380,-.20,.70,-.0015,,
,,.0015,-.30,7.75,380 / 384,-.20,.70,-.0015,,
,,.0015,-.25,7.75,384 / 388,-.20,.75,-.0016,,
,,.0017,-.30,7.70,388 / 392,-.20,.75,-.0016,,
,,.0017,-.30,7.70,392 / 396,-.20,.75,-.0016,,
,,.0003,.65,7.60,396 / 400,-.20,.75,-.0016,,
,,.0060,5.40,12.10,400 / 410,.30,1.25,-.0045,,
,,.0049,5.50,12.70,410 / 420,.30,1.45,-.0049,,
,,.0059,5.60,12.05,420 / 430,.25,1.45,-.0049,,
,,.0049,5.80,12.60,430 / 440,.45,1.65,-.0057,,
,,.0057,5.10,12.85,440 / 450,.40,1.60,-.0057,,
,,.0059,5.20,12.65,450 / 460,.55,1.70,-.0062,,
,,.0068,5.00,12.40,460 / 470,.55,1.80,-.0065,,
,,.0072,4.75,12.40,470 / 480,.70,2.00,-.0071,,
,,.0072,5.15,12.15,480 / 490,.75,2.10,-.0075,,
,,.0075,5.50,11.70,490 / 500,.85,2.10,-.0077,,
,,.0082,5.20,11.55,500 / 510,1.00,2.25,-.0083,,
,,.0096,4.85,10.85,510 / 520,1.00,2.40,-.0086,,
,,.0080,5.65,11.55,520 / 530,1.10,2.40,-.0089,,
,,.0092,4.95,11.30,530 / 540,1.30,2.60,-.0095,,
,,.0104,4.70,10.60,540 / 550,1.35,2.75,-.0099,,
,,.0099,4.90,11.00,550 / 560,1.45,2.90,-.0103,,
,,.0104,4.85,10.80,560 / 570,1.55,3.05,-.0107,,
,,.0053,1.25,6.55,570 / 575,.45,2.00,-.0056,,
,,.0065,.70,5.75,575 / 580,.45,2.00,-.0056,,
,,.0053,1.25,6.60,580 / 585,.50,1.90,-.0056,,
,,.0057,1.20,6.20,585 / 590,.65,2.05,-.0059,,
,,.0056,1.55,6.10,590 / 595,.60,2.15,-.0060,,
,,.0060,1.10,6.05,595 / 600,.60,2.15,-.0060,,
,,.0055,1.85,6.10,600 / 605,.65,2.10,-.0061,,
,,.0067,1.05,5.30,605 / 610,.80,2.25,-.0063,,
,,.0058,1.70,6.00,610 / 615,.70,2.15,-.0062,,
,,.0064,1.60,5.30,615 / 620,.85,2.25,-.0064,,
,,.0068,.85,5.30,620 / 625,.80,2.30,-.0065,,
,,.0062,1.45,5.95,625 / 630,.85,2.35,-.0066,,
,,.0071,1.40,4.35,630 / 635,.90,2.40,-.0067,,
,,.0062,2.45,5.25,635 / 640,.95,2.50,-.0068,,
,,.0068,1.45,5.05,640 / 645,.95,2.50,-.0068,,
,,.0072,.65,5.00,645 / 650,.95,2.60,-.0069,,
,,.0069,.65,5.75,650 / 655,1.00,2.65,-.0070,,
,,.0071,1.20,4.75,655 / 660,1.00,2.60,-.0070,,
,,.0069,1.45,5.00,660 / 665,1.10,2.70,-.0071,,
,,.0070,.95,5.40,665 / 670,1.15,2.70,-.0072,,
,,.0072,1.15,4.85,670 / 675,1.20,2.75,-.0072,,
,,.0072,1.15,4.80,675 / 680,1.20,2.80,-.0073,,
,,.0073,.65,4.80,680 / 685,1.25,2.95,-.0074,,
,,.0073,.55,5.20,685 / 690,1.20,3.05,-.0074,,
,,.0073,.95,5.20,690 / 695,.90,3.00,-.0074,,
,,.0074,1.05,4.70,695 / 700,1.35,3.30,-.0075,,
,,.0074,.95,4.50,700 / 705,1.40,3.05,-.0075,,
,,.0075,.85,4.55,705 / 710,1.45,3.15,-.0076,,
,,.0075,.95,4.55,710 / 715,1.45,3.15,-.0076,,
,,.0075,.85,4.35,715 / 720,1.50,3.25,-.0076,,
,,.0075,.40,4.35,720 / 725,1.10,3.30,-.0077,,
,,.0076,.45,4.70,725 / 730,.75,3.70,-.0077,,
,,.0076,.65,4.60,730 / 735,1.55,4.10,-.0076,,
,,.0075,.35,4.35,735 / 740,.85,3.40,-.0079,,
,,.0077,.55,4.60,740 / 745,1.40,4.25,-.0076,,
,,.0076,.50,4.25,745 / 750,1.00,3.80,-.0079,,
,,.0075,.30,4.20,750 / 755,1.00,4.20,-.0078,,
,,.0075,.30,4.10,755 / 760,.95,4.30,-.0078,,
,,.0080,1.15,4.25,760 / 765,1.05,4.50,-.0077,,
,,.0073,.35,3.45,765 / 770,1.15,4.45,-.0077,,
,,.0152,2.65,6.05,770 / 780,4.00,7.30,-.0155,,
,,.0151,2.35,5.95,780 / 790,4.60,7.50,-.0151,,
,,.0152,2.50,5.90,790 / 800,4.70,7.20,-.0153,,
,,.0146,2.00,5.30,800 / 810,4.90,7.45,-.0151,,
,,.0149,2.10,5.55,810 / 820,5.05,7.55,-.0149,,
,,.0144,1.75,5.15,820 / 830,4.35,7.65,-.0156,,
,,.0145,1.80,5.15,830 / 840,4.50,8.65,-.0147,,
,,.0142,1.70,4.85,840 / 850,4.60,8.75,-.0146,,
,,.0138,1.45,4.70,850 / 860,4.75,9.00,-.0142,,
,,.0136,1.35,4.60,860 / 870,4.75,9.20,-.0141,,
,,.0134,1.25,4.45,870 / 880,4.90,9.35,-.0138,,
,,.0132,1.15,4.35,880 / 890,5.05,9.45,-.0135,,
,,.0127,1.00,4.15,890 / 900,5.20,9.60,-.0131,,
,,.0125,.95,4.00,900 / 910,5.20,9.70,-.0130,,
,,.0122,.85,3.85,910 / 920,5.35,9.90,-.0126,,
,,.0119,.75,3.75,920 / 930,5.05,10.35,-.0124,,
,,.0235,3.10,5.70,930 / 950,13.90,18.85,-.0214,,
,,.0269,3.85,5.65,950 / 975,18.40,22.20,-.0273,,
,,.0246,3.40,4.80,975 / 1000,18.95,22.75,-.0253,,
,,.0224,2.85,4.25,1000 / 1025,19.50,22.95,-.0239,,
,,.0207,2.50,3.85,1025 / 1050,20.25,23.60,-.0207,,
,,.0186,2.10,3.35,1050 / 1075,19.65,24.25,-.0207,,
,,.0167,1.80,2.95,1075 / 1100,19.75,25.40,-.0176,,
,,.0155,1.60,2.70,1100 / 1125,19.70,25.75,-.0167,,
,,.0136,1.25,2.40,1125 / 1150,21.15,25.85,-.0123,,
,,.0126,1.05,2.25,1150 / 1175,21.30,25.40,-.0130,,
,,.0110,.80,2.00,1175 / 1200,21.00,26.20,-.0115,,
,,.0099,.65,1.80,1200 / 1225,21.70,26.40,-.0085,,
,,.0089,.55,1.60,1225 / 1250,20.65,26.10,-.0129,,
,,.0078,.45,1.40,1250 / 1275,20.65,27.40,-.0086,,
,,.0077,.45,1.40,1275 / 1300,20.80,27.60,-.0073,,
,,.0063,.25,1.20,1300 / 1325,20.80,27.70,-.0069,,
,,.0056,.20,1.05,1325 / 1350,20.85,27.85,-.0061,,
,,.0057,.20,1.10,1350 / 1375,20.75,27.95,-.0061,,
,,.0048,.05,1.00,1375 / 1400,20.90,28.25,-.0043,,
,,.0042,0,.90,1400 / 1425,20.50,28.20,-.0061,,
,,.0041,.05,.85,1425 / 1450,20.55,28.65,-.0041,,
,,.0032,-.05,.70,1450 / 1475,20.60,28.75,-.0034,,
,,.0035,.05,.70,1475 / 1500,20.60,28.80,-.0032,,
,,.0025,-.05,.55,1500 / 1525,20.65,28.85,-.0027,,
,,.0030,0,.65,1525 / 1550,20.65,28.85,-.0027,,
,,.0026,0,.55,1550 / 1575,20.70,28.90,-.0022,,
,,.0026,.05,.50,1575 / 1600,20.70,28.90,-.0022,,
,,.0014,-.10,.35,1600 / 1625,20.70,28.95,-.0020,,
,,.0023,.02,.46,1625 / 1650,20.70,29.00,-.0017,,
,,.0017,-.04,.39,1650 / 1675,20.70,29.00,-.0017,,
,,.0018,-.01,.39,1675 / 1700,20.75,29.05,-.0012,,
,,.0011,-.06,.26,1700 / 1725,20.75,29.05,-.0012,,

20 MAY 22  (255)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0047,39.60,57.30,50 / 100,-.09,2.48,-.0039,,
,,.0037,39.95,58.45,100 / 150,-2.50,5.10,-.0049,,
,,.0053,39.70,58.15,150 / 200,-3.10,6.00,-.0063,,
,,.0082,39.05,57.45,200 / 250,-5.80,2.55,.0023,,
,,.0109,38.60,57.05,250 / 300,.05,6.25,-.0145,,
,,.0120,39.45,56.70,300 / 350,1.70,5.95,-.0176,,
,,.0039,1.20,17.20,350 / 360,-5.10,2.80,.0020,,
,,.0037,1.25,17.30,360 / 370,-4.70,8.30,-.0070,,
,,.0051,1.05,16.55,370 / 380,-6.55,7.50,-.0031,,
,,.0046,1.50,16.50,380 / 390,-5.45,7.20,-.0044,,
,,.0049,1.40,16.50,390 / 400,-1.90,7.15,-.0092,,
,,.0050,1.40,16.50,400 / 410,-5.35,3.70,.00,,
,,.0055,1.20,16.40,410 / 420,-3.15,8.70,-.0097,,
,,.0024,1.45,18.70,420 / 430,-5.60,6.30,-.0035,,
,,.0092,-1.25,16.00,430 / 440,-5.45,7.00,-.0047,,
,,.0041,1.20,17.90,440 / 450,-4.70,7.60,-.0065,,
,,.0090,-.55,15.45,450 / 460,-4.25,8.80,-.0086,,
,,.0070,1.45,15.35,460 / 470,-5.35,8.75,-.0073,,
,,.0042,1.45,18.10,470 / 480,-5.80,7.80,-.0059,,
,,.0078,-1.50,17.85,480 / 490,-4.70,9.30,-.0088,,
,,.0080,-1.40,17.70,490 / 500,-5.35,8.45,-.0073,,
,,.0087,-1.75,17.45,500 / 510,-4.25,8.00,-.0081,,
,,.0087,-1.75,17.50,510 / 520,-3.60,8.50,-.0093,,
,,.0100,-1.95,16.35,520 / 530,-5.30,9.25,-.0086,,
,,.0102,-2.25,16.40,530 / 540,-5.80,10.90,-.0097,,
,,.0096,-2.40,17.35,540 / 550,-3.85,11.00,-.0113,,
,,.0099,-2.55,17.25,550 / 560,-3.60,7.55,-.0090,,
,,.0112,-2.00,14.85,560 / 570,-2.70,9.25,-.0110,,
,,.0096,-.60,16.25,570 / 580,-4.55,9.50,-.0100,,
,,.0108,-2.90,16.90,580 / 590,-3.65,9.50,-.0108,,
,,.0111,-3.05,16.65,590 / 600,-3.60,10.15,-.0112,,
,,.0115,-3.35,16.35,600 / 610,-4.00,9.05,-.0107,,
,,.0116,-3.45,16.25,610 / 620,-3.05,11.40,-.0123,,
,,.0120,-3.70,15.70,620 / 630,-5.30,11.40,-.0115,,
,,.0119,-3.45,16.00,630 / 640,-4.10,12.70,-.0124,,
,,.0122,-4.05,15.60,640 / 650,-2.70,13.50,-.0129,,
,,.0122,-3.55,15.65,650 / 660,-5.60,11.00,-.0118,,
,,.0124,-3.75,14.80,660 / 670,-4.50,13.25,-.0126,,
,,.0125,-3.65,15.25,670 / 680,-3.85,13.00,-.0127,,
,,.0126,-4.60,14.80,680 / 690,-3.95,12.40,-.0128,,
,,.0127,-4.35,15.00,690 / 700,-3.35,13.40,-.0128,,
,,.0127,-4.60,14.95,700 / 710,-4.00,13.50,-.0129,,
,,.0128,-4.75,14.90,710 / 720,-3.05,13.10,-.0129,,
,,.0128,-5.00,14.60,720 / 730,-2.70,12.45,-.0131,,
,,.0128,-4.90,14.35,730 / 740,-3.05,9.70,-.0140,,
,,.0135,-2.85,14.20,740 / 750,.55,14.30,-.0119,,
,,.0123,-3.80,11.20,750 / 760,-3.35,13.75,-.0132,,
,,.0124,-4.55,12.25,760 / 770,-2.65,15.40,-.0124,,
,,.0122,-5.45,12.90,770 / 780,-3.90,15.55,-.0128,,
,,.0143,-2.45,13.90,780 / 790,-3.75,15.80,-.0127,,
,,.0128,-2.40,10.50,790 / 800,-3.55,12.95,-.0143,,
,,.0108,-4.15,8.95,800 / 810,-.70,12.90,-.0129,,
,,.0125,-3.90,11.55,810 / 820,-.50,13.20,-.0126,,
,,.0122,-4.25,11.35,820 / 830,-.40,13.20,-.0126,,
,,.0110,-4.90,10.35,830 / 840,-.20,13.55,-.0122,,
,,.0147,-2.20,12.35,840 / 850,-2.60,13.55,-.0143,,
,,.0125,-3.80,10.90,850 / 860,-2.65,15.55,-.0128,,
,,.0117,-4.70,10.85,860 / 870,-2.20,16.25,-.0118,,
,,.0114,-4.95,10.75,870 / 880,-2.80,16.00,-.0127,,
,,.0121,-5.00,11.50,880 / 890,-2.40,16.45,-.0119,,
,,.0107,-6.00,11.05,890 / 900,-2.30,16.60,-.0117,,
,,.0112,-5.75,11.25,900 / 910,-1.80,16.70,-.0111,,
,,.0112,-6.20,11.65,910 / 920,-2.15,16.45,-.0118,,
,,.0101,-6.70,11.25,920 / 930,-2.00,17.00,-.0110,,
,,.0098,-6.55,10.90,930 / 940,-1.90,17.40,-.0104,,
,,.0072,-6.50,8.80,940 / 950,-2.20,17.10,-.0113,,
,,.0130,-4.45,11.20,950 / 960,-1.20,17.20,-.0098,,
,,.0100,-6.00,10.40,960 / 970,-1.50,17.20,-.0102,,
,,.0094,-5.95,9.95,970 / 980,-1.75,17.70,-.0098,,
,,.0103,-6.55,11.10,980 / 990,-1.65,17.30,-.0103,,
,,.0064,-5.90,7.95,990 / 1000,-1.10,17.85,-.0087,,
,,.0235,-1.00,10.90,1000 / 1025,10.90,30.45,-.0223,,
,,.0233,-2.25,11.85,1025 / 1050,11.30,30.95,-.0209,,
,,.0100,-5.30,7.45,1050 / 1075,14.75,31.50,-.0132,,
,,.0221,-2.70,11.60,1075 / 1100,12.05,28.85,-.0236,,
,,.0160,-5.35,10.95,1100 / 1125,12.55,32.00,-.0164,,
,,.0171,-4.30,10.45,1125 / 1150,12.85,31.90,-.0159,,
,,.0084,-4.85,6.95,1150 / 1175,13.30,32.30,-.0140,,
,,.0161,-2.90,8.60,1175 / 1200,13.45,32.45,-.0132,,
,,.0119,-4.90,8.70,1200 / 1225,13.80,32.60,-.0120,,
,,.0093,-5.45,8.20,1225 / 1250,13.85,32.65,-.0117,,
,,.0131,-5.25,9.55,1250 / 1275,14.00,33.05,-.0103,,
,,.0080,-6.85,9.10,1275 / 1300,14.15,33.10,-.0097,,
,,.0101,-4.15,7.25,1300 / 1325,14.35,33.20,-.0089,,
,,.0069,-3.25,5.15,1325 / 1350,14.50,33.30,-.0081,,
,,.0091,-3.30,6.05,1350 / 1375,14.70,33.60,-.0066,,
,,.0051,-3.65,4.95,1375 / 1400,14.55,31.70,-.0132,,
,,.0026,-3.45,3.90,1400 / 1425,16.55,31.70,-.0070,,

17 JUN 22  (283)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-7.45,9.45,1 / 2,-.01,.01,.00,,
,,.00,-7.45,9.45,2 / 3,0,.02,.00,,
,,.00,-7.45,9.45,3 / 4,-.01,.01,.00,,
,,.0002,-7.95,9.45,4 / 5,-.02,.02,.00,,
,,-.0001,-7.80,9.95,5 / 6,-.03,.03,.00,,
,,.00,-7.75,9.80,6 / 7,-.03,.03,.00,,
,,-.0001,-7.55,9.75,7 / 8,-.03,.04,.00,,
,,.00,-7.50,9.55,8 / 9,-.03,.04,.00,,
,,.00,-7.50,9.45,9 / 10,-.04,.03,.00,,
,,.00,-7.45,9.45,10 / 11,-.02,.05,.00,,
,,.00,-7.15,9.35,11 / 12,-.05,.03,.00,,
,,.00,-7.35,9.15,12 / 13,-.05,.05,.00,,
,,.0003,-7.85,9.45,13 / 14,-.05,.05,.00,,
,,.00,-7.80,9.85,14 / 15,-.05,.05,.00,,
,,-.0003,-7.45,9.80,15 / 16,-.02,.05,.00,,
,,.00,-7.55,9.45,16 / 17,-.05,.02,.00,,
,,.0014,-8.90,8.90,17 / 18,-.05,.05,.00,,
,,-.0014,-6.85,10.85,18 / 19,-.05,.05,.00,,
,,.0004,-7.70,9.40,19 / 20,-.02,.05,.00,,
,,-.0004,-7.40,9.70,20 / 21,-.02,.03,.00,,
,,.0005,-7.85,9.45,21 / 22,-.06,.03,.00,,
,,-.0001,-7.70,9.85,22 / 23,-.06,.06,.00,,
,,-.0003,-7.45,9.70,23 / 24,-.06,.06,.00,,
,,.0002,-6.50,10.40,24 / 26,-.06,.06,.00,,
,,.0005,-6.85,10.45,26 / 28,-.06,.06,.00,,
,,-.0007,-6.10,10.85,28 / 30,-.02,.06,-.0001,,
,,.0021,-7.90,9.30,30 / 32,-.06,.04,.00,,
,,-.0013,-6.10,11.85,32 / 34,-.06,.08,.00,,
,,.00,-6.80,10.85,34 / 36,-.07,.07,.00,,
,,-.0004,-6.50,10.80,36 / 38,-.09,.08,.00,,
,,.0005,-6.85,10.45,38 / 40,-.03,.10,-.0001,,
,,.00,-6.80,10.80,40 / 42,-.09,.41,-.0005,,
,,-.0003,-6.50,10.75,42 / 44,-.46,.47,.00,,
,,.0005,-6.85,10.45,44 / 46,-.46,.48,.00,,
,,-.0005,-6.45,10.85,46 / 48,-.47,.49,.00,,
,,.0022,-7.85,9.65,48 / 50,-.40,.23,.0002,,
,,-.0015,-6.10,11.80,50 / 52,-.22,.42,-.0003,,
,,-.0005,-6.45,10.85,52 / 54,-.50,.52,.00,,
,,.0024,-7.95,9.65,54 / 56,-.51,.60,-.0001,,
,,-.0017,-6.05,11.90,56 / 58,-.58,.61,-.0001,,
,,-.0004,-6.50,10.80,58 / 60,-.43,.62,-.0003,,
,,.0023,-7.95,9.80,60 / 62,-.61,.50,.0001,,
,,-.0022,-5.80,11.90,62 / 64,-.71,.64,.0001,,
,,.0024,-7.95,9.70,64 / 66,-.67,.55,.0002,,
,,-.0019,-6.05,11.90,66 / 68,-.51,.56,-.0001,,
,,-.0013,-5.80,10.70,68 / 70,-.52,.56,-.0001,,
,,.0016,-6.80,9.75,70 / 72,-.52,.56,-.0001,,
,,-.0003,-6.50,10.75,72 / 74,-.63,.50,.0002,,
,,.0024,-7.90,9.80,74 / 76,-.59,.84,-.0004,,
,,-.0022,-5.85,11.90,76 / 78,-.71,.56,.0002,,
,,.0025,-7.95,9.80,78 / 80,-.41,.44,-.0001,,
,,-.0023,-5.85,11.90,80 / 82,-.55,.57,-.0001,,
,,.0025,-7.95,9.80,82 / 84,-.54,.61,-.0001,,
,,-.0023,-5.85,11.90,84 / 86,-.59,.59,.00,,
,,.0026,-7.95,9.75,86 / 88,-.72,.66,.0001,,
,,-.0019,-6.10,11.85,88 / 90,-.46,.74,-.0005,,
,,.0021,-7.90,10.05,90 / 92,-.71,.51,.0003,,
,,-.0019,-6.15,11.85,92 / 94,-.66,.70,-.0001,,
,,.0021,-7.90,10.15,94 / 96,-.60,.72,-.0002,,
,,-.0023,-5.85,11.85,96 / 98,-.40,.59,-.0003,,
,,.0027,-7.90,9.70,98 / 100,-.17,.33,-.0003,,
,,-.0024,-5.75,11.85,100 / 102,-.51,.34,.0002,,
,,.0026,-7.90,9.80,102 / 104,-.79,1.02,-.0004,,
,,-.0024,-5.85,11.85,104 / 106,-1.08,.83,.0004,,
,,.0027,-7.95,9.80,106 / 108,-.80,1.05,-.0004,,
,,.0002,-7.30,11.15,108 / 110,-1.02,.88,.0002,,
,,-.0022,-6.00,11.85,110 / 112,-.85,1.07,-.0004,,
,,.0021,-7.90,10.20,112 / 114,-1.05,.90,.0002,,
,,-.0023,-6.00,11.85,114 / 116,-.78,.92,-.0003,,
,,.0028,-7.95,9.75,116 / 118,-.88,.83,.00,,
,,.0001,-7.25,11.20,118 / 120,-.41,.92,-.0008,,
,,-.0022,-6.05,11.85,120 / 122,-.89,.47,.0006,,
,,.0025,-7.95,10.00,122 / 124,-.92,.95,-.0001,,
