This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 5/4/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
684.90,-24.54,"27,043,143",703.80,706.00,680.50

7 MAY 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0066,-.25,2.75,825 / 830,1.70,5.80,-.0068,,
,,.0070,-.25,2.95,830 / 835,1.70,5.80,-.0068,,
,,.0061,-.50,2.65,835 / 840,1.75,5.85,-.0066,,
,,.0068,-.30,2.85,840 / 845,1.75,5.85,-.0067,,
,,.0057,-.55,2.40,845 / 850,1.90,5.90,-.0063,,
,,.0071,-.10,2.80,850 / 855,1.85,5.85,-.0065,,
,,.0058,-.55,2.50,855 / 860,1.85,5.95,-.0063,,
,,.0060,-.35,2.45,860 / 865,1.90,6.00,-.0062,,
,,.0064,-.35,2.60,865 / 870,1.95,6.00,-.0061,,
,,.0060,-.50,2.55,870 / 875,2.00,6.00,-.0060,,
,,.0057,-.55,2.45,875 / 880,2.00,7.50,-.0031,,
,,.0055,-.50,2.25,880 / 885,.55,7.55,-.0058,,
,,.0057,-.30,2.20,885 / 890,.60,6.10,-.0086,,
,,.0059,-.15,2.10,890 / 895,2.10,6.10,-.0057,,
,,.0052,-.30,1.90,895 / 900,2.10,6.10,-.0057,,
,,.0057,-.35,2.20,900 / 905,2.15,7.80,-.0020,,
,,.0048,-.50,1.95,905 / 910,.55,7.85,-.0052,,
,,.0050,-.30,1.85,910 / 915,.55,7.85,-.0052,,
,,.0056,-.25,2.05,915 / 920,.55,6.20,-.0089,,
,,.0049,-.50,2.00,920 / 925,2.25,8.00,-.0011,,
,,.0045,-.50,1.80,925 / 930,.50,8.05,-.0049,,
,,.0056,-.15,1.95,930 / 935,.50,8.10,-.0047,,
,,.0038,-.50,1.50,935 / 940,.50,8.15,-.0046,,
,,.0046,-.30,1.65,940 / 945,.50,8.20,-.0045,,
,,.0046,-.30,1.65,945 / 950,.50,8.20,-.0045,,
,,.0043,-.30,1.55,950 / 955,.50,8.25,-.0044,,
,,.0047,-.30,1.70,955 / 960,.45,8.30,-.0044,,
,,.0080,.10,2.10,960 / 970,2.95,12.80,-.0133,,
,,.0081,.25,2.00,970 / 980,2.90,13.30,-.0124,,
,,.0078,.25,1.90,980 / 990,4.40,13.45,-.0081,,
,,.0074,.20,1.80,990 / 1000,4.40,13.55,-.0078,,
,,.0071,.15,1.75,1000 / 1010,4.40,15.35,-.0026,,
,,.0068,.15,1.65,1010 / 1020,2.70,15.50,-.0071,,
,,.0063,.10,1.50,1020 / 1030,2.70,13.90,-.0118,,
,,.0062,.10,1.50,1030 / 1040,4.40,15.80,-.0010,,
,,.0054,0,1.30,1040 / 1050,2.60,14.10,-.0117,,
,,.0059,.10,1.40,1050 / 1060,4.40,14.15,-.0061,,
,,.0055,0,1.35,1060 / 1070,4.40,14.25,-.0057,,
,,.0052,-.05,1.30,1070 / 1080,4.40,16.30,.0010,,
,,.0048,-.10,1.25,1080 / 1090,2.45,14.40,-.0117,,
,,.0046,-.10,1.20,1090 / 1100,4.40,14.45,-.0051,,
,,.0042,-.10,1.05,1100 / 1110,4.40,14.50,-.0048,,
,,.0045,-.05,1.10,1110 / 1120,4.40,16.70,.0028,,
,,.0041,-.15,1.10,1120 / 1130,2.30,16.80,-.0041,,
,,.0039,-.15,1.05,1130 / 1140,2.25,14.70,-.0118,,
,,.0037,-.20,1.05,1140 / 1150,4.35,16.95,.0039,,
,,.0034,-.25,1.00,1150 / 1160,2.20,17.05,-.0035,,
,,.0033,-.25,1.00,1160 / 1170,2.15,17.10,-.0035,,
,,.0034,-.25,1.00,1170 / 1180,2.15,17.15,-.0033,,
,,.0030,-.30,.95,1180 / 1190,2.15,17.20,-.0031,,
,,.0030,-.30,.95,1190 / 1200,2.10,17.25,-.0031,,
,,.0066,.10,1.30,1200 / 1225,16.65,31.95,-.0068,,
,,.0059,.05,1.20,1225 / 1250,16.65,32.10,-.0061,,
,,.0051,0,1.05,1250 / 1275,16.65,32.25,-.0055,,
,,.0049,-.05,1.05,1275 / 1300,16.65,32.40,-.0048,,
,,.0042,-.15,1.00,1300 / 1325,16.60,32.50,-.0046,,
,,.0040,-.15,.95,1325 / 1350,16.60,32.60,-.0041,,
,,.0031,-.20,.80,1350 / 1375,16.65,32.70,-.0034,,
,,.0031,-.15,.75,1375 / 1400,16.65,32.75,-.0032,,
,,.0028,-.15,.70,1400 / 1425,16.65,32.80,-.0029,,
,,.0026,-.15,.65,1425 / 1450,16.65,32.90,-.0025,,
,,.0021,-.20,.60,1450 / 1475,16.60,32.95,-.0024,,
,,.0023,-.20,.65,1475 / 1500,16.60,33.00,-.0022,,
,,.0019,-.25,.60,1500 / 1525,16.60,33.00,-.0022,,
,,.0018,-.25,.58,1525 / 1550,16.60,33.00,-.0022,,
,,.0019,-.23,.59,1550 / 1575,16.65,33.10,-.0014,,
,,.0015,-.24,.53,1575 / 1600,16.60,33.15,-.0014,,
,,.0014,-.24,.51,1600 / 1625,16.60,33.10,-.0017,,
,,.0013,-.25,.48,1625 / 1650,16.65,33.15,-.0012,,
,,.0012,-.24,.47,1650 / 1675,16.60,33.15,-.0014,,
,,.0003,-.24,.24,1675 / 1700,16.65,33.15,-.0012,,

15 OCT 21  (165)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0032,-.40,19.40,300 / 310,-1.05,1.80,-.0026,,
,,.0037,-.50,19.30,310 / 320,-.70,2.05,-.0040,,
,,.0038,-.50,19.30,320 / 330,-.80,2.15,-.0040,,
,,.0043,-.60,19.20,330 / 340,-.80,2.25,-.0043,,
,,.0047,-.70,19.10,340 / 350,-.75,2.40,-.0048,,
,,.0050,-.75,19.05,350 / 360,-.75,2.40,-.0049,,
,,.0053,-.80,19.00,360 / 370,-.60,2.55,-.0055,,
,,.0060,-.95,18.85,370 / 380,-4.35,2.55,.0012,,
,,.0062,-1.00,18.80,380 / 390,-3.65,5.80,-.0063,,
,,.0068,-1.15,18.65,390 / 400,-3.80,5.90,-.0063,,
,,.0071,-1.20,18.60,400 / 410,-4.35,7.15,-.0077,,
,,.0077,-1.35,18.45,410 / 420,-4.65,7.35,-.0076,,
,,.0082,-1.50,18.30,420 / 430,-4.55,7.70,-.0084,,
,,.0086,-1.60,18.20,430 / 440,-4.20,7.75,-.0091,,
,,.0090,-1.70,18.10,440 / 450,-.05,7.95,-.0150,,
,,.0096,-1.90,17.90,450 / 460,-.35,4.25,-.0094,,
,,.0100,-2.00,17.80,460 / 470,-.35,4.00,-.0093,,
,,.0104,-2.15,17.65,470 / 480,.15,4.60,-.0106,,
,,.0108,-2.25,17.50,480 / 490,-.15,4.85,-.0107,,
,,.0113,-2.45,17.30,490 / 500,-.15,5.05,-.0110,,
,,.0117,-2.65,17.15,500 / 510,-.05,5.30,-.0115,,
,,.0120,-2.75,17.05,510 / 520,.05,5.45,-.0118,,
,,.0123,-2.85,16.85,520 / 530,.45,5.00,-.0119,,
,,.0127,-3.05,16.65,530 / 540,-2.20,8.95,-.0130,,
,,.0129,-3.20,16.55,540 / 550,-2.45,12.45,-.0149,,
,,.0133,-3.40,16.30,550 / 560,-2.20,9.30,-.0131,,
,,.0135,-3.55,16.20,560 / 570,-2.50,9.50,-.0131,,
,,.0137,-3.75,16.05,570 / 580,-2.30,10.25,-.0136,,
,,.0139,-3.90,15.90,580 / 590,-2.60,10.40,-.0136,,
,,.0147,-4.05,12.90,590 / 600,-2.60,10.25,-.0137,,
,,.0140,-1.35,12.85,600 / 610,-2.05,11.10,-.0141,,
,,.0142,-1.60,12.75,610 / 620,-2.60,10.90,-.0141,,
,,.0143,-1.85,12.70,620 / 630,-1.95,11.10,-.0143,,
,,.0144,-2.10,12.55,630 / 640,-1.85,11.45,-.0144,,
,,.0144,-2.25,12.50,640 / 650,-2.00,8.20,-.0149,,
,,.0145,-2.55,12.35,650 / 660,1.60,8.40,-.0148,,
,,.0145,-2.65,12.30,660 / 670,3.30,8.90,-.0143,,
,,.0145,-2.90,12.05,670 / 680,1.65,7.55,-.0152,,
,,.0157,.10,12.00,680 / 690,1.75,9.40,-.0147,,
,,.0135,-.15,6.30,690 / 700,1.85,9.60,-.0146,,
,,.0162,2.10,9.70,700 / 710,1.85,9.75,-.0146,,
,,.0140,-1.25,8.45,710 / 720,2.00,10.05,-.0144,,
,,.0151,-.40,9.25,720 / 730,2.10,10.10,-.0144,,
,,.0133,-1.75,7.95,730 / 740,2.30,10.20,-.0143,,
,,.0141,-.45,7.70,740 / 750,1.90,10.30,-.0146,,
,,.0139,-.45,7.40,750 / 760,2.15,10.90,-.0140,,
,,.0137,-.45,7.15,760 / 770,2.35,10.95,-.0138,,
,,.0116,-3.60,8.10,770 / 780,2.45,11.00,-.0137,,
,,.0118,-4.90,9.70,780 / 790,2.75,11.05,-.0134,,
,,.0129,-3.65,9.55,790 / 800,3.00,10.95,-.0133,,
,,.0128,-3.65,9.45,800 / 810,3.35,11.00,-.0129,,
,,.0122,-3.80,9.05,810 / 820,3.55,10.85,-.0129,,
,,.0121,-3.65,8.85,820 / 830,3.90,10.90,-.0124,,
,,.0118,-3.70,8.65,830 / 840,4.00,11.05,-.0121,,
,,.0164,-.30,8.50,840 / 850,3.85,11.15,-.0122,,
,,.0116,-.35,4.95,850 / 860,4.00,11.50,-.0115,,
,,.0113,-.45,4.85,860 / 870,3.90,11.75,-.0113,,
,,.0108,-.60,4.70,870 / 880,3.80,11.90,-.0113,,
,,.0106,-.65,4.65,880 / 890,4.05,12.10,-.0105,,
,,.0102,-.80,4.50,890 / 900,3.95,12.15,-.0106,,
,,.0101,-.80,4.45,900 / 910,3.95,12.40,-.0102,,
,,.0097,-.90,4.30,910 / 920,3.95,12.50,-.0101,,
,,.0095,-.95,4.25,920 / 930,4.05,12.65,-.0096,,
,,.0099,-.80,4.30,930 / 940,4.15,12.80,-.0091,,
,,.0090,-1.00,4.05,940 / 950,1.25,15.50,-.0095,,
,,.0084,-1.10,3.85,950 / 960,-1.35,17.45,-.0109,,
,,.0083,-1.05,3.75,960 / 970,-.30,17.50,-.0087,,
,,.0081,-1.10,3.70,970 / 980,-.20,17.55,-.0084,,
,,.0077,-1.15,3.60,980 / 990,-.10,17.60,-.0080,,
,,.0082,-.85,3.50,990 / 1000,0,18.70,-.0052,,
,,.0066,-1.15,3.10,1000 / 1010,-1.00,17.60,-.0102,,
,,.0068,-1.15,3.20,1010 / 1020,.20,18.75,-.0046,,
,,.0074,-1.60,3.90,1020 / 1030,-.85,17.70,-.0097,,
,,.0066,-2.40,4.35,1030 / 1040,.30,17.75,-.0067,,
,,.0062,-2.40,4.20,1040 / 1050,.40,17.75,-.0064,,
,,.0060,-2.35,4.10,1050 / 1060,.45,17.75,-.0064,,
,,.0051,-1.90,3.25,1060 / 1070,.55,17.80,-.0059,,
,,.0075,-1.10,3.45,1070 / 1080,.60,17.80,-.0058,,
,,.0043,-1.85,2.95,1080 / 1090,.65,18.90,-.0026,,
,,.0060,-1.45,3.20,1090 / 1100,-.35,18.95,-.0052,,

17 DEC 21  (228)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0019,41.85,57.35,50 / 100,.30,.55,-.0021,,
,,.0046,41.30,56.80,100 / 150,.52,1.00,-.0039,,
,,.0071,40.90,56.30,150 / 200,1.00,1.66,-.0069,,
,,.0111,40.20,55.45,200 / 250,1.52,2.35,-.0103,,
,,.0168,39.10,54.10,250 / 300,2.70,3.60,-.0161,,
,,.0243,37.55,52.00,300 / 350,4.60,5.50,-.0240,,
,,.0330,35.40,49.10,350 / 400,7.05,8.20,-.0331,,
,,.0077,1.50,14.70,400 / 410,1.15,2.60,-.0077,,
,,.0080,1.50,14.45,410 / 420,1.30,2.70,-.0080,,
,,.0083,1.50,14.20,420 / 430,1.35,2.80,-.0083,,
,,.0087,1.45,13.90,430 / 440,1.45,3.10,-.0087,,
,,.0090,1.45,13.70,440 / 450,1.55,3.30,-.0091,,
,,.0093,1.40,13.45,450 / 460,1.70,3.45,-.0094,,
,,.0096,1.40,13.15,460 / 470,1.70,3.60,-.0096,,
,,.0099,1.35,12.85,470 / 480,1.80,3.90,-.0100,,
,,.0101,1.35,12.65,480 / 490,2.05,4.05,-.0103,,
,,.0104,1.30,12.35,490 / 500,2.00,4.10,-.0104,,
,,.0106,1.30,12.10,500 / 510,2.10,4.45,-.0107,,
,,.0109,1.25,11.75,510 / 520,2.20,4.70,-.0110,,
,,.0110,1.30,11.55,520 / 530,2.25,4.90,-.0111,,
,,.0116,1.20,10.10,530 / 540,2.35,5.10,-.0113,,
,,.0113,2.35,9.90,540 / 550,2.45,5.30,-.0115,,
,,.0114,2.25,9.70,550 / 560,2.95,5.45,-.0117,,
,,.0113,2.20,10.50,560 / 570,2.65,5.25,-.0116,,
,,.0117,1.10,10.20,570 / 580,2.70,5.90,-.0118,,
,,.0119,1.10,9.10,580 / 590,2.80,6.10,-.0119,,
,,.0118,2.65,8.90,590 / 600,3.25,6.25,-.0120,,
,,.0119,2.50,8.30,600 / 610,3.30,6.10,-.0120,,
,,.0119,2.05,7.85,610 / 620,3.05,6.35,-.0121,,
,,.0120,2.25,7.80,620 / 630,3.10,6.85,-.0121,,
,,.0120,2.05,7.65,630 / 640,3.15,7.05,-.0122,,
,,.0121,1.95,7.90,640 / 650,3.20,7.25,-.0122,,
,,.0060,-.85,5.45,650 / 655,.60,4.75,-.0061,,
,,.0060,-.85,5.45,655 / 660,.60,4.80,-.0061,,
,,.0060,-.90,5.40,660 / 665,.60,4.85,-.0061,,
,,.0060,-.90,5.40,665 / 670,.60,4.90,-.0061,,
,,.0060,-.95,5.35,670 / 675,.60,4.35,-.0063,,
,,.0060,-1.00,5.35,675 / 680,1.20,5.05,-.0059,,
,,.0059,-1.05,5.30,680 / 685,.60,5.10,-.0060,,
,,.0059,-1.05,5.20,685 / 690,.60,4.55,-.0063,,
,,.0060,-1.00,5.25,690 / 695,1.20,4.65,-.0060,,
,,.0059,-1.10,5.15,695 / 700,1.15,4.70,-.0060,,
,,.0059,-1.10,5.15,700 / 705,1.15,4.75,-.0060,,
,,.0059,-1.15,5.10,705 / 710,1.15,5.40,-.0057,,
,,.0059,-1.10,5.05,710 / 715,.55,5.45,-.0060,,
,,.0058,-1.15,5.00,715 / 720,.55,5.55,-.0059,,
,,.0058,-1.15,5.00,720 / 725,.50,5.60,-.0059,,
,,.0058,-1.20,4.90,725 / 730,.55,5.70,-.0059,,
,,.0058,-1.15,4.90,730 / 735,.50,5.70,-.0059,,
,,.0057,-1.20,4.80,735 / 740,.55,5.20,-.0062,,
,,.0058,-1.15,4.80,740 / 745,1.10,5.30,-.0058,,
,,.0057,-1.20,4.75,745 / 750,1.00,5.35,-.0059,,
,,.0057,-1.20,4.70,750 / 755,1.05,5.45,-.0058,,
,,.0057,-1.15,4.65,755 / 760,1.00,5.50,-.0058,,
,,.0054,-1.20,4.25,760 / 765,1.00,5.55,-.0058,,
,,.0056,-.85,4.25,765 / 770,1.00,5.55,-.0058,,
,,.0056,-.85,4.20,770 / 775,1.00,5.70,-.0057,,
,,.0055,-.85,4.10,775 / 780,.95,6.30,-.0052,,
,,.0055,-.85,4.05,780 / 785,.40,6.35,-.0056,,
,,.0055,-.85,4.05,785 / 790,.40,5.85,-.0061,,
,,.0055,-.85,4.00,790 / 795,1.00,5.85,-.0056,,
,,.0054,-.85,3.90,795 / 800,1.00,5.95,-.0055,,
,,.0055,-.85,4.05,800 / 805,.90,6.60,-.0050,,
,,.0052,-1.05,3.85,805 / 810,.35,6.10,-.0060,,
,,.0053,-.85,3.80,810 / 815,.90,6.00,-.0056,,
,,.0052,-.85,3.70,815 / 820,1.05,6.70,-.0048,,
,,.0052,-.80,3.65,820 / 825,.40,6.10,-.0060,,
,,.0052,-.80,3.60,825 / 830,1.05,6.75,-.0047,,
,,.0051,-.85,3.55,830 / 835,.45,6.35,-.0057,,
,,.0052,-.80,3.55,835 / 840,.90,6.40,-.0052,,
,,.0050,-.85,3.45,840 / 845,.90,6.45,-.0052,,
,,.0051,-.80,3.45,845 / 850,.90,6.50,-.0051,,
,,.0050,-.80,3.35,850 / 855,.90,6.50,-.0052,,
,,.0050,-.80,3.30,855 / 860,.90,6.45,-.0052,,
,,.0098,.45,4.50,860 / 870,4.80,10.30,-.0100,,
,,.0096,.40,4.35,870 / 880,4.85,10.55,-.0097,,
,,.0094,.35,4.20,880 / 890,4.75,10.65,-.0096,,
,,.0093,.35,4.10,890 / 900,4.80,10.80,-.0095,,
,,.0091,.30,4.00,900 / 910,4.80,10.90,-.0093,,
,,.0088,.20,3.85,910 / 920,4.55,11.00,-.0096,,
,,.0087,.20,3.75,920 / 930,4.55,11.40,-.0090,,
,,.0085,.20,3.65,930 / 940,4.60,12.20,-.0078,,
,,.0083,.15,3.55,940 / 950,3.95,11.75,-.0094,,
,,.0081,.10,3.40,950 / 960,4.55,11.90,-.0083,,
,,.0079,.10,3.30,960 / 970,4.55,11.95,-.0083,,
,,.0078,.10,3.25,970 / 980,4.60,11.90,-.0083,,
,,.0075,0,3.10,980 / 990,4.75,12.00,-.0079,,
,,.0074,0,3.05,990 / 1000,4.75,12.40,-.0073,,
,,.0072,0,2.95,1000 / 1010,4.55,12.55,-.0073,,
,,.0070,-.05,2.85,1010 / 1020,4.50,12.40,-.0077,,
,,.0067,-.10,2.75,1020 / 1030,4.70,12.75,-.0067,,
,,.0067,-.05,2.70,1030 / 1040,4.50,12.85,-.0069,,
,,.0064,-.10,2.60,1040 / 1050,4.50,13.00,-.0066,,
,,.0062,-.15,2.50,1050 / 1060,4.45,13.15,-.0065,,
,,.0061,-.15,2.45,1060 / 1070,4.45,13.20,-.0063,,
,,.0060,-.15,2.40,1070 / 1080,4.50,13.10,-.0065,,
,,.0058,-.15,2.35,1080 / 1090,4.60,13.30,-.0059,,
,,.0055,-.25,2.25,1090 / 1100,4.50,14.35,-.0039,,
,,.0133,1.20,3.60,1100 / 1125,17.10,27.15,-.0157,,
,,.0124,1.05,3.35,1125 / 1150,18.05,27.40,-.0132,,
,,.0115,.90,3.10,1150 / 1175,18.25,27.75,-.0120,,
,,.0106,.75,2.85,1175 / 1200,18.30,29.05,-.0088,,
,,.0100,.65,2.70,1200 / 1225,17.30,28.30,-.0130,,
,,.0092,.50,2.50,1225 / 1250,18.40,28.50,-.0099,,
,,.0092,.65,2.35,1250 / 1275,18.50,28.50,-.0097,,
,,.0073,.30,1.95,1275 / 1300,18.75,30.10,-.0047,,
,,.0074,.25,2.05,1300 / 1325,17.35,29.05,-.0112,,
,,.0069,.20,1.90,1325 / 1350,18.60,29.30,-.0072,,
,,.0064,.15,1.80,1350 / 1375,18.60,29.35,-.0071,,
,,.0060,.10,1.70,1375 / 1400,21.25,29.55,.0010,,
,,.0055,0,1.60,1400 / 1425,18.65,28.45,-.0094,,
,,.0051,-.05,1.55,1425 / 1450,17.40,31.15,-.0053,,
,,.0047,-.10,1.45,1450 / 1475,17.35,31.25,-.0051,,
,,.0051,.10,1.40,1475 / 1500,17.35,31.35,-.0048,,
,,.0003,-.60,.65,1500 / 1505,-2.15,11.90,-.0009,,
,,.0007,-.60,.80,1505 / 1510,-2.15,11.95,-.0008,,
,,.0009,-.60,.85,1510 / 1515,-2.20,11.90,-.0010,,
,,.0009,-.60,.85,1515 / 1520,-2.15,11.95,-.0008,,
,,.0007,-.60,.80,1520 / 1525,-2.15,11.95,-.0008,,
,,.0007,-.60,.80,1525 / 1530,-2.20,11.95,-.0010,,
,,.0010,-.55,.85,1530 / 1535,-2.20,12.00,-.0007,,
,,.0007,-.60,.80,1535 / 1540,-2.20,12.00,-.0008,,
,,.0007,-.60,.80,1540 / 1545,-2.25,12.00,-.0009,,
,,.0007,-.60,.80,1545 / 1550,-2.25,12.05,-.0008,,
,,.0007,-.60,.80,1550 / 1555,-2.25,12.05,-.0008,,
,,.0007,-.60,.80,1555 / 1560,-2.25,12.05,-.0008,,
,,.0007,-.60,.80,1560 / 1565,-2.25,12.05,-.0008,,
,,.0007,-.60,.80,1565 / 1570,-2.25,12.05,-.0008,,

21 JAN 22  (263)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-6.55,8.55,1 / 2,-.01,.01,.00,,
,,.00,-6.55,8.55,2 / 3,-.01,.01,.00,,
,,.00,-6.55,8.55,3 / 4,-.01,.01,.00,,
,,.00,-6.55,8.55,4 / 5,-.01,.01,.00,,
,,.00,-6.55,8.55,5 / 6,-.01,.01,.00,,
,,.00,-6.55,8.55,6 / 7,0,.02,.00,,
,,.00,-6.55,8.55,7 / 8,-.01,.01,.00,,
,,.00,-6.55,8.55,8 / 9,-.01,.01,.00,,
,,.00,-6.55,8.55,9 / 10,-.01,.02,.00,,
,,.00,-6.55,8.55,10 / 11,-.01,.02,.00,,
,,.00,-6.55,8.50,11 / 12,-.01,.01,.00,,
,,.00,-6.50,8.50,12 / 13,-.01,.01,.00,,
,,.00,-6.50,8.50,13 / 14,-.01,.01,.00,,
,,.00,-6.50,8.50,14 / 15,-.01,.01,.00,,
,,.00,-6.50,8.50,15 / 16,-.01,.01,.00,,
,,.00,-6.50,8.50,16 / 17,-.01,.02,.00,,
,,.0001,-6.55,8.50,17 / 18,-.02,.02,.00,,
,,.00,-6.55,8.55,18 / 19,-.01,.02,.00,,
,,.00,-6.55,8.55,19 / 20,0,.02,.00,,
,,.00,-6.55,8.55,20 / 21,-.02,.01,.00,,
,,.00,-6.55,8.55,21 / 22,-.03,.02,.00,,
,,.00,-6.55,8.55,22 / 23,-.01,.03,.00,,
,,.00,-6.55,8.55,23 / 24,-.03,.01,.00,,
,,.00,-6.55,8.55,24 / 25,0,.04,-.0001,,
,,.00,-6.55,8.55,25 / 26,-.02,.02,.00,,
,,.00,-6.55,8.55,26 / 27,-.04,.04,.00,,
,,.00,-6.55,8.55,27 / 28,-.03,.05,.00,,
,,.00,-6.55,8.55,28 / 29,-.06,.05,.00,,
,,-.0001,-6.50,8.55,29 / 30,-.10,.08,.00,,
,,.00,-6.50,8.50,30 / 31,-.06,.11,-.0001,,
,,.00,-6.50,8.50,31 / 32,-.01,.08,-.0001,,
,,.00,-6.50,8.50,32 / 33,-.12,.02,.0002,,
,,.00,-6.50,8.50,33 / 34,-.10,.12,.00,,
,,.00,-6.50,8.50,34 / 35,-.10,.10,.00,,
,,.00,-6.50,8.50,35 / 36,-.06,.10,-.0001,,
,,.00,-6.50,8.50,36 / 37,-.12,.07,.0001,,
,,.00,-6.50,8.50,37 / 38,-.03,.13,-.0002,,
,,.00,-6.50,8.50,38 / 39,-.13,.04,.0001,,
,,.00,-6.50,8.50,39 / 40,-.02,.15,-.0002,,
,,.00,-6.50,8.50,40 / 41,-.03,.21,-.0003,,
,,.00,-6.50,8.50,41 / 42,-.23,.22,.00,,
,,.00,-6.50,8.50,42 / 43,-.34,.24,.0001,,
,,.00,-6.50,8.50,43 / 44,-.34,.35,.00,,
,,.00,-6.50,8.50,44 / 45,-.22,.35,-.0002,,
,,.00,-6.50,8.50,45 / 46,-.25,.23,.00,,
,,.00,-6.50,8.50,46 / 47,-.36,.27,.0001,,
,,.00,-6.50,8.50,47 / 48,-.37,.37,.00,,
,,.00,-6.50,8.50,48 / 49,-.35,.25,.0002,,
,,.0001,-6.55,8.50,49 / 50,-.10,.33,-.0004,,
,,.00,-6.55,8.55,50 / 51,-.20,.24,-.0001,,
,,.00,-6.55,8.55,51 / 52,-.39,.25,.0002,,
,,.00,-6.55,8.55,52 / 53,-.40,4.50,-.0040,,
,,.00,-6.55,8.55,53 / 54,-4.50,4.50,-.0001,,
,,.00,-6.55,8.55,54 / 55,-4.50,4.50,-.0001,,
,,.0001,-6.55,8.50,55 / 56,-4.35,4.50,-.0002,,
,,.00,-6.50,8.50,56 / 57,-4.50,4.40,.00,,
,,.00,-6.50,8.50,57 / 58,-4.55,4.55,-.0001,,
,,.0001,-5.55,9.50,58 / 60,-4.30,.34,.0040,,
,,.0001,-5.55,9.50,60 / 62,-.34,.75,-.0006,,
,,.00,-5.50,9.50,62 / 64,-.90,1.30,-.0006,,
,,.0001,-5.55,9.50,64 / 66,-1.15,4.50,-.0033,,
,,.0001,-5.55,9.50,66 / 68,-4.60,4.50,.00,,
,,.0001,-5.55,9.50,68 / 70,-4.65,.43,.0047,,
,,.0001,-5.55,9.50,70 / 72,-.29,1.30,-.0016,,
,,.0001,-5.55,9.50,72 / 74,-1.30,4.56,-.0035,,
,,.0001,-5.55,9.50,74 / 76,-4.45,2.50,.0018,,
,,.0001,-5.55,9.50,76 / 78,-2.50,4.50,-.0020,,
,,.0001,-5.55,9.50,78 / 80,-4.35,.58,.0043,,
,,.0001,-6.55,8.50,80 / 81,-.58,.18,.0007,,
,,.0001,-6.55,8.50,81 / 82,-.08,4.80,-.0057,,
,,.00,-6.50,8.50,82 / 83,-4.30,4.30,-.0001,,
,,.00,-6.50,8.50,83 / 84,-4.55,.10,.0052,,
,,.0002,-6.55,8.45,84 / 85,-.60,.35,.0004,,
,,.00,-6.50,8.50,85 / 86,-.60,2.60,-.0030,,
,,.00,-6.50,8.50,86 / 87,-2.60,4.85,-.0024,,
,,.0001,-6.55,8.50,87 / 88,-4.85,4.85,-.0001,,
,,.0001,-6.55,8.50,88 / 89,-4.85,2.00,.0032,,
,,.00,-6.50,8.50,89 / 90,-1.55,.80,.0011,,
,,.0002,-5.55,9.45,90 / 92,-.74,4.45,-.0046,,
,,.0002,-5.55,9.45,92 / 94,-4.90,4.89,-.0001,,
,,.00,-5.50,9.50,94 / 96,-4.95,.90,.0052,,
,,.0002,-5.55,9.45,96 / 98,-.55,.80,-.0005,,
,,.0002,-5.55,9.45,98 / 100,-.12,.45,-.0006,,
,,.0002,-5.55,9.45,100 / 102,-.05,1.07,-.0016,,
,,.00,-5.50,9.50,102 / 104,-1.05,4.30,-.0039,,
,,.0002,-5.55,9.45,104 / 106,-4.35,4.40,-.0002,,
,,.0002,-5.55,9.45,106 / 108,-5.05,4.45,.0005,,
,,.0002,-5.55,9.45,108 / 110,-5.14,5.10,-.0001,,
,,.0002,-5.55,9.45,110 / 112,-5.15,5.19,-.0001,,
,,.00,-5.50,9.50,112 / 114,-5.15,3.15,.0024,,
,,.0002,-5.55,9.45,114 / 116,-2.16,3.05,-.0012,,
,,.0002,-5.55,9.45,116 / 118,-2.99,2.46,.0006,,
,,.0002,-5.55,9.45,118 / 120,-2.54,3.34,-.0011,,
,,.0002,-5.55,9.45,120 / 122,-3.45,2.79,.0008,,
,,.0002,-5.55,9.45,122 / 124,-3.70,3.85,-.0003,,
,,.0002,-5.55,9.45,124 / 126,-3.85,4.10,-.0004,,
,,.0002,-5.55,9.45,126 / 128,-4.10,4.15,-.0002,,
,,.0001,-5.50,9.45,128 / 130,-4.15,1.39,.0044,,
,,.0002,-5.50,9.40,130 / 132,-.85,3.75,-.0048,,
,,.0002,-5.50,9.40,132 / 134,-3.75,3.31,.0005,,
,,.0002,-5.50,9.40,134 / 136,-3.85,4.10,-.0004,,
,,.0002,-5.50,9.40,136 / 138,-4.10,4.25,-.0003,,
,,.0002,-5.50,9.40,138 / 140,-2.97,1.66,.0019,,
,,.0002,-5.50,9.40,140 / 142,-1.66,3.22,-.0025,,
,,.0002,-5.50,9.40,142 / 144,-4.45,5.80,-.0019,,
,,.0003,-5.55,9.40,144 / 146,-5.80,4.65,.0014,,
,,.0002,-5.55,9.45,146 / 148,-4.70,4.85,-.0003,,
