This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 2/2/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
839.81,+46.28,"25,391,385",814.29,842.00,795.5601

5 FEB 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,-.0002,-1.60,5.70,40 / 42,-.30,.11,.0002,,
,,.00,-1.60,5.75,42 / 44,-.12,.30,-.0002,,
,,.0011,-1.75,4.70,44 / 46,-.31,.31,.00,,
,,.00,-.70,4.70,46 / 48,-.31,.31,.00,,
,,-.0004,-.70,5.05,48 / 50,-.20,.25,-.0001,,
,,.00,-1.05,5.05,50 / 52,-.25,.20,.0001,,
,,.0005,-1.05,4.65,52 / 54,-.31,.31,.00,,
,,-.0004,-.65,5.00,54 / 56,-.30,.30,.00,,
,,-.0002,-1.00,5.20,56 / 58,-.30,.24,.0001,,
,,-.0006,-1.20,5.70,58 / 60,-.23,.30,-.0001,,
,,.00,-1.70,5.70,60 / 62,-.29,.29,.00,,
,,.0015,-1.75,4.60,62 / 64,-.31,.30,.00,,
,,-.0004,-.65,5.00,64 / 66,-.31,.31,.00,,
,,.0004,-1.00,4.65,66 / 68,-.21,.31,-.0002,,
,,.00,-1.65,3.65,68 / 69,-.31,.21,.0001,,
,,.00,-1.65,3.70,69 / 70,-.22,.31,-.0001,,
,,-.0008,-1.70,4.35,70 / 71,-.30,.22,.0001,,
,,.0009,-2.35,3.70,71 / 72,-.30,.30,.00,,
,,.0002,-1.80,3.65,72 / 73,-.30,.30,.00,,
,,.00,-1.70,3.75,73 / 74,-.30,.30,.00,,
,,.00,-1.70,3.70,74 / 75,-.21,.30,-.0001,,
,,.00,-1.70,3.70,75 / 76,-.30,.21,.0001,,
,,.00,-1.70,3.70,76 / 77,-.31,.30,.00,,
,,-.0004,-1.70,4.05,77 / 78,-.31,.31,.00,,
,,.0005,-2.05,3.70,78 / 79,-.31,.31,.00,,
,,-.0014,-1.70,4.65,79 / 80,-.06,.31,-.0004,,
,,.0011,-2.65,3.95,80 / 81,-.30,.06,.0004,,
,,.0004,-2.00,3.65,81 / 82,-.30,.30,.00,,
,,.00,-1.70,3.75,82 / 83,-.31,.30,.00,,
,,-.0014,-1.75,4.70,83 / 84,-.31,.32,.00,,
,,.0010,-2.70,4.10,84 / 85,-.32,.33,.00,,
,,-.0009,-2.10,4.65,85 / 86,-.33,.34,.00,,
,,.00,-2.65,4.65,86 / 87,-.34,.35,.00,,
,,.00,-2.65,4.65,87 / 88,-.23,.36,-.0002,,
,,.0001,-2.70,4.65,88 / 89,-.35,.25,.0002,,
,,.00,-2.70,4.70,89 / 90,-.10,.34,-.0004,,
,,.0003,-2.70,4.50,90 / 91,-.26,.12,.0002,,
,,.00,-2.50,4.50,91 / 92,-.39,.31,.0001,,
,,-.0003,-2.50,4.65,92 / 93,-.40,.42,.00,,
,,.00,-2.65,4.65,93 / 94,-.42,.43,.00,,
,,.00,-2.65,4.65,94 / 95,-.33,.44,-.0002,,
,,.00,-2.65,4.65,95 / 96,-.33,.35,.00,,
,,.0014,-2.70,3.75,96 / 97,-.20,.35,-.0002,,
,,-.0012,-1.80,4.65,97 / 98,-.44,.22,.0003,,
,,.0013,-2.65,3.80,98 / 99,-.19,.46,-.0004,,
,,-.0013,-1.80,4.65,99 / 100,-.09,.16,-.0001,,
,,.0013,-1.65,4.80,100 / 102,-.38,.13,.0004,,
,,.0001,-.85,4.80,102 / 104,-.22,.49,-.0004,,
,,.0001,-.85,4.80,104 / 106,-.19,.28,-.0002,,
,,-.0012,-.80,5.60,106 / 108,-.47,.25,.0003,,
,,.0001,-1.65,5.60,108 / 110,-.48,.52,-.0001,,
,,.0013,-1.65,4.80,110 / 112,-.48,.53,-.0001,,
,,-.0012,-.80,5.60,112 / 114,-.49,.54,-.0001,,
,,.0001,-1.65,5.60,114 / 116,-.50,.55,-.0001,,
,,.0005,-1.75,5.45,116 / 118,-.37,.56,-.0003,,
,,-.0004,-1.45,5.70,118 / 120,-.27,.42,-.0003,,
,,.0002,-1.65,5.55,120 / 122,-.52,.33,.0003,,
,,.00,-1.60,5.60,122 / 124,-.54,.59,-.0001,,
,,.00,-1.60,5.60,124 / 126,-.55,.60,-.0001,,
,,.0014,-1.65,4.75,126 / 128,-.56,.61,-.0001,,
,,.00,-.80,4.80,128 / 130,-.55,.63,-.0001,,
,,-.0010,-.85,5.55,130 / 132,-.58,.62,-.0001,,
,,.0012,-1.60,4.80,132 / 134,-.58,.64,-.0001,,
,,.00,-.80,4.80,134 / 136,-.58,.65,-.0001,,
,,-.0010,-.85,5.55,136 / 138,-.59,.65,-.0001,,
,,.0012,-1.60,4.85,138 / 140,-.58,.64,-.0001,,
,,-.0010,-.90,5.55,140 / 142,-.57,.64,-.0001,,
,,.0011,-1.60,4.90,142 / 144,-.57,.65,-.0002,,
,,-.0007,-.95,5.45,144 / 146,-.58,.65,-.0001,,
,,.0009,-1.50,4.95,146 / 148,-.58,.64,-.0001,,
,,-.0009,-.95,5.55,148 / 150,-.47,.65,-.0003,,
,,.0002,-1.60,5.50,150 / 152,-.58,.55,.00,,
,,.00,-1.55,5.55,152 / 154,-.58,.65,-.0001,,
,,.0010,-1.60,5.00,154 / 156,-.58,.65,-.0001,,
,,-.0007,-1.05,5.50,156 / 158,-.38,.64,-.0004,,
,,.0001,-1.55,5.50,158 / 160,-.57,.46,.0001,,
,,.0007,-1.55,5.10,160 / 162,-.58,.65,-.0001,,
,,-.0005,-1.15,5.50,162 / 164,-.57,.65,-.0002,,
,,.0002,-1.60,5.50,164 / 166,-.56,.65,-.0002,,
,,.0007,-1.55,5.15,166 / 168,-.57,.64,-.0001,,
,,-.0004,-1.20,5.50,168 / 170,-.58,.65,-.0001,,
,,.0006,-1.55,5.20,170 / 172,-.58,.66,-.0002,,
,,.0002,-1.25,5.15,172 / 174,-.58,.66,-.0002,,
,,-.0004,-1.25,5.50,174 / 176,-.58,.66,-.0002,,
,,.0001,-1.55,5.50,176 / 178,-.58,.64,-.0001,,
,,.0002,-1.55,5.45,178 / 180,-.55,.61,-.0001,,
,,.0004,-1.55,5.30,180 / 182,-.52,.66,-.0003,,
,,-.0001,-1.35,5.45,182 / 184,-.58,.66,-.0002,,
,,.0001,-1.50,5.45,184 / 186,-.58,.66,-.0002,,
,,.0002,-1.55,5.45,186 / 188,-.57,.63,-.0001,,
,,.0002,-1.50,5.40,188 / 190,-.54,.66,-.0002,,
,,.0002,-1.45,5.35,190 / 192,-.57,.64,-.0002,,
,,.00,-1.45,5.45,192 / 194,-.55,.63,-.0002,,
,,.0002,-1.55,5.45,194 / 196,-.54,.66,-.0002,,
,,.0001,-1.50,5.45,196 / 198,-.57,.66,-.0002,,
,,.0002,-2.50,4.40,198 / 199,-.60,.64,-.0001,,
,,.0009,-2.45,3.85,199 / 200,-.52,.44,.0001,,
,,-.0003,-1.90,4.15,200 / 201,-.39,.45,-.0001,,
,,-.0004,-2.20,4.45,201 / 202,-.48,.62,-.0002,,
,,.0005,-2.45,4.15,202 / 203,-.57,.64,-.0001,,
,,.0005,-2.20,3.90,203 / 204,-.59,.64,-.0001,,
,,.00,1.00,7.10,204 / 208,-.53,.71,-.0004,,
,,-.0003,-1.20,5.40,208 / 210,-.57,.64,-.0002,,
,,.0002,-1.50,5.40,210 / 212,-.54,.66,-.0002,,
,,.0004,.45,7.35,212 / 216,-.51,.64,-.0003,,
,,.0004,.50,7.35,216 / 220,-.44,.54,-.0003,,
,,.0004,.50,7.30,220 / 224,-.34,.67,-.0006,,
,,.0004,.50,7.30,224 / 228,-.46,.58,-.0003,,
,,.0002,-1.45,5.35,228 / 230,-.42,.57,-.0003,,
,,.0002,-1.45,5.35,230 / 232,-.47,.63,-.0003,,
,,.0008,.50,7.05,232 / 236,-.47,.58,-.0003,,
,,.0001,.75,7.30,236 / 240,-.30,.67,-.0007,,
,,.0005,.50,7.25,240 / 244,-.44,.60,-.0004,,
,,.0005,.50,7.25,244 / 248,-.43,.69,-.0006,,
,,.0010,-1.45,4.85,248 / 250,-.50,.63,-.0003,,
,,-.0005,-.95,5.35,250 / 252,-.55,.60,-.0002,,
,,.0006,.50,7.25,252 / 256,-.45,.70,-.0006,,
,,.0008,.40,7.20,256 / 260,-.45,.70,-.0006,,
,,.0018,6.35,12.80,260 / 270,-.25,.95,-.0015,,
,,.0012,6.60,12.95,270 / 280,-.30,.90,-.0014,,
,,.0017,6.30,12.95,280 / 290,-.25,.90,-.0015,,
,,.0019,6.30,12.85,290 / 300,-.10,.85,-.0017,,
,,.0007,.60,7.10,300 / 304,-.30,.60,-.0007,,
,,.0004,-1.35,5.15,304 / 306,-.40,.55,-.0004,,
,,.0004,-1.35,5.15,306 / 308,-.40,.55,-.0004,,
,,.0004,-1.35,5.20,308 / 310,-.40,.60,-.0004,,
,,.0008,-1.35,4.90,310 / 312,-.40,.55,-.0004,,
,,.00,-1.05,5.15,312 / 314,-.40,.55,-.0004,,
,,.0004,-1.35,5.15,314 / 316,-.40,.60,-.0004,,
,,.0004,-1.35,5.15,316 / 318,-.40,.60,-.0004,,
,,.0004,-1.35,5.15,318 / 320,-.40,.75,-.0007,,
,,.0004,-1.30,5.15,320 / 322,-.55,.55,-.0002,,
,,.0004,-1.30,5.10,322 / 324,-.40,.55,-.0004,,
,,.0004,-1.30,5.10,324 / 326,-.40,.60,-.0004,,
,,.0005,-1.30,5.10,326 / 328,-.40,.60,-.0004,,
,,.0005,-1.30,5.10,328 / 330,-.40,.55,-.0004,,
,,.0005,-1.30,5.10,330 / 332,-.35,.55,-.0005,,
,,.0005,-1.30,5.10,332 / 334,-.35,.55,-.0005,,
,,.0005,-1.30,5.10,334 / 336,-.35,.55,-.0005,,
,,.0005,-1.30,5.10,336 / 338,-.35,.55,-.0005,,
,,.0005,-1.30,5.10,338 / 340,-.35,.70,-.0007,,
,,.0005,-1.30,5.10,340 / 342,-.50,.80,-.0006,,
,,.0006,-1.35,5.05,342 / 344,-.60,.55,-.0001,,
,,.0002,-2.25,4.15,344 / 345,-.40,.75,-.0006,,
,,.0002,-2.25,4.15,345 / 346,-.65,.55,.00,,
,,.0005,-1.30,5.10,346 / 348,-.40,.60,-.0005,,
,,.0005,-1.30,5.10,348 / 350,-.35,.80,-.0008,,
,,.0005,-1.30,5.05,350 / 352,-.55,.75,-.0005,,
,,.0005,-1.30,5.05,352 / 354,-.55,.80,-.0005,,
,,.0002,-2.25,4.15,354 / 355,-.65,.75,-.0002,,
,,.0003,-2.25,4.10,355 / 356,-.65,.75,-.0002,,
,,.0005,-1.25,5.05,356 / 358,-.55,.80,-.0006,,
,,.0006,-1.30,5.05,358 / 360,-.55,.80,-.0006,,
,,.0006,-1.30,5.05,360 / 362,-.60,.80,-.0005,,
,,.0006,-1.30,5.05,362 / 364,-.55,.85,-.0006,,
,,.0003,-2.25,4.10,364 / 365,-.65,.75,-.0002,,
,,.0002,-2.20,4.10,365 / 366,-.65,.55,.00,,
,,.0006,-1.30,5.00,366 / 368,-.35,.60,-.0006,,
,,.0005,-1.25,5.05,368 / 370,-.35,.80,-.0008,,
,,.0006,-1.30,5.00,370 / 372,-.55,.85,-.0006,,
,,.0006,-1.30,5.00,372 / 374,-.55,.80,-.0006,,
,,.0003,-2.20,4.10,374 / 375,-.60,.75,-.0003,,
,,.0003,-2.20,4.10,375 / 376,-.65,.75,-.0003,,
,,.0013,.55,6.85,376 / 380,-.40,.95,-.0012,,
,,.0012,.60,6.85,380 / 384,-.40,.95,-.0012,,
,,.0004,-2.20,4.00,384 / 385,-.60,.75,-.0003,,
,,.0009,-.30,5.90,385 / 388,-.45,.90,-.0010,,
,,.0007,-1.25,4.95,388 / 390,-.55,.85,-.0007,,
,,.0007,-1.25,4.95,390 / 392,-.55,.85,-.0007,,
,,.0011,-.35,5.85,392 / 395,-.45,.90,-.0010,,
,,.0003,-2.15,4.05,395 / 396,-.60,.75,-.0003,,
,,.0015,.55,6.75,396 / 400,-.35,1.00,-.0014,,
,,.0018,1.50,7.70,400 / 405,-.25,1.05,-.0018,,
,,.0018,1.50,7.65,405 / 410,-.20,1.10,-.0019,,
,,.0019,1.50,7.60,410 / 415,-.20,1.05,-.0019,,
,,.0019,1.50,7.60,415 / 420,-.15,1.05,-.0019,,
,,.0021,1.45,7.55,420 / 425,-.15,1.10,-.0020,,
,,.0021,1.45,7.55,425 / 430,-.15,1.15,-.0021,,
,,.0022,1.45,7.50,430 / 435,-.10,1.15,-.0022,,
,,.0023,1.45,7.45,435 / 440,-.10,1.10,-.0021,,
,,.0023,1.45,7.45,440 / 445,-.05,1.20,-.0023,,
,,.0024,1.45,7.40,445 / 450,-.05,1.10,-.0022,,
,,.0024,1.45,7.35,450 / 455,.10,1.20,-.0025,,
,,.0025,1.40,7.35,455 / 460,0,1.25,-.0025,,
,,.0026,1.35,7.30,460 / 465,0,1.25,-.0025,,
,,.0026,1.40,7.30,465 / 470,.05,1.30,-.0026,,
,,.0027,1.35,7.25,470 / 475,.05,1.35,-.0027,,
,,.0028,1.30,7.20,475 / 480,.10,1.35,-.0028,,
,,.0029,1.30,7.20,480 / 485,.10,1.35,-.0028,,
,,.0029,1.30,7.15,485 / 490,.15,1.45,-.0030,,
,,.0030,1.30,7.10,490 / 495,.15,1.45,-.0030,,
,,.0031,1.25,7.05,495 / 500,.15,1.45,-.0030,,
,,.0031,1.25,7.05,500 / 505,.20,1.50,-.0031,,
,,.0032,1.25,7.00,505 / 510,.25,1.55,-.0033,,
,,.0034,1.20,6.90,510 / 515,.25,1.55,-.0033,,
,,.0033,1.25,6.90,515 / 520,.25,1.60,-.0033,,
,,.0034,1.20,6.85,520 / 525,.30,1.70,-.0035,,
,,.0035,1.15,6.85,525 / 530,.30,1.70,-.0035,,
,,.0036,1.15,6.80,530 / 535,.30,1.70,-.0035,,
,,.0039,1.10,6.45,535 / 540,.35,1.80,-.0037,,
,,.0035,1.40,6.70,540 / 545,.35,1.85,-.0037,,
,,.0041,1.10,6.25,545 / 550,.35,1.90,-.0038,,
,,.0075,5.25,10.40,550 / 560,1.55,3.10,-.0077,,
,,.0080,4.75,10.25,560 / 570,1.75,3.30,-.0081,,
,,.0087,4.65,9.50,570 / 580,1.80,3.45,-.0082,,
,,.0084,5.15,9.35,580 / 590,2.10,3.60,-.0086,,
,,.0083,5.00,9.80,590 / 600,2.00,3.55,-.0085,,
,,.0092,4.30,9.05,600 / 610,2.15,3.90,-.0089,,
,,.0090,4.80,8.90,610 / 620,2.30,4.00,-.0090,,
,,.0093,4.65,8.60,620 / 630,2.45,4.20,-.0093,,
,,.0094,4.65,8.45,630 / 640,2.55,4.30,-.0094,,
,,.0095,4.50,8.40,640 / 650,2.70,4.45,-.0095,,
,,.0097,4.25,8.25,650 / 660,2.85,4.65,-.0097,,
,,.0098,4.15,8.00,660 / 670,2.95,4.80,-.0098,,
,,.0099,4.10,7.90,670 / 680,3.05,5.00,-.0099,,
,,.0100,3.90,7.75,680 / 690,3.10,5.20,-.0100,,
,,.0100,3.80,7.60,690 / 700,3.20,5.45,-.0101,,
,,.0101,3.65,7.40,700 / 710,3.25,5.60,-.0101,,
,,.0101,3.60,7.25,710 / 720,3.35,5.70,-.0101,,
,,.0101,3.55,7.15,720 / 730,3.50,5.85,-.0102,,
,,.0101,3.35,7.30,730 / 740,3.60,6.00,-.0102,,
,,.0102,2.95,6.50,740 / 750,3.75,6.20,-.0102,,
,,.0102,3.50,6.30,750 / 760,3.70,6.30,-.0102,,
,,.0101,3.40,6.20,760 / 770,3.90,6.55,-.0102,,
,,.0101,3.30,6.10,770 / 780,3.80,6.60,-.0102,,
,,.0101,3.15,5.95,780 / 790,3.95,6.95,-.0101,,
,,.0100,3.05,5.35,790 / 800,4.05,7.05,-.0101,,
,,.0101,3.45,5.75,800 / 810,4.15,7.15,-.0101,,
,,.0099,2.85,5.60,810 / 820,4.25,7.30,-.0100,,
,,.0099,2.80,5.50,820 / 830,4.30,7.40,-.0099,,
,,.0098,2.65,5.35,830 / 840,4.45,7.55,-.0098,,
,,.0097,2.55,5.25,840 / 850,4.50,7.70,-.0098,,
,,.0097,2.50,5.15,850 / 860,4.55,7.75,-.0097,,
,,.0096,2.45,5.00,860 / 870,4.70,7.80,-.0096,,
,,.0095,2.40,4.85,870 / 880,4.85,8.00,-.0095,,
,,.0094,2.35,4.75,880 / 890,4.85,8.00,-.0095,,
,,.0093,2.25,4.65,890 / 900,5.00,8.05,-.0094,,
,,.0448,14.70,17.00,900 / 950,32.55,35.65,-.0452,,
,,.0089,1.90,4.35,950 / 960,5.50,8.70,-.0087,,
,,.0083,1.55,3.85,960 / 970,5.50,8.65,-.0087,,
,,.0084,1.85,3.75,970 / 980,5.70,8.75,-.0085,,
,,.0083,1.75,3.65,980 / 990,5.75,8.75,-.0084,,
,,.0082,1.70,3.60,990 / 1000,5.90,8.90,-.0082,,
,,.0080,1.55,3.45,1000 / 1010,5.90,9.00,-.0081,,
,,.0080,1.60,3.45,1010 / 1020,5.90,9.05,-.0080,,
,,.0078,1.50,3.30,1020 / 1030,6.00,9.15,-.0079,,
,,.0077,1.45,3.25,1030 / 1040,6.05,9.25,-.0077,,
,,.0076,1.40,3.20,1040 / 1050,6.10,9.30,-.0076,,
,,.0073,1.30,3.00,1050 / 1060,6.20,9.40,-.0075,,
,,.0072,1.35,2.90,1060 / 1070,6.25,9.45,-.0073,,
,,.0072,1.35,2.85,1070 / 1080,6.25,9.50,-.0073,,
,,.0070,1.25,2.85,1080 / 1090,6.30,9.65,-.0070,,
,,.0069,1.15,2.80,1090 / 1100,6.35,9.85,-.0068,,
,,.0068,1.10,2.75,1100 / 1110,6.25,9.90,-.0069,,
,,.0066,1.00,2.70,1110 / 1120,6.25,10.00,-.0067,,
,,.0065,.95,2.65,1120 / 1130,6.30,10.10,-.0065,,
,,.0065,.90,2.70,1130 / 1140,6.25,10.05,-.0066,,
,,.0062,.75,2.60,1140 / 1150,5.90,10.35,-.0067,,
,,.0061,.75,2.55,1150 / 1160,5.65,10.80,-.0065,,
,,.0061,.70,2.55,1160 / 1170,5.80,11.10,-.0059,,
,,.0059,.60,2.50,1170 / 1180,5.75,11.10,-.0060,,
,,.0057,.55,2.45,1180 / 1190,5.85,11.15,-.0058,,
,,.0058,.45,2.65,1190 / 1200,5.90,11.20,-.0057,,
,,.0133,2.25,4.45,1200 / 1225,18.85,24.30,-.0136,,
,,.0128,2.20,4.20,1225 / 1250,18.90,24.50,-.0132,,
,,.0122,1.95,4.05,1250 / 1275,19.25,24.85,-.0122,,
,,.0114,1.70,3.80,1275 / 1300,19.35,25.15,-.0115,,
,,.0109,1.55,3.65,1300 / 1325,19.40,25.45,-.0110,,
,,.0103,1.35,3.45,1325 / 1350,19.50,25.65,-.0105,,
,,.0098,1.20,3.30,1350 / 1375,19.65,25.75,-.0100,,
,,.0092,1.05,3.15,1375 / 1400,19.85,25.90,-.0094,,
,,.0087,.90,3.00,1400 / 1425,19.95,25.70,-.0095,,
,,.0083,.80,2.90,1425 / 1450,20.45,26.40,-.0075,,
,,.0078,.65,2.75,1450 / 1475,19.90,26.00,-.0090,,
,,.0075,.60,2.65,1475 / 1500,20.55,26.65,-.0068,,
,,.0070,.50,2.50,1500 / 1525,20.20,26.65,-.0073,,
,,.0067,.45,2.40,1525 / 1550,20.35,27.00,-.0064,,
,,.0064,.40,2.30,1550 / 1575,20.05,27.15,-.0066,,
,,.0061,.35,2.20,1575 / 1600,20.05,26.80,-.0072,,
,,.0056,.25,2.05,1600 / 1625,20.75,26.90,-.0058,,
,,.0059,.50,2.00,1625 / 1650,20.80,26.95,-.0056,,
,,.0047,.20,1.65,1650 / 1675,20.75,27.10,-.0053,,
,,.0049,.20,1.80,1675 / 1700,20.70,27.05,-.0055,,

16 JUL 21  (165)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0005,-2.40,6.10,260 / 262,-.55,.75,-.0004,,
,,.0004,-2.25,6.05,262 / 264,-.55,.70,-.0003,,
,,.0006,-.30,8.00,264 / 268,-.45,.80,-.0007,,
,,.0004,-2.25,6.05,268 / 270,-.60,.70,-.0003,,
,,.0004,-2.25,6.05,270 / 272,-.55,.75,-.0004,,
,,.0003,-2.20,6.10,272 / 274,-.55,.70,-.0003,,
,,.0004,-2.25,6.05,274 / 276,-.55,.65,-.0003,,
,,.0004,-2.25,6.05,276 / 278,-.50,.60,-.0003,,
,,.0001,-2.25,6.25,278 / 280,-.40,.65,-.0005,,
,,.0004,-2.45,6.25,280 / 282,-.45,.65,-.0004,,
,,.0006,-2.40,6.05,282 / 284,-.50,.65,-.0003,,
,,.0004,-2.20,6.00,284 / 286,-.50,.65,-.0003,,
,,.0004,-2.20,6.00,286 / 288,-.45,.60,-.0003,,
,,.0008,-.30,7.90,288 / 292,-.30,.75,-.0009,,
,,.0004,-2.20,6.00,292 / 294,-.45,.65,-.0004,,
,,.0004,-2.20,6.00,294 / 296,-.45,.65,-.0004,,
,,.0004,-2.20,6.00,296 / 298,-.45,.75,-.0005,,
,,.0004,-2.20,6.00,298 / 300,-.55,.50,-.0001,,
,,.0004,-2.20,6.00,300 / 302,-.30,.60,-.0005,,
,,.0005,-2.25,5.95,302 / 304,-.40,.60,-.0004,,
,,.00,-3.15,5.25,304 / 305,-.45,.60,-.0003,,
,,.0002,-3.35,5.25,305 / 306,-.50,.60,-.0002,,
,,.0004,-2.40,6.20,306 / 308,-.45,.65,-.0004,,
,,.0007,-2.40,6.00,308 / 310,-.45,.65,-.0004,,
,,.0004,-2.20,6.00,310 / 312,-.45,.65,-.0004,,
,,.0005,-2.20,5.95,312 / 314,-.45,.65,-.0004,,
,,.0002,-3.10,5.00,314 / 315,-.50,.60,-.0002,,
,,.0003,-3.15,5.00,315 / 316,-.50,.60,-.0002,,
,,.0002,-2.20,6.15,316 / 318,-.40,.65,-.0005,,
,,.0007,-2.35,5.95,318 / 320,-.40,.65,-.0005,,
,,.0004,-2.15,5.95,320 / 322,-.45,.65,-.0004,,
,,.0003,-2.20,6.10,322 / 324,-.40,.65,-.0005,,
,,.0005,-3.30,5.00,324 / 325,-.45,.55,-.0002,,
,,.0002,-3.10,5.00,325 / 326,-.45,.60,-.0003,,
,,.0003,-2.20,6.10,326 / 328,-.45,.65,-.0004,,
,,.0007,-2.35,5.95,328 / 330,-.40,.70,-.0006,,
,,.0005,-2.15,5.90,330 / 332,-.45,.65,-.0004,,
,,.0005,-2.15,5.90,332 / 334,-.40,.80,-.0007,,
,,.00,-3.10,5.15,334 / 335,-.60,.60,-.0001,,
,,.0005,-3.25,4.95,335 / 336,-.50,.75,-.0004,,
,,.0003,-3.10,4.95,336 / 337,-.60,.75,-.0003,,
,,.00,-3.10,5.15,337 / 338,-.60,.60,-.0001,,
,,.0005,-3.25,4.95,338 / 339,-.50,.60,-.0002,,
,,.0003,-3.10,4.95,339 / 340,-.45,.75,-.0005,,
,,.0003,-3.10,4.95,340 / 341,-.60,.75,-.0003,,
,,.0002,-3.05,4.95,341 / 342,-.65,.75,-.0002,,
,,.0001,-3.10,5.10,342 / 343,-.60,.75,-.0003,,
,,.0005,-3.25,4.95,343 / 344,-.60,.75,-.0003,,
,,.0002,-3.05,4.95,344 / 345,-.65,.75,-.0002,,
,,.0001,-3.10,5.10,345 / 346,-.60,.75,-.0003,,
,,.0005,-3.25,4.95,346 / 347,-.60,.75,-.0003,,
,,.00,-3.05,5.10,347 / 348,-.60,.75,-.0003,,
,,.0005,-3.25,4.90,348 / 349,-.60,.75,-.0003,,
,,.0001,-3.05,5.10,349 / 350,-.65,.75,-.0002,,
,,.0005,-3.25,4.90,350 / 351,-.60,.80,-.0004,,
,,.0001,-3.05,5.10,351 / 352,-.65,.75,-.0002,,
,,.0005,-3.25,4.90,352 / 353,-.60,.80,-.0004,,
,,.0004,-3.05,4.85,353 / 354,-.65,.75,-.0002,,
,,.0002,-2.95,4.90,354 / 355,-.60,.75,-.0003,,
,,.0001,-3.05,5.05,355 / 356,-.60,.75,-.0003,,
,,.0005,-3.20,4.90,356 / 357,-.60,.75,-.0003,,
,,.0001,-3.05,5.05,357 / 358,-.60,.75,-.0003,,
,,.0005,-3.20,4.90,358 / 359,-.60,.80,-.0004,,
,,.0004,-3.05,4.85,359 / 360,-.65,.75,-.0002,,
,,.0003,-3.00,4.85,360 / 361,-.60,.80,-.0004,,
,,.0003,-3.00,4.85,361 / 362,-.65,.75,-.0002,,
,,.0001,-3.00,5.05,362 / 363,-.60,.80,-.0004,,
,,.0005,-3.20,4.85,363 / 364,-.60,.75,-.0003,,
,,.0003,-3.00,4.85,364 / 365,-.60,.75,-.0003,,
,,.0004,-3.00,4.80,365 / 366,-.60,.80,-.0004,,
,,.0001,-3.00,5.00,366 / 367,-.65,.75,-.0002,,
,,.0005,-3.15,4.85,367 / 368,-.60,.80,-.0004,,
,,.0001,-3.00,5.00,368 / 369,-.60,.75,-.0003,,
,,.0005,-3.15,4.85,369 / 370,-.60,.75,-.0003,,
,,.0004,-3.00,4.80,370 / 371,-.60,.80,-.0004,,
,,.0001,-3.00,5.00,371 / 372,-.60,.75,-.0003,,
,,.0005,-3.15,4.80,372 / 373,-.60,.75,-.0003,,
,,.0003,-2.95,4.80,373 / 374,-.60,.80,-.0004,,
,,.0004,-3.00,4.80,374 / 375,-.60,.80,-.0004,,
,,.0001,-2.95,5.00,375 / 376,-.65,.75,-.0003,,
,,.0004,-3.15,4.95,376 / 377,-.60,.80,-.0004,,
,,.0005,-3.15,4.80,377 / 378,-.60,.80,-.0004,,
,,.0004,-3.00,4.80,378 / 379,-.60,.80,-.0004,,
,,.0003,-2.95,4.80,379 / 380,-.65,.75,-.0003,,
,,.0001,-2.95,4.95,380 / 381,-.60,.80,-.0004,,
,,.0004,-3.15,4.95,381 / 382,-.60,.80,-.0004,,
,,.0006,-3.15,4.75,382 / 383,-.60,.80,-.0004,,
,,.0001,-2.95,4.95,383 / 384,-.60,.80,-.0004,,
,,.0005,-3.10,4.80,384 / 385,-.60,.80,-.0004,,
,,.0004,-2.95,4.75,385 / 386,-.65,.75,-.0003,,
,,.0004,-2.95,4.75,386 / 387,-.60,.80,-.0004,,
,,.0004,-2.95,4.75,387 / 388,-.60,.80,-.0004,,
,,.0004,-2.95,4.75,388 / 389,-.60,.80,-.0004,,
,,.0002,-2.95,4.90,389 / 390,-.60,.80,-.0004,,
,,.0006,-3.10,4.75,390 / 391,-.60,.80,-.0004,,
,,.0003,-2.90,4.75,391 / 392,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,392 / 393,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,393 / 394,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,394 / 395,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,395 / 396,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,396 / 397,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,397 / 398,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,398 / 399,-.60,.80,-.0004,,
,,.0004,-2.90,4.70,399 / 400,-.60,.80,-.0004,,
,,.0018,.65,8.45,400 / 405,-.20,1.25,-.0020,,
,,.0020,.50,8.45,405 / 410,-.20,1.30,-.0021,,
,,.0024,.45,8.20,410 / 415,-.15,1.15,-.0020,,
,,.0020,.65,8.35,415 / 420,.05,1.30,-.0024,,
,,.0022,.50,8.30,420 / 425,-.10,1.15,-.0021,,
,,.0024,.50,8.10,425 / 430,.05,1.20,-.0023,,
,,.0021,.65,8.25,430 / 435,.05,1.25,-.0024,,
