This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 6/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
605.13,+6.08,"22,543,682",591.825,610.00,582.88

11 JUN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0060,-.20,.90,840 / 850,5.80,13.50,-.0061,,
,,.0056,-.20,.85,850 / 860,5.85,13.60,-.0050,,
,,.0045,-.25,.75,860 / 870,5.80,13.60,-.0053,,
,,.0049,-.20,.76,870 / 880,5.90,13.65,-.0042,,
,,.0037,-.26,.66,880 / 890,5.90,13.65,-.0041,,
,,.0053,-.01,.65,890 / 900,5.90,13.70,-.0037,,
,,.0017,-.25,.37,900 / 910,5.95,13.70,-.0033,,
,,.0028,-.26,.56,910 / 920,6.00,13.70,-.0029,,
,,.0026,-.25,.53,920 / 930,6.00,13.70,-.0028,,
,,.0024,-.25,.50,930 / 940,6.05,13.75,-.0021,,
,,.0023,-.24,.48,940 / 950,6.05,13.75,-.0020,,
,,.0020,-.24,.44,950 / 960,6.00,13.70,-.0027,,
,,.0018,-.23,.42,960 / 970,6.10,13.75,-.0016,,
,,.0017,-.23,.41,970 / 980,6.10,13.75,-.0015,,
,,.0023,-.14,.40,980 / 990,6.05,13.75,-.0019,,
,,.0007,-.23,.28,990 / 1000,6.10,13.80,-.0011,,

20 AUG 21  (74)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0004,48.10,51.75,50 / 100,.05,.12,-.0007,,
,,.0021,47.90,51.60,100 / 150,.10,.20,-.0014,,
,,.0032,47.80,51.55,150 / 200,.31,.42,-.0034,,
,,.0050,47.65,51.45,200 / 250,.33,.61,-.0051,,
,,.0092,47.25,51.10,250 / 300,.70,1.06,-.0097,,
,,.0026,7.85,11.70,300 / 310,-.03,.37,-.0022,,
,,.0030,7.80,11.65,310 / 320,-.03,.51,-.0028,,
,,.0033,7.75,11.65,320 / 330,-.01,.57,-.0032,,
,,.0037,7.75,11.60,330 / 340,.01,.67,-.0038,,
,,.0042,7.95,11.30,340 / 350,0,.66,-.0039,,
,,.0045,8.15,11.05,350 / 360,.10,.80,-.0049,,
,,.0054,8.05,10.95,360 / 370,.05,.85,-.0051,,
,,.0058,8.05,10.90,370 / 380,.10,.95,-.0058,,
,,.0065,8.00,10.80,380 / 390,.10,1.05,-.0064,,
,,.0074,7.90,10.70,390 / 400,.40,1.15,-.0079,,
,,.0082,7.85,10.60,400 / 410,.25,1.05,-.0074,,
,,.0092,7.75,10.45,410 / 420,.40,1.40,-.0093,,
,,.0101,7.65,10.35,420 / 430,.55,1.40,-.0100,,
,,.0119,7.45,10.05,430 / 440,.80,1.60,-.0116,,
,,.0126,7.45,9.90,440 / 450,.75,1.75,-.0123,,
,,.0136,7.35,9.75,450 / 460,.90,2.05,-.0138,,
,,.0150,7.15,9.50,460 / 470,1.05,2.25,-.0150,,
,,.0163,6.95,9.30,470 / 480,1.20,2.45,-.0162,,
,,.0174,6.75,9.15,480 / 490,1.45,2.70,-.0176,,
,,.0190,6.50,8.75,490 / 500,1.70,2.90,-.0188,,
,,.0194,6.45,8.75,500 / 510,1.90,3.15,-.0200,,
,,.0212,5.95,8.35,510 / 520,2.15,3.45,-.0212,,
,,.0219,5.85,8.15,520 / 530,2.40,3.65,-.0221,,
,,.0230,5.55,7.85,530 / 540,2.60,4.00,-.0231,,
,,.0239,5.35,7.35,540 / 550,2.85,4.10,-.0238,,
,,.0245,5.30,7.05,550 / 560,3.20,4.50,-.0247,,
,,.0251,5.00,6.95,560 / 570,3.40,4.85,-.0253,,
,,.0257,4.60,6.35,570 / 580,3.70,5.10,-.0258,,
,,.0259,4.65,6.15,580 / 590,3.90,5.30,-.0261,,
,,.0261,4.25,5.80,590 / 600,4.30,5.65,-.0263,,
,,.0262,4.00,5.50,600 / 610,4.45,5.95,-.0264,,
,,.0260,3.70,5.15,610 / 620,4.70,6.25,-.0264,,
,,.0261,3.50,5.10,620 / 630,5.00,6.65,-.0261,,
,,.0256,3.05,4.85,630 / 640,5.15,7.00,-.0257,,
,,.0250,2.75,4.50,640 / 650,5.35,7.25,-.0254,,
,,.0248,2.65,4.35,650 / 660,5.55,7.45,-.0250,,
,,.0239,2.35,4.00,660 / 670,5.85,7.75,-.0242,,
,,.0232,2.15,3.75,670 / 680,6.05,8.00,-.0235,,
,,.0224,1.95,3.55,680 / 690,6.25,8.25,-.0226,,
,,.0211,1.70,3.20,690 / 700,6.45,8.75,-.0211,,
,,.0209,1.65,3.15,700 / 710,6.35,9.00,-.0208,,
,,.0194,1.30,2.90,710 / 720,6.50,8.90,-.0207,,
,,.0186,1.20,2.70,720 / 730,6.95,9.05,-.0191,,
,,.0174,1.15,2.35,730 / 740,7.15,9.60,-.0168,,
,,.0174,1.25,2.25,740 / 750,7.00,9.70,-.0169,,
,,.0156,.90,2.05,750 / 760,7.20,9.55,-.0168,,
,,.0140,.65,1.90,760 / 770,7.60,9.70,-.0148,,
,,.0138,.65,1.85,770 / 780,7.75,9.85,-.0137,,
,,.0118,.45,1.55,780 / 790,7.85,10.20,-.0118,,
,,.0115,.55,1.40,790 / 800,7.70,10.05,-.0130,,
,,.0114,.55,1.40,800 / 810,8.05,10.10,-.0113,,
,,.0102,.35,1.30,810 / 820,8.20,10.45,-.0089,,
,,.0091,.25,1.20,820 / 830,8.00,10.55,-.0093,,
,,.0086,.20,1.15,830 / 840,8.05,10.60,-.0088,,
,,.0076,.15,1.00,840 / 850,8.15,10.40,-.0092,,
,,.0075,.20,.95,850 / 860,8.45,10.45,-.0075,,
,,.0070,.15,.90,860 / 870,8.55,10.95,-.0043,,
,,.0059,.05,.80,870 / 880,8.15,10.95,-.0063,,
,,.0059,.05,.80,880 / 890,8.20,11.00,-.0057,,
,,.0053,0,.75,890 / 900,8.20,11.05,-.0054,,
,,.0047,0,.65,900 / 910,8.20,11.10,-.0050,,
,,.0044,0,.60,910 / 920,8.25,11.15,-.0044,,
,,.0040,0,.55,920 / 930,8.30,11.15,-.0041,,
,,.0040,0,.55,930 / 940,8.30,11.15,-.0041,,
,,.0034,-.05,.50,940 / 950,8.35,11.25,-.0032,,
,,.0031,-.05,.45,950 / 960,8.30,11.20,-.0037,,
,,.0030,-.05,.45,960 / 970,8.35,11.25,-.0031,,
,,.0027,-.05,.40,970 / 980,8.15,11.55,-.0024,,
,,.0027,-.05,.40,980 / 990,7.85,11.75,-.0030,,
,,.0026,-.08,.42,990 / 1000,7.90,11.85,-.0021,,
,,.0052,.07,.59,1000 / 1025,22.65,26.65,-.0056,,
,,.0044,0,.55,1025 / 1050,22.75,26.70,-.0045,,
,,.0037,-.06,.51,1050 / 1075,22.80,26.75,-.0037,,
,,.0032,-.10,.50,1075 / 1100,22.80,26.80,-.0033,,
,,.0022,-.14,.38,1100 / 1125,22.80,26.85,-.0029,,
,,.0027,-.08,.42,1125 / 1150,22.80,26.90,-.0025,,
,,.0020,-.16,.40,1150 / 1175,22.85,26.90,-.0021,,
,,.0013,-.16,.30,1175 / 1200,22.85,26.90,-.0021,,
,,.0012,-.09,.22,1200 / 1225,22.85,27.00,-.0013,,

17 SEP 21  (102)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-.60,2.60,1 / 2,-.02,.03,.00,,
,,.00,-.60,2.60,2 / 3,-.03,.02,.00,,
,,.00,-.60,2.60,3 / 4,-.02,.02,.00,,
,,.00,-.55,2.60,4 / 5,-.02,.05,.00,,
,,.00,-.55,2.55,5 / 6,-.05,.05,.00,,
,,.00,-.55,2.55,6 / 7,-.05,.05,.00,,
,,.00,-.55,2.55,7 / 8,-.05,.05,.00,,
,,.00,-.55,2.55,8 / 9,-.05,.05,.00,,
,,.00,-.55,2.55,9 / 10,-.05,.02,.00,,
,,.00,-.55,2.55,10 / 11,-.02,.02,.00,,
,,.00,-.55,2.55,11 / 12,-.02,.02,.00,,
,,.00,-.55,2.55,12 / 13,-.02,.02,.00,,
,,.00,-.55,2.55,13 / 14,-.02,.02,.00,,
,,.00,-.55,2.55,14 / 15,-.02,.02,.00,,
,,.00,-.55,2.55,15 / 16,-.02,.02,.00,,
,,.00,-.55,2.55,16 / 17,-.02,.02,.00,,
,,.00,-.55,2.55,17 / 18,-.02,.02,.00,,
,,.00,-.55,2.55,18 / 19,-.01,.02,.00,,
,,.00,-.55,2.55,19 / 20,-.02,.01,.00,,
,,.00,-.55,2.55,20 / 21,-.02,.02,.00,,
,,.00,-.55,2.55,21 / 22,-.02,.02,.00,,
,,.00,-.55,2.55,22 / 23,0,.03,-.0001,,
,,.00,-.55,2.55,23 / 24,-.03,.09,-.0001,,
,,.00,-.55,2.55,24 / 25,-.11,.11,.00,,
,,.00,-.55,2.50,25 / 26,-.11,.05,.0001,,
,,.00,-.50,2.50,26 / 27,-.05,.05,.00,,
,,.00,-.50,2.50,27 / 28,-.05,.06,.00,,
,,.00,-.50,2.50,28 / 29,-.06,.06,.00,,
,,.00,-.50,2.50,29 / 30,-.06,.07,.00,,
,,.00,-.50,2.50,30 / 31,-.07,.07,.00,,
,,.00,-.50,2.50,31 / 32,-.07,.08,.00,,
,,.00,-.50,2.50,32 / 33,-.08,.08,.00,,
,,.00,-.50,2.50,33 / 34,-.08,.08,.00,,
,,.00,-.50,2.50,34 / 35,-.08,.09,.00,,
,,.00,-.50,2.50,35 / 36,-.08,.09,.00,,
,,.00,-.50,2.50,36 / 37,-.09,.08,.00,,
,,.00,-.50,2.50,37 / 38,-.08,.10,.00,,
,,.00,-.50,2.50,38 / 39,-.10,.09,.00,,
,,.00,-.50,2.50,39 / 40,-.09,.05,.0001,,
,,.00,.50,3.50,40 / 42,-.05,.04,.00,,
,,.00,.50,3.50,42 / 44,-.03,.05,-.0001,,
,,.00,.50,3.50,44 / 46,-.02,.03,.00,,
,,.00,.50,3.50,46 / 48,-.03,.02,.00,,
,,.00,.50,3.50,48 / 50,0,.05,-.0001,,
,,.00,.50,3.50,50 / 52,-.07,.08,.00,,
,,.00,.50,3.50,52 / 54,-.13,.13,.00,,
,,.00,.50,3.50,54 / 56,-.12,.13,.00,,
,,.00,.50,3.50,56 / 58,-.12,.12,.00,,
,,.00,.50,3.50,58 / 60,-.10,.12,-.0001,,
,,.00,.45,3.50,60 / 62,-.13,.11,.00,,
,,.00,.45,3.55,62 / 64,-.14,.14,.00,,
,,.0005,.45,3.40,64 / 66,-.14,.14,.00,,
,,-.0005,.60,3.55,66 / 68,-.14,.14,.00,,
,,.00,.45,3.55,68 / 70,-.09,.14,-.0001,,
,,.00,.45,3.55,70 / 72,-.14,.09,.0001,,
,,.00,.45,3.55,72 / 74,-.14,.14,.00,,
,,.00,.45,3.55,74 / 76,-.14,.14,.00,,
,,.00,.45,3.55,76 / 78,-.10,.14,-.0001,,
,,.0002,.45,3.50,78 / 80,-.14,.11,.0001,,
,,.00,-.50,2.50,80 / 81,-.15,.15,.00,,
,,.0002,-.55,2.50,81 / 82,-.15,.15,.00,,
,,.00,-.55,2.55,82 / 83,-.15,.15,.00,,
,,.00,-.55,2.55,83 / 84,-.15,.15,.00,,
,,.00,-.55,2.55,84 / 85,-.15,.15,.00,,
,,.00,-.55,2.55,85 / 86,-.15,.15,.00,,
,,.00,-.55,2.55,86 / 87,-.15,.15,.00,,
,,.00,-.55,2.55,87 / 88,-.15,.15,.00,,
,,.00,-.55,2.55,88 / 89,-.15,.16,.00,,
,,.00,-.55,2.55,89 / 90,-.04,.16,-.0004,,
,,.00,.45,3.55,90 / 92,-.11,.04,.0002,,
,,.0003,.40,3.50,92 / 94,-.16,.11,.0001,,
,,.00,.45,3.55,94 / 96,-.16,.17,.00,,
,,.00,.45,3.55,96 / 98,-.17,.17,.00,,
,,.00,.45,3.55,98 / 100,-.02,.18,-.0005,,
,,.00,.45,3.55,100 / 102,-.18,.03,.0005,,
,,.00,.45,3.55,102 / 104,-.18,.19,.00,,
,,.0003,.40,3.50,104 / 106,-.16,.20,-.0001,,
,,.00,.45,3.55,106 / 108,-.19,.18,.00,,
,,.00,.45,3.55,108 / 110,-.19,.21,-.0001,,
,,.00,.45,3.55,110 / 112,-.19,.21,-.0001,,
,,.0002,.40,3.55,112 / 114,-.19,.21,-.0001,,
,,.0002,.40,3.55,114 / 116,-.16,.21,-.0002,,
,,.00,.45,3.55,116 / 118,-.10,.17,-.0002,,
,,.00,.45,3.55,118 / 120,-.13,.12,.00,,
,,.0002,.40,3.55,120 / 122,-.13,.16,-.0001,,
,,.0002,.40,3.55,122 / 124,-.18,.15,.0001,,
,,.00,.45,3.55,124 / 126,-.18,.20,-.0001,,
,,.00,.45,3.55,126 / 128,-.18,.21,-.0001,,
,,.0002,.40,3.55,128 / 130,-.19,.21,-.0001,,
,,.00,.40,3.60,130 / 132,-.18,.21,-.0001,,
,,.0002,.40,3.55,132 / 134,-.14,.21,-.0002,,
,,.0002,.40,3.55,134 / 136,-.19,.17,.00,,
,,.00,.40,3.60,136 / 138,-.19,.22,-.0001,,
,,.00,.40,3.60,138 / 140,-.20,.22,-.0001,,
,,.0002,.40,3.55,140 / 142,-.19,.23,-.0002,,
,,.0002,.40,3.55,142 / 144,-.19,.22,-.0001,,
,,.00,.40,3.60,144 / 146,-.19,.22,-.0001,,
,,.0002,.40,3.55,146 / 148,-.19,.23,-.0002,,
,,.0002,.40,3.55,148 / 150,-.06,.22,-.0005,,
,,.00,.40,3.60,150 / 152,-.19,.09,.0003,,
,,.00,.40,3.60,152 / 154,-.19,.23,-.0002,,
,,.0002,.40,3.55,154 / 156,-.19,.22,-.0001,,
,,.0002,.40,3.55,156 / 158,-.19,.22,-.0001,,
,,.00,.40,3.60,158 / 160,-.19,.23,-.0002,,
,,.00,.40,3.60,160 / 162,-.19,.23,-.0002,,
,,.0004,.35,3.55,162 / 164,-.19,.23,-.0002,,
,,.00,.40,3.60,164 / 166,-.19,.23,-.0002,,
,,.00,.40,3.60,166 / 168,-.20,.22,-.0001,,
,,.0004,.35,3.55,168 / 170,-.19,.23,-.0002,,
,,.00,.40,3.60,170 / 172,-.19,.23,-.0002,,
,,.00,.40,3.60,172 / 174,-.19,.23,-.0002,,
,,.0004,.35,3.55,174 / 176,-.19,.23,-.0002,,
,,.00,.40,3.60,176 / 178,-.19,.23,-.0002,,
,,.00,.40,3.60,178 / 180,-.19,.23,-.0002,,
,,.0004,.35,3.55,180 / 182,-.19,.24,-.0002,,
,,.0001,.40,3.60,182 / 184,-.20,.24,-.0002,,
,,.0002,.35,3.60,184 / 186,-.20,.24,-.0002,,
,,.0002,.35,3.60,186 / 188,-.19,.24,-.0002,,
,,.0001,.40,3.60,188 / 190,-.19,.23,-.0002,,
,,.0001,.40,3.60,190 / 192,-.19,.23,-.0002,,
,,.0004,.35,3.55,192 / 194,-.19,.24,-.0002,,
,,.0002,.35,3.60,194 / 196,-.20,.24,-.0002,,
,,.0002,.35,3.60,196 / 198,-.19,.24,-.0002,,
,,.00,-.60,2.60,198 / 199,-.19,.22,-.0001,,
,,.00,-.60,2.60,199 / 200,-.12,.22,-.0003,,
,,.0002,-.65,2.60,200 / 201,-.21,.15,.0002,,
,,.0002,-.65,2.60,201 / 202,-.23,.23,.00,,
,,.00,-.60,2.60,202 / 203,-.23,.25,-.0001,,
,,.00,-.60,2.60,203 / 204,-.23,.25,-.0001,,
,,.0005,2.35,5.55,204 / 208,-.15,.29,-.0006,,
,,.0002,.35,3.60,208 / 210,-.15,.23,-.0003,,
,,.0002,.35,3.60,210 / 212,-.22,.20,.00,,
,,.0005,2.35,5.55,212 / 216,-.19,.30,-.0005,,
,,.0005,2.35,5.55,216 / 220,-.20,.21,-.0002,,
,,.0005,2.35,5.55,220 / 224,-.11,.31,-.0008,,
,,.0005,2.35,5.55,224 / 228,-.20,.32,-.0006,,
,,.0004,.35,3.55,228 / 230,-.24,.29,-.0003,,
,,.0003,.35,3.60,230 / 232,-.24,.30,-.0003,,
,,.0007,2.30,5.55,232 / 236,-.21,.33,-.0006,,
,,.0005,2.35,5.55,236 / 240,-.21,.33,-.0006,,
,,.0007,2.30,5.55,240 / 244,-.20,.34,-.0007,,
,,.0007,2.30,5.55,244 / 248,-.21,.34,-.0006,,
,,.0004,.35,3.55,248 / 250,-.13,.32,-.0007,,
,,.0003,.35,3.60,250 / 252,-.25,.21,.00,,
,,.0007,2.30,5.55,252 / 256,-.22,.36,-.0007,,
,,.0009,2.30,5.50,256 / 260,-.21,.37,-.0008,,
,,.0022,8.15,11.40,260 / 270,-.08,.51,-.0021,,
,,.0026,8.10,11.35,270 / 280,-.08,.54,-.0023,,
,,.0028,8.10,11.30,280 / 290,-.06,.60,-.0026,,
,,.0029,8.10,11.30,290 / 300,.10,.64,-.0034,,
,,.0014,2.25,5.45,300 / 304,-.20,.35,-.0009,,
,,.0007,.30,3.55,304 / 306,-.28,.40,-.0006,,
,,.0007,.30,3.55,306 / 308,-.30,.43,-.0006,,
,,.0007,.30,3.55,308 / 310,-.25,.45,-.0009,,
,,.0007,.30,3.55,310 / 312,-.30,.40,-.0006,,
,,.0007,.30,3.55,312 / 314,-.30,.45,-.0007,,
,,.0007,.30,3.55,314 / 316,-.35,.45,-.0006,,
,,.0007,.30,3.55,316 / 318,-.35,.50,-.0007,,
,,.0007,.30,3.55,318 / 320,-.30,.50,-.0009,,
,,.0009,.30,3.50,320 / 322,-.35,.50,-.0007,,
,,.0008,.55,3.30,322 / 324,-.35,.50,-.0008,,
,,.0009,.75,3.05,324 / 326,-.35,.50,-.0008,,
,,.0008,.80,3.05,326 / 328,-.30,.55,-.0011,,
,,.0009,.80,3.00,328 / 330,-.30,.50,-.0009,,
,,.0009,.80,3.00,330 / 332,-.35,.45,-.0006,,
,,.0008,.80,3.05,332 / 334,-.30,.50,-.0009,,
,,.0009,.75,3.05,334 / 336,-.35,.50,-.0008,,
,,.0009,.75,3.05,336 / 338,-.35,.55,-.0009,,
,,.0010,.75,3.05,338 / 340,-.35,.55,-.0010,,
,,.0011,.75,3.00,340 / 342,-.30,.55,-.0011,,
,,.0010,.80,3.00,342 / 344,-.35,.55,-.0010,,
,,.0010,.80,3.00,344 / 346,-.35,.55,-.0010,,
,,.0011,.75,3.00,346 / 348,-.35,.55,-.0010,,
,,.0011,.75,3.00,348 / 350,-.30,.60,-.0013,,
,,.0010,.80,3.00,350 / 352,-.30,.55,-.0011,,
,,.0011,.75,3.00,352 / 354,-.35,.55,-.0010,,
,,.0012,.75,3.00,354 / 356,-.35,.55,-.0010,,
,,.0012,.75,3.00,356 / 358,-.30,.60,-.0013,,
,,.0012,.75,3.00,358 / 360,-.30,.60,-.0013,,
,,.0013,.75,2.95,360 / 362,-.40,.55,-.0009,,
,,.0010,.80,3.00,362 / 364,-.30,.60,-.0013,,
,,.0013,.75,2.95,364 / 366,-.25,.55,-.0013,,
,,.0014,.75,2.95,366 / 368,-.30,.55,-.0012,,
,,.0013,.75,2.95,368 / 370,-.30,.60,-.0014,,
,,.0014,.75,2.95,370 / 372,-.30,.60,-.0014,,
,,.0014,.75,2.95,372 / 374,-.30,.60,-.0014,,
,,.0014,.75,2.95,374 / 376,-.30,.60,-.0014,,
,,.0029,2.60,4.75,376 / 380,-.15,.75,-.0028,,
,,.0029,2.60,4.75,380 / 384,-.10,.80,-.0031,,
,,.0031,2.55,4.75,384 / 388,-.10,.80,-.0031,,
,,.0033,2.55,4.70,388 / 392,-.10,.85,-.0033,,
,,.0035,2.55,4.65,392 / 396,-.15,.90,-.0033,,
,,.0035,2.55,4.65,396 / 400,-.15,.95,-.0035,,
,,.0094,7.85,9.95,400 / 410,.55,1.65,-.0094,,
,,.0106,7.70,9.70,410 / 420,.65,1.75,-.0102,,
,,.0112,7.70,9.55,420 / 430,.80,1.90,-.0112,,
,,.0119,7.55,9.50,430 / 440,1.00,2.10,-.0123,,
,,.0132,7.25,9.35,440 / 450,1.05,2.20,-.0129,,
,,.0140,7.10,9.20,450 / 460,1.25,2.45,-.0141,,
,,.0151,6.90,8.95,460 / 470,1.45,2.65,-.0151,,
,,.0161,6.70,8.75,470 / 480,1.65,2.85,-.0161,,
,,.0169,6.50,8.60,480 / 490,1.80,2.95,-.0168,,
,,.0178,6.30,8.35,490 / 500,2.15,3.20,-.0179,,
,,.0187,6.10,8.05,500 / 510,2.30,3.50,-.0188,,
,,.0193,5.95,7.90,510 / 520,2.50,3.75,-.0195,,
,,.0201,5.65,7.60,520 / 530,2.75,4.00,-.0203,,
,,.0208,5.45,7.25,530 / 540,2.90,4.10,-.0207,,
,,.0213,5.30,7.00,540 / 550,3.25,4.50,-.0215,,
,,.0217,5.05,6.75,550 / 560,3.35,4.75,-.0219,,
,,.0221,4.85,6.50,560 / 570,3.75,5.05,-.0223,,
,,.0224,4.65,6.20,570 / 580,3.90,5.20,-.0226,,
,,.0226,4.40,5.90,580 / 590,4.15,5.40,-.0228,,
,,.0227,4.20,5.75,590 / 600,4.50,5.65,-.0229,,
,,.0454,8.35,9.95,600 / 620,10.25,11.40,-.0458,,
,,.0447,7.40,8.95,620 / 640,11.15,12.40,-.0452,,
,,.0434,6.50,8.05,640 / 660,12.05,13.45,-.0438,,
,,.0415,5.60,7.20,660 / 680,12.80,14.35,-.0420,,
,,.0394,4.85,6.45,680 / 700,13.50,15.20,-.0398,,
,,.0187,1.75,3.35,700 / 710,6.55,8.20,-.0192,,
,,.0180,1.55,3.15,710 / 720,6.80,8.50,-.0182,,
,,.0182,1.75,3.05,720 / 730,6.85,8.90,-.0171,,
,,.0161,1.35,2.55,730 / 740,6.80,9.00,-.0170,,
,,.0157,1.15,2.60,740 / 750,6.95,9.10,-.0165,,
,,.0079,.20,1.70,750 / 755,3.05,5.10,-.0079,,
,,.0074,.10,1.60,755 / 760,3.10,5.15,-.0076,,
,,.0071,.05,1.55,760 / 765,3.15,5.30,-.0071,,
,,.0071,.05,1.55,765 / 770,3.10,5.20,-.0075,,
,,.0073,.10,1.55,770 / 775,3.20,5.25,-.0071,,
,,.0065,0,1.40,775 / 780,3.20,5.30,-.0069,,
,,.0065,0,1.40,780 / 785,3.25,5.45,-.0063,,
,,.0065,0,1.40,785 / 790,3.15,5.35,-.0069,,
,,.0062,-.05,1.35,790 / 795,3.30,5.40,-.0063,,
,,.0059,-.10,1.30,795 / 800,3.35,5.40,-.0061,,
,,.0060,-.05,1.30,800 / 805,3.40,5.40,-.0059,,
,,.0055,-.10,1.20,805 / 810,3.40,5.40,-.0059,,
,,.0058,-.05,1.25,810 / 815,3.45,5.45,-.0056,,
,,.0053,-.10,1.15,815 / 820,3.45,5.45,-.0056,,
,,.0053,-.10,1.15,820 / 825,3.45,5.60,-.0050,,
,,.0051,-.15,1.15,825 / 830,3.40,5.55,-.0054,,
,,.0049,-.15,1.10,830 / 835,3.50,5.50,-.0052,,
,,.0047,-.15,1.05,835 / 840,3.55,5.70,-.0042,,
,,.0045,-.15,1.00,840 / 845,3.40,5.70,-.0048,,
,,.0045,-.15,1.00,845 / 850,3.45,5.75,-.0044,,
,,.0039,-.20,.90,850 / 855,3.45,5.75,-.0043,,
,,.0042,-.15,.95,855 / 860,3.45,5.65,-.0048,,
,,.0039,-.25,.95,860 / 865,3.60,5.80,-.0035,,
,,.0041,-.20,.95,865 / 870,3.50,5.65,-.0046,,
,,.0041,0,.75,870 / 875,3.70,5.80,-.0031,,
,,.0032,-.10,.65,875 / 880,3.55,5.80,-.0037,,
,,.0034,-.25,.85,880 / 885,3.55,5.85,-.0035,,
,,.0032,-.25,.80,885 / 890,3.55,5.70,-.0041,,
,,.0032,-.25,.80,890 / 895,3.75,5.65,-.0035,,
,,.0030,-.30,.80,895 / 900,3.85,5.85,-.0021,,
,,.0029,-.30,.80,900 / 905,3.60,5.85,-.0032,,
,,.0029,-.30,.80,905 / 910,3.65,5.90,-.0028,,
,,.0027,-.30,.75,910 / 915,3.65,5.80,-.0032,,
,,.0029,-.25,.75,915 / 920,3.70,5.90,-.0025,,
,,.0023,-.30,.65,920 / 925,3.65,5.95,-.0025,,
,,.0027,-.20,.65,925 / 930,3.65,5.95,-.0025,,
,,.0027,-.20,.65,930 / 935,3.65,5.95,-.0025,,
,,.0022,-.25,.60,935 / 940,3.65,5.95,-.0025,,
,,.0026,-.20,.65,940 / 945,3.65,5.95,-.0025,,
,,.0019,-.30,.60,945 / 950,3.70,6.00,-.0020,,
,,.0022,-.25,.60,950 / 955,3.65,5.95,-.0024,,
,,.0024,-.20,.60,955 / 960,3.70,6.00,-.0020,,
,,.0038,-.10,.70,960 / 970,8.55,10.85,-.0039,,
,,.0038,-.10,.70,970 / 980,8.55,10.85,-.0039,,
,,.0033,-.15,.65,980 / 990,8.55,10.90,-.0036,,
,,.0035,-.10,.65,990 / 1000,8.55,10.95,-.0033,,
,,.0027,-.15,.55,1000 / 1010,8.60,10.95,-.0030,,
,,.0029,-.10,.55,1010 / 1020,8.60,10.95,-.0030,,
,,.0026,-.10,.50,1020 / 1030,8.60,11.00,-.0027,,
,,.0024,-.15,.50,1030 / 1040,8.65,11.00,-.0024,,
,,.0026,-.15,.55,1040 / 1050,8.65,11.00,-.0024,,
,,.0021,-.20,.50,1050 / 1060,8.40,11.30,-.0021,,
,,.0018,-.20,.45,1060 / 1070,8.15,11.55,-.0021,,
,,.0023,-.15,.50,1070 / 1080,8.15,11.55,-.0021,,
,,.0018,-.20,.45,1080 / 1090,8.15,11.55,-.0021,,
,,.0017,-.20,.45,1090 / 1100,8.20,11.60,-.0015,,
,,.0014,-.25,.44,1100 / 1110,8.15,11.60,-.0017,,
,,.0018,-.19,.45,1110 / 1120,8.15,11.60,-.0017,,
,,.0013,-.20,.39,1120 / 1130,8.20,11.60,-.0014,,
,,.0015,-.19,.41,1130 / 1140,8.20,11.60,-.0014,,
,,.0012,-.22,.38,1140 / 1150,8.20,11.65,-.0011,,
,,.0013,-.20,.38,1150 / 1160,8.15,11.65,-.0014,,
,,.0011,-.21,.36,1160 / 1170,8.15,11.70,-.0011,,
,,.0011,-.20,.36,1170 / 1180,8.15,11.70,-.0011,,
,,.0010,-.21,.35,1180 / 1190,8.15,11.65,-.0014,,
,,.0001,-.21,.19,1190 / 1200,8.20,11.70,-.0008,,
,,.0033,.04,.46,1200 / 1225,23.05,26.45,-.0034,,
,,.0020,-.17,.44,1225 / 1250,23.20,26.65,-.0013,,
,,.0019,-.17,.44,1250 / 1275,23.10,26.70,-.0015,,
,,.0015,-.20,.41,1275 / 1300,23.05,26.70,-.0018,,
,,.0015,-.20,.41,1300 / 1325,23.05,26.75,-.0015,,
,,.0013,-.21,.39,1325 / 1350,23.05,26.75,-.0015,,
,,.0012,-.21,.38,1350 / 1375,23.05,26.80,-.0011,,
,,.0011,-.21,.36,1375 / 1400,23.00,26.80,-.0015,,
,,.0011,-.20,.36,1400 / 1425,23.05,26.85,-.0008,,
,,.0009,-.22,.34,1425 / 1450,23.00,26.85,-.0011,,
,,.0009,-.21,.34,1450 / 1475,23.00,26.90,-.0008,,
,,.0008,-.21,.33,1475 / 1500,23.00,26.90,-.0008,,
,,.0001,-.21,.20,1500 / 1525,23.00,26.90,-.0008,,
,,.0014,-.09,.31,1525 / 1550,23.00,26.95,-.0004,,
,,.0005,-.12,.18,1550 / 1575,22.95,26.95,-.0008,,
,,.0001,-.08,.08,1575 / 1600,22.95,26.95,-.0008,,
,,.0013,-.08,.29,1600 / 1625,22.95,27.00,-.0004,,
,,-.0001,-.21,.16,1625 / 1650,22.90,27.00,-.0008,,
,,.0013,-.08,.29,1650 / 1675,22.95,27.05,.00,,
