This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 4/6/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
691.05,+29.30,"41,842,767",707.71,708.16,684.70

9 APR 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0024,-.25,.60,1110 / 1120,7.65,11.95,-.0026,,
,,.0026,-.25,.65,1120 / 1130,7.65,11.95,-.0026,,
,,.0018,-.35,.60,1130 / 1140,7.70,12.00,-.0021,,
,,.0021,-.25,.57,1140 / 1150,7.65,11.85,-.0031,,
,,.0016,-.32,.54,1150 / 1160,7.80,11.95,-.0018,,
,,.0022,-.24,.58,1160 / 1170,7.75,11.95,-.0020,,
,,.0014,-.25,.44,1170 / 1180,7.85,12.15,-.0004,,
,,.0016,-.26,.50,1180 / 1190,7.70,12.10,-.0015,,
,,.0005,-.35,.37,1190 / 1200,7.70,12.10,-.0014,,
,,.0041,-.04,.66,1200 / 1225,22.60,27.00,-.0030,,
,,.0027,-.19,.57,1225 / 1250,22.60,27.00,-.0028,,
,,.0021,-.26,.53,1250 / 1275,22.60,26.95,-.0031,,
,,.0024,-.22,.56,1275 / 1300,22.75,27.15,-.0011,,
,,.0016,-.28,.49,1300 / 1325,22.60,27.00,-.0027,,
,,.0018,-.26,.51,1325 / 1350,22.70,27.05,-.0018,,
,,.0015,-.26,.47,1350 / 1375,22.75,27.15,-.0009,,
,,.0013,-.27,.45,1375 / 1400,22.70,27.10,-.0014,,
,,.0010,-.32,.44,1400 / 1425,22.70,27.15,-.0011,,
,,.0012,-.29,.46,1425 / 1450,22.70,27.20,-.0008,,
,,.0008,-.32,.42,1450 / 1475,22.75,27.35,.0003,,
,,.0005,-.29,.33,1475 / 1500,22.60,27.30,-.0008,,
,,.0015,-.19,.43,1500 / 1525,21.00,28.55,-.0027,,
,,.0006,-.32,.40,1525 / 1550,19.75,30.10,-.0010,,
,,.0007,-.28,.37,1550 / 1575,19.80,30.10,-.0007,,
,,.0007,-.28,.37,1575 / 1600,19.80,30.15,-.0004,,
,,.0006,-.28,.37,1600 / 1625,19.75,30.15,-.0007,,
,,.0006,-.27,.35,1625 / 1650,19.75,30.15,-.0007,,
,,.0006,-.26,.34,1650 / 1675,19.80,30.15,-.0004,,
,,.0005,-.16,.24,1675 / 1700,19.80,30.10,-.0007,,

16 JUL 21  (102)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,44.80,55.10,50 / 100,.01,.26,-.0008,,
,,.00,44.60,54.85,100 / 150,.04,.52,-.0018,,
,,.0033,44.40,54.70,150 / 200,.17,.62,-.0029,,
,,.0082,44.90,52.65,200 / 250,.52,1.13,-.0059,,
,,.0014,7.25,12.40,250 / 260,-.20,.63,-.0016,,
,,.0004,-.65,4.55,260 / 262,-.37,.46,-.0003,,
,,-.0003,-.55,4.70,262 / 264,-.37,.46,-.0003,,
,,.0014,1.15,6.40,264 / 268,-.32,.51,-.0007,,
,,.0002,-.65,4.60,268 / 270,-.37,.42,-.0002,,
,,.0002,-.65,4.60,270 / 272,-.33,.47,-.0005,,
,,.0004,-.65,4.55,272 / 274,-.37,.47,-.0004,,
,,.0004,-.65,4.55,274 / 276,-.37,.46,-.0003,,
,,.0004,-.65,4.55,276 / 278,-.35,.48,-.0004,,
,,.0004,-.65,4.55,278 / 280,-.37,.46,-.0003,,
,,.0005,-.70,4.55,280 / 282,-.36,.47,-.0004,,
,,.0004,-.70,4.60,282 / 284,-.35,.48,-.0005,,
,,-.0003,-.60,4.75,284 / 286,-.36,.46,-.0004,,
,,.0004,-.75,4.65,286 / 288,-.37,.47,-.0004,,
,,.0014,1.10,6.45,288 / 292,-.29,.55,-.0009,,
,,.0004,-.70,4.60,292 / 294,-.32,.40,-.0003,,
,,.00,-.65,4.70,294 / 296,-.29,.44,-.0005,,
,,.0004,-.75,4.65,296 / 298,-.35,.47,-.0004,,
,,.0004,-.75,4.65,298 / 300,-.30,.50,-.0006,,
,,.0005,-.80,4.65,300 / 302,-.39,.40,-.0002,,
,,.0005,-.80,4.65,302 / 304,-.31,.49,-.0006,,
,,.0001,-1.70,3.70,304 / 305,-.38,.41,-.0002,,
,,.0008,-1.80,3.50,305 / 306,-.37,.48,-.0004,,
,,-.0001,-.60,4.70,306 / 308,-.40,.47,-.0003,,
,,.0010,-.85,4.50,308 / 310,-.30,.50,-.0007,,
,,.00,-.65,4.70,310 / 312,-.40,.45,-.0003,,
,,.0004,-.75,4.65,312 / 314,-.35,.55,-.0007,,
,,.0003,-1.75,3.65,314 / 315,-.45,.45,-.0001,,
,,.0003,-1.75,3.65,315 / 316,-.35,.50,-.0005,,
,,.0010,-.85,4.50,316 / 318,-.35,.45,-.0004,,
,,-.0001,-.65,4.75,318 / 320,-.30,.55,-.0008,,
,,.0006,-.80,4.65,320 / 322,-.45,.50,-.0003,,
,,.0011,-.85,4.50,322 / 324,-.40,.60,-.0007,,
,,-.0003,-1.60,3.75,324 / 325,-.45,.50,-.0002,,
,,.0003,-1.75,3.65,325 / 326,-.40,.45,-.0002,,
,,.0011,-.85,4.50,326 / 328,-.35,.55,-.0007,,
,,.0001,-.65,4.70,328 / 330,-.40,.55,-.0006,,
,,.0012,-.85,4.45,330 / 332,-.40,.50,-.0005,,
,,.00,-.60,4.70,332 / 334,-.35,.55,-.0007,,
,,.0004,-1.75,3.65,334 / 335,-.40,.50,-.0003,,
,,.0008,-1.80,3.50,335 / 336,-.40,.50,-.0003,,
,,-.0001,-1.60,3.70,336 / 337,-.40,.50,-.0004,,
,,.0008,-1.80,3.50,337 / 338,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,338 / 339,-.45,.45,-.0001,,
,,-.0002,-1.55,3.70,339 / 340,-.40,.50,-.0004,,
,,.0008,-1.80,3.50,340 / 341,-.40,.50,-.0004,,
,,-.0002,-1.60,3.75,341 / 342,-.40,.50,-.0004,,
,,.0008,-1.80,3.50,342 / 343,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,343 / 344,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,344 / 345,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,345 / 346,-.40,.55,-.0005,,
,,.0004,-1.65,3.55,346 / 347,-.45,.55,-.0004,,
,,.0004,-1.65,3.55,347 / 348,-.45,.50,-.0002,,
,,.0004,-1.65,3.55,348 / 349,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,349 / 350,-.40,.50,-.0004,,
,,-.0002,-1.55,3.70,350 / 351,-.40,.50,-.0004,,
,,.0004,-1.70,3.60,351 / 352,-.40,.50,-.0004,,
,,.0004,-1.70,3.60,352 / 353,-.40,.50,-.0004,,
,,.0010,-1.80,3.45,353 / 354,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,354 / 355,-.40,.55,-.0005,,
,,-.0002,-1.55,3.70,355 / 356,-.45,.50,-.0003,,
,,.0004,-1.70,3.60,356 / 357,-.40,.50,-.0004,,
,,.0004,-1.70,3.60,357 / 358,-.40,.50,-.0004,,
,,.0010,-1.80,3.45,358 / 359,-.40,.50,-.0004,,
,,-.0002,-1.55,3.70,359 / 360,-.40,.55,-.0005,,
,,.0005,-1.75,3.60,360 / 361,-.45,.50,-.0003,,
,,.0008,-1.80,3.50,361 / 362,-.40,.55,-.0005,,
,,.00,-1.60,3.65,362 / 363,-.45,.55,-.0004,,
,,.0008,-1.75,3.45,363 / 364,-.45,.55,-.0004,,
,,.0004,-1.60,3.50,364 / 365,-.45,.55,-.0004,,
,,-.0001,-1.55,3.65,365 / 366,-.40,.55,-.0005,,
,,.0008,-1.75,3.45,366 / 367,-.40,.50,-.0004,,
,,.0005,-1.65,3.50,367 / 368,-.40,.55,-.0005,,
,,.0004,-1.65,3.55,368 / 369,-.40,.55,-.0005,,
,,-.0001,-1.55,3.65,369 / 370,-.45,.50,-.0003,,
,,.0005,-1.70,3.55,370 / 371,-.40,.55,-.0005,,
,,.0008,-1.75,3.45,371 / 372,-.40,.55,-.0005,,
,,.0004,-1.60,3.50,372 / 373,-.45,.55,-.0004,,
,,.00,-1.55,3.60,373 / 374,-.45,.55,-.0004,,
,,.0010,-1.75,3.40,374 / 375,-.40,.55,-.0005,,
,,.0004,-1.60,3.50,375 / 376,-.40,.55,-.0005,,
,,.0004,-1.60,3.50,376 / 377,-.40,.55,-.0005,,
,,.0001,-1.55,3.60,377 / 378,-.40,.50,-.0004,,
,,.0004,-1.65,3.55,378 / 379,-.45,.55,-.0004,,
,,.0010,-1.75,3.40,379 / 380,-.45,.60,-.0005,,
,,.0005,-1.60,3.45,380 / 381,-.45,.60,-.0005,,
,,.0004,-1.55,3.45,381 / 382,-.45,.60,-.0005,,
,,.0007,-1.60,3.35,382 / 383,-.45,.55,-.0004,,
,,.0003,-1.50,3.45,383 / 384,-.40,.55,-.0005,,
,,.0004,-1.55,3.45,384 / 385,-.40,.55,-.0005,,
,,.0005,-1.60,3.45,385 / 386,-.45,.55,-.0004,,
,,.0002,-1.55,3.55,386 / 387,-.40,.60,-.0006,,
,,.0003,-1.60,3.55,387 / 388,-.45,.55,-.0004,,
,,.0011,-1.75,3.35,388 / 389,-.40,.60,-.0006,,
,,.0004,-1.55,3.45,389 / 390,-.45,.55,-.0004,,
,,.0006,-1.60,3.40,390 / 391,-.45,.60,-.0005,,
,,.0004,-1.55,3.45,391 / 392,-.45,.60,-.0005,,
,,.0001,-1.50,3.55,392 / 393,-.40,.60,-.0006,,
,,.0005,-1.65,3.50,393 / 394,-.45,.55,-.0004,,
,,.0005,-1.65,3.50,394 / 395,-.45,.60,-.0005,,
,,.0010,-1.70,3.35,395 / 396,-.45,.60,-.0005,,
,,.0001,-1.50,3.55,396 / 397,-.40,.60,-.0006,,
,,.0010,-1.70,3.35,397 / 398,-.45,.60,-.0005,,
,,.0006,-1.60,3.40,398 / 399,-.45,.60,-.0005,,
,,.0001,-1.50,3.55,399 / 400,-.45,.50,-.0003,,
,,.0032,2.00,7.00,400 / 405,-.05,.95,-.0030,,
,,.0029,2.15,7.00,405 / 410,-.15,1.00,-.0029,,
,,.0031,2.15,6.95,410 / 415,-.15,1.05,-.0031,,
,,.0031,2.15,6.95,415 / 420,-.10,1.10,-.0033,,
,,.0031,2.15,7.00,420 / 425,-.10,1.10,-.0033,,
,,.0034,2.05,6.95,425 / 430,-.10,1.10,-.0034,,
,,.0038,2.00,6.80,430 / 435,-.05,1.20,-.0037,,
,,.0041,2.00,6.70,435 / 440,-.05,1.20,-.0037,,
,,.0035,2.15,6.85,440 / 445,.05,1.25,-.0041,,
,,.0047,1.90,6.50,445 / 450,0,1.25,-.0040,,
,,.0041,2.10,6.65,450 / 455,0,1.30,-.0041,,
,,.0041,2.05,6.70,455 / 460,0,1.40,-.0044,,
,,.0050,1.85,6.40,460 / 465,0,1.40,-.0044,,
,,.0044,2.10,6.55,465 / 470,.10,1.50,-.0048,,
,,.0049,1.95,6.40,470 / 475,.05,1.55,-.0048,,
,,.0050,2.05,6.30,475 / 480,.05,1.60,-.0049,,
,,.0052,2.05,6.15,480 / 485,.10,1.65,-.0051,,
,,.0055,1.90,6.15,485 / 490,.10,1.70,-.0052,,
,,.0055,1.85,6.20,490 / 495,.10,1.80,-.0054,,
,,.0053,1.90,6.30,495 / 500,.15,1.80,-.0055,,
,,.0117,5.65,10.10,500 / 510,1.30,2.95,-.0117,,
,,.0127,5.45,9.65,510 / 520,1.35,3.10,-.0121,,
,,.0124,5.60,9.80,520 / 530,1.55,3.35,-.0128,,
,,.0137,5.15,9.30,530 / 540,1.60,3.50,-.0132,,
,,.0136,5.30,9.35,540 / 550,1.70,3.80,-.0137,,
,,.0143,4.95,9.10,550 / 560,1.85,4.10,-.0143,,
,,.0148,4.80,8.80,560 / 570,1.90,4.30,-.0147,,
,,.0150,4.75,8.70,570 / 580,2.05,4.65,-.0151,,
,,.0154,4.60,8.60,580 / 590,2.10,4.75,-.0154,,
,,.0158,4.35,8.30,590 / 600,2.35,5.00,-.0158,,
,,.0162,4.15,8.00,600 / 610,2.60,5.20,-.0161,,
,,.0163,4.20,8.00,610 / 620,2.65,5.15,-.0163,,
,,.0166,3.90,7.60,620 / 630,2.90,5.40,-.0166,,
,,.0168,3.90,7.40,630 / 640,3.10,5.55,-.0168,,
,,.0170,3.80,7.20,640 / 650,3.35,5.80,-.0170,,
,,.0171,3.70,7.05,650 / 660,3.30,5.85,-.0171,,
,,.0172,3.45,6.65,660 / 670,3.65,6.15,-.0172,,
,,.0173,3.45,6.50,670 / 680,3.85,6.25,-.0173,,
,,.0174,3.40,6.35,680 / 690,4.00,6.40,-.0174,,
,,.0173,3.10,5.95,690 / 700,4.15,6.55,-.0174,,
,,.0175,3.10,6.05,700 / 710,4.30,6.80,-.0174,,
,,.0173,2.75,5.85,710 / 720,4.40,6.95,-.0174,,
,,.0172,2.55,5.65,720 / 730,4.55,7.25,-.0172,,
,,.0170,2.40,5.45,730 / 740,4.60,7.50,-.0171,,
,,.0170,2.40,5.30,740 / 750,4.70,7.65,-.0170,,
,,.0168,2.25,5.00,750 / 760,4.85,7.75,-.0169,,
,,.0167,2.20,4.90,760 / 770,5.10,8.05,-.0165,,
,,.0166,1.95,4.90,770 / 780,4.95,8.25,-.0166,,
,,.0160,1.60,4.65,780 / 790,4.85,8.45,-.0166,,
,,.0159,1.60,4.50,790 / 800,5.10,9.00,-.0157,,
,,.0155,1.45,4.25,800 / 810,5.20,9.00,-.0156,,
,,.0153,1.40,4.15,810 / 820,5.30,9.15,-.0153,,
,,.0147,1.15,3.95,820 / 830,5.30,9.40,-.0151,,
,,.0145,1.15,3.80,830 / 840,5.60,9.65,-.0142,,
,,.0139,1.10,3.50,840 / 850,5.60,9.75,-.0140,,
,,.0137,1.05,3.40,850 / 860,5.50,9.90,-.0141,,
,,.0129,.80,3.20,860 / 870,5.80,10.20,-.0130,,
,,.0128,.80,3.15,870 / 880,5.70,10.15,-.0133,,
,,.0124,.75,2.95,880 / 890,6.10,10.50,-.0118,,
,,.0118,.70,2.75,890 / 900,5.95,10.15,-.0129,,
,,.0113,.60,2.60,900 / 910,6.05,10.50,-.0120,,
,,.0110,.55,2.50,910 / 920,6.70,11.00,-.0092,,
,,.0102,.40,2.35,920 / 930,6.15,10.60,-.0115,,
,,.0100,.35,2.30,930 / 940,6.25,10.80,-.0109,,
,,.0095,.35,2.15,940 / 950,7.00,11.10,-.0080,,
,,.0092,.35,2.00,950 / 960,6.60,10.90,-.0097,,
,,.0085,.20,1.90,960 / 970,6.50,11.25,-.0090,,
,,.0082,.10,1.90,970 / 980,6.55,11.30,-.0087,,
,,.0077,.05,1.80,980 / 990,7.15,11.35,-.0067,,
,,.0073,0,1.70,990 / 1000,6.80,11.10,-.0085,,
,,.0072,0,1.70,1000 / 1010,6.85,11.70,-.0065,,
,,.0067,-.05,1.60,1010 / 1020,6.80,11.70,-.0066,,
,,.0064,-.05,1.50,1020 / 1030,6.75,11.55,-.0073,,
,,.0057,-.15,1.40,1030 / 1040,7.05,11.70,-.0058,,
,,.0057,-.15,1.40,1040 / 1050,7.00,11.60,-.0063,,
,,.0058,-.10,1.40,1050 / 1060,7.20,11.95,-.0043,,
,,.0049,-.20,1.25,1060 / 1070,7.00,11.70,-.0059,,
,,.0044,-.25,1.15,1070 / 1080,7.25,11.95,-.0041,,
,,.0047,-.20,1.20,1080 / 1090,7.00,11.85,-.0053,,
,,.0049,-.10,1.15,1090 / 1100,7.15,11.95,-.0044,,
,,.0036,-.25,.95,1100 / 1110,7.20,12.00,-.0040,,
,,.0037,-.25,1.00,1110 / 1120,7.20,12.00,-.0039,,
,,.0037,-.25,1.00,1120 / 1130,7.30,12.20,-.0028,,
,,.0033,-.30,.95,1130 / 1140,7.10,12.00,-.0043,,
,,.0035,-.25,.95,1140 / 1150,7.25,12.10,-.0033,,
,,.0029,-.30,.85,1150 / 1160,7.25,12.15,-.0031,,
,,.0029,-.30,.85,1160 / 1170,7.25,12.20,-.0029,,
,,.0028,-.30,.85,1170 / 1180,7.25,12.20,-.0029,,
,,.0026,-.30,.80,1180 / 1190,7.30,12.25,-.0025,,
,,.0026,-.25,.75,1190 / 1200,7.25,12.25,-.0026,,
,,.0052,0,.95,1200 / 1225,22.05,27.15,-.0046,,
,,.0049,-.05,.95,1225 / 1250,21.85,27.00,-.0061,,
,,.0042,-.10,.85,1250 / 1275,22.15,27.35,-.0032,,
,,.0039,-.10,.80,1275 / 1300,22.00,27.35,-.0037,,
,,.0032,-.20,.75,1300 / 1325,21.95,27.30,-.0041,,
,,.0033,-.15,.75,1325 / 1350,22.10,27.40,-.0029,,
,,.0022,-.25,.60,1350 / 1375,22.15,27.45,-.0024,,
,,.0023,-.25,.64,1375 / 1400,22.15,27.50,-.0021,,
,,.0024,-.18,.61,1400 / 1425,22.20,27.70,-.0009,,
,,.0019,-.18,.51,1425 / 1450,22.00,27.65,-.0020,,
,,.0015,-.26,.50,1450 / 1475,22.00,27.75,-.0016,,
,,.0007,-.28,.34,1475 / 1500,21.95,27.65,-.0022,,
,,.0023,-.09,.53,1500 / 1525,22.10,27.85,-.0006,,
,,.0015,-.26,.53,1525 / 1550,21.90,27.70,-.0022,,
,,.0012,-.27,.47,1550 / 1575,22.05,27.75,-.0012,,
,,.0013,-.25,.47,1575 / 1600,22.00,27.80,-.0012,,
,,.0009,-.29,.44,1600 / 1625,22.00,27.85,-.0009,,
,,.0009,-.32,.46,1625 / 1650,22.05,28.00,.00,,
,,.0012,-.25,.47,1650 / 1675,21.80,27.65,-.0028,,
,,.0007,-.22,.33,1675 / 1700,22.15,27.95,.0003,,

17 SEP 21  (165)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-4.15,6.15,1 / 2,-.02,.02,.00,,
,,.00,-4.15,6.15,2 / 3,-.03,.04,.00,,
,,.00,-4.15,6.10,3 / 4,-.04,.05,.00,,
,,.00,-4.10,6.00,4 / 5,-.05,.05,.00,,
,,.00,-4.00,6.15,5 / 6,-.05,.05,.00,,
,,.00,-4.15,6.05,6 / 7,-.05,.05,.00,,
,,.00,-4.05,6.15,7 / 8,-.05,.05,.00,,
,,.00,-4.15,6.15,8 / 9,-.05,.05,.00,,
,,.00,-4.15,6.15,9 / 10,-.05,.03,.00,,
,,.00,-4.15,6.15,10 / 11,-.03,.03,.00,,
,,.00,-4.15,6.05,11 / 12,-.03,.03,.00,,
,,.00,-4.05,6.05,12 / 13,-.01,.03,.00,,
,,.00,-4.05,6.05,13 / 14,-.03,.01,.00,,
,,.00,-4.05,6.05,14 / 15,-.03,.03,.00,,
,,.00,-4.05,6.15,15 / 16,-.03,.03,.00,,
,,.00,-4.15,6.05,16 / 17,-.03,.03,.00,,
,,.00,-4.05,6.15,17 / 18,-.03,.03,.00,,
,,.00,-4.15,6.15,18 / 19,-.03,.04,.00,,
,,.00,-4.15,6.15,19 / 20,-.02,.03,.00,,
,,.00,-4.15,6.05,20 / 21,-.03,.02,.00,,
,,.00,-4.05,6.05,21 / 22,-.04,.04,.00,,
,,.00,-4.05,6.15,22 / 23,-.04,.05,.00,,
,,.00,-4.15,6.15,23 / 24,-.05,.25,-.0003,,
,,.00,-4.15,6.15,24 / 25,-.25,.12,.0002,,
,,.00,-4.15,6.15,25 / 26,-.12,.13,.00,,
,,.00,-4.15,6.15,26 / 27,-.13,.14,.00,,
,,.00,-4.15,6.15,27 / 28,-.14,.15,.00,,
,,.00,-4.20,6.15,28 / 29,-.12,.16,-.0001,,
,,.00,-4.15,6.20,29 / 30,-.16,.14,.00,,
,,.00,-4.15,6.15,30 / 31,-.17,.18,.00,,
,,.00,-4.15,6.15,31 / 32,-.18,.19,.00,,
,,.00,-4.15,6.00,32 / 33,-.19,.20,.00,,
,,.00,-4.00,6.15,33 / 34,-.20,.21,.00,,
,,.00,-4.15,6.15,34 / 35,-.21,.22,.00,,
,,.00,-4.15,6.15,35 / 36,-.22,.23,.00,,
,,.00,-4.15,6.15,36 / 37,-.23,.24,.00,,
,,.00,-4.15,6.15,37 / 38,-.24,.25,.00,,
,,.00,-4.15,6.15,38 / 39,-.25,.26,.00,,
,,.00,-4.15,6.15,39 / 40,-.21,.27,-.0001,,
,,.00,-3.15,6.90,40 / 42,-.26,.23,.00,,
,,.00,-2.90,7.15,42 / 44,-.28,.28,.00,,
,,.00,-3.15,7.15,44 / 46,-.27,.29,.00,,
,,.00,-3.15,6.95,46 / 48,-.29,.26,.00,,
,,.00,-2.95,7.15,48 / 50,-.23,.26,-.0001,,
,,.00,-3.15,7.15,50 / 52,-.26,.25,.00,,
,,.00,-3.15,7.15,52 / 54,-.30,.31,.00,,
,,.00,-3.15,7.15,54 / 56,-.31,.31,.00,,
,,.00,-3.15,7.15,56 / 58,-.21,.32,-.0002,,
,,.00,-3.15,6.90,58 / 60,-.32,.22,.0002,,
,,.00,-2.90,7.15,60 / 62,-.32,.33,.00,,
,,.00,-3.15,7.15,62 / 64,-.33,.33,.00,,
,,.00,-3.15,7.15,64 / 66,-.33,.34,.00,,
,,.00,-3.15,7.15,66 / 68,-.34,.35,.00,,
,,.00,-3.15,7.15,68 / 70,-.35,.36,.00,,
,,.00,-3.15,7.15,70 / 72,-.36,.37,.00,,
,,.00,-3.15,7.15,72 / 74,-.37,.38,.00,,
,,.00,-3.20,7.10,74 / 76,-.28,.39,-.0002,,
,,.00,-3.15,7.15,76 / 78,-.30,.30,.00,,
,,.00,-3.15,7.15,78 / 80,-.30,.32,-.0001,,
,,.00,-4.15,6.15,80 / 81,-.40,.31,.0002,,
,,.00,-4.15,6.15,81 / 82,-.39,.41,.00,,
,,.00,-4.15,6.15,82 / 83,-.40,.41,.00,,
,,.00,-4.15,6.15,83 / 84,-.40,.41,.00,,
,,.00,-4.15,5.70,84 / 85,-.40,.41,.00,,
,,.00,-3.75,6.15,85 / 86,-.40,.41,.00,,
,,.00,-4.20,6.15,86 / 87,-.39,.41,.00,,
,,.00,-4.15,6.15,87 / 88,-.35,.41,-.0001,,
,,.00,-4.15,6.15,88 / 89,-.40,.36,.0001,,
,,.00,-4.15,6.15,89 / 90,-.21,.41,-.0004,,
,,.00,-3.15,7.15,90 / 92,-.39,.24,.0003,,
,,.00,-3.20,7.10,92 / 94,-.39,.42,-.0001,,
,,.00,-3.15,7.15,94 / 96,-.39,.42,-.0001,,
,,.00,-3.15,7.15,96 / 98,-.39,.42,-.0001,,
,,.00,-3.20,7.15,98 / 100,-.13,.37,-.0005,,
,,.00,-3.20,7.15,100 / 102,-.25,.17,.0001,,
,,.00,-3.15,7.15,102 / 104,-.39,.34,.0001,,
,,.00,-3.20,7.10,104 / 106,-.39,.42,-.0001,,
,,.00,-3.15,7.15,106 / 108,-.38,.42,-.0001,,
,,.00,-3.15,7.15,108 / 110,-.38,.42,-.0001,,
,,.00,-3.20,7.10,110 / 112,-.38,.42,-.0001,,
,,.0010,-3.15,6.70,112 / 114,-.38,.42,-.0001,,
,,-.0010,-2.75,7.10,114 / 116,-.38,.43,-.0001,,
,,.0013,-3.15,6.70,116 / 118,-.38,.43,-.0001,,
,,-.0011,-2.75,7.10,118 / 120,-.18,.42,-.0005,,
,,.0016,-3.15,6.60,120 / 122,-.30,.22,.0001,,
,,-.0012,-2.65,7.10,122 / 124,-.37,.35,.00,,
,,.00,-3.15,7.15,124 / 126,-.23,.36,-.0003,,
,,.0015,-3.20,6.65,126 / 128,-.31,.28,.00,,
,,-.0012,-2.70,7.15,128 / 130,-.38,.42,-.0001,,
,,.0017,-3.20,6.55,130 / 132,-.37,.43,-.0002,,
,,-.0001,-2.60,6.65,132 / 134,-.38,.43,-.0001,,
,,-.0010,-2.70,7.10,134 / 136,-.38,.44,-.0002,,
,,.0016,-3.20,6.55,136 / 138,-.38,.44,-.0002,,
,,-.0013,-2.60,7.15,138 / 140,-.38,.44,-.0002,,
,,.0003,-3.20,7.10,140 / 142,-.38,.44,-.0002,,
,,.00,-3.15,7.15,142 / 144,-.38,.44,-.0002,,
,,.0015,-3.20,6.60,144 / 146,-.38,.44,-.0002,,
,,.0003,-2.70,6.60,146 / 148,-.38,.44,-.0002,,
,,.0001,-2.70,6.65,148 / 150,-.19,.36,-.0004,,
,,.0004,-2.70,6.55,150 / 152,-.30,.25,.00,,
,,.00,-2.60,6.60,152 / 154,-.37,.45,-.0002,,
,,.0003,-2.70,6.60,154 / 156,-.38,.44,-.0002,,
,,-.0003,-2.65,6.80,156 / 158,-.38,.45,-.0002,,
,,-.0005,-2.85,7.10,158 / 160,-.38,.45,-.0002,,
,,.0014,-3.20,6.60,160 / 162,-.38,.45,-.0002,,
,,.0003,-2.70,6.60,162 / 164,-.38,.46,-.0002,,
,,.0003,-2.70,6.60,164 / 166,-.38,.45,-.0002,,
,,-.0002,-2.65,6.75,166 / 168,-.37,.45,-.0002,,
,,.0005,-2.80,6.60,168 / 170,-.37,.45,-.0002,,
,,.0006,-2.70,6.45,170 / 172,-.37,.45,-.0002,,
,,-.0010,-2.55,7.05,172 / 174,-.37,.45,-.0002,,
,,.0010,-3.15,6.70,174 / 176,-.37,.45,-.0002,,
,,.0005,-2.80,6.60,176 / 178,-.37,.45,-.0002,,
,,.00,-2.70,6.75,178 / 180,-.37,.46,-.0002,,
,,.0006,-2.85,6.60,180 / 182,-.38,.46,-.0002,,
,,.0007,-2.30,6.00,182 / 184,-.37,.46,-.0003,,
,,.0003,-1.70,5.60,184 / 186,-.37,.46,-.0003,,
,,.0002,-1.70,5.65,186 / 188,-.37,.47,-.0003,,
,,.0003,-1.75,5.65,188 / 190,-.38,.27,.0001,,
,,.0003,-1.75,5.65,190 / 192,-.18,.47,-.0006,,
,,.0008,-1.85,5.50,192 / 194,-.37,.47,-.0003,,
,,-.0002,-1.60,5.75,194 / 196,-.37,.41,-.0002,,
,,.0008,-1.85,5.50,196 / 198,-.31,.32,-.0001,,
,,-.0003,-2.60,4.80,198 / 199,-.25,.43,-.0004,,
,,.0002,-2.80,4.70,199 / 200,-.29,.19,.0002,,
,,.00,-2.75,4.75,200 / 201,-.14,.33,-.0004,,
,,.0006,-2.85,4.55,201 / 202,-.37,.29,.0001,,
,,-.0003,-2.60,4.80,202 / 203,-.24,.42,-.0004,,
,,.0006,-2.85,4.55,203 / 204,-.37,.44,-.0002,,
,,.0002,.30,7.70,204 / 208,-.31,.53,-.0006,,
,,.0003,-1.80,5.70,208 / 210,-.37,.37,-.0001,,
,,.0008,-1.90,5.55,210 / 212,-.26,.48,-.0005,,
,,.0002,.25,7.75,212 / 216,-.31,.53,-.0006,,
,,.0007,.10,7.65,216 / 220,-.30,.36,-.0003,,
,,.0011,.05,7.50,220 / 224,-.12,.54,-.0010,,
,,.0002,.25,7.75,224 / 228,-.30,.53,-.0007,,
,,.0008,-1.95,5.60,228 / 230,-.35,.53,-.0005,,
,,.00,-1.75,5.80,230 / 232,-.39,.51,-.0004,,
,,.0011,0,7.55,232 / 236,-.31,.59,-.0008,,
,,.0010,.10,7.50,236 / 240,-.32,.56,-.0007,,
,,.0007,.20,7.60,240 / 244,-.30,.52,-.0007,,
,,.0009,.10,7.60,244 / 248,-.25,.55,-.0009,,
,,.0001,-1.75,5.80,248 / 250,-.30,.25,-.0001,,
,,.0008,-1.95,5.60,250 / 252,-.10,.50,-.0009,,
,,.0009,.10,7.60,252 / 256,-.30,.65,-.0010,,
,,.0010,.10,7.55,256 / 260,-.35,.65,-.0009,,
,,.0021,5.95,13.40,260 / 270,-.05,.95,-.0025,,
,,.0027,5.75,13.30,270 / 280,0,.95,-.0027,,
